Target,DE_R1_mock,DE_R25_mock,DE_R1_R25,R1_LFC,R25_LFC,abs_R1_FC,abs_R25_FC,mean_fc
Glyma.10G063000,yes,yes,no,4.5397132,5.694131038,4.5397132,5.694131038,5.116922119
Glyma.10G063200,no,yes,no,-0.112125121,-1.080205881,0.112125121,1.080205881,0.596165501
Glyma.10G063800,yes,no,no,-1.354986622,-0.90482082,1.354986622,0.90482082,1.129903721
Glyma.10G064200,no,yes,no,-0.781164483,-1.756746918,0.781164483,1.756746918,1.268955701
Glyma.10G065000,no,yes,no,0.495997756,0.736185777,0.495997756,0.736185777,0.616091767
Glyma.10G066400,yes,yes,no,-1.271017803,-1.166426836,1.271017803,1.166426836,1.21872232
Glyma.10G066700,no,yes,no,0.951811117,1.406145873,0.951811117,1.406145873,1.178978495
Glyma.10G067500,no,yes,no,0.430965868,1.072531179,0.430965868,1.072531179,0.751748523
Glyma.10G067900,no,yes,no,1.152896116,1.56908837,1.152896116,1.56908837,1.360992243
Glyma.10G068900,yes,yes,no,-0.897128077,-1.168515213,0.897128077,1.168515213,1.032821645
Glyma.10G069500,yes,yes,yes,3.049011355,4.216478156,3.049011355,4.216478156,3.632744756
Glyma.10G069600,no,yes,no,-0.432900413,-0.868501911,0.432900413,0.868501911,0.650701162
Glyma.10G071500,yes,yes,no,0.460790929,0.515632602,0.460790929,0.515632602,0.488211765
Glyma.10G072000,no,yes,no,-1.061601387,-1.487226151,1.061601387,1.487226151,1.274413769
Glyma.10G073600,yes,yes,no,1.42727748,2.193996203,1.42727748,2.193996203,1.810636842
Glyma.10G073700,yes,yes,no,0.613170757,0.630600772,0.613170757,0.630600772,0.621885765
Glyma.10G075000,no,yes,no,-1.26827741,-1.876491389,1.26827741,1.876491389,1.572384399
Glyma.10G076700,no,yes,no,0.295156453,0.932928748,0.295156453,0.932928748,0.614042601
Glyma.10G078566,no,yes,no,-0.897579345,-2.441618189,0.897579345,2.441618189,1.669598767
Glyma.10G078851,yes,no,no,-1.968073258,-0.998645339,1.968073258,0.998645339,1.483359299
Glyma.10G079700,yes,yes,no,3.620297363,4.689783938,3.620297363,4.689783938,4.155040651
Glyma.10G079900,yes,yes,no,2.626252296,2.945791669,2.626252296,2.945791669,2.786021982
Glyma.10G081900,yes,yes,no,3.942570731,4.487443313,3.942570731,4.487443313,4.215007022
Glyma.10G082500,yes,yes,no,4.574033386,6.012188398,4.574033386,6.012188398,5.293110892
Glyma.10G083700,yes,yes,no,0.92690478,1.159721263,0.92690478,1.159721263,1.043313022
Glyma.10G086600,yes,no,no,-0.623774943,-0.460895714,0.623774943,0.460895714,0.542335328
Glyma.10G087100,yes,no,no,-2.02371378,-0.714213446,2.02371378,0.714213446,1.368963613
Glyma.10G089300,no,yes,no,-0.676076033,-1.181682923,0.676076033,1.181682923,0.928879478
Glyma.10G089500,no,yes,no,-0.903288442,-1.067255471,0.903288442,1.067255471,0.985271957
Glyma.10G089700,yes,yes,no,-1.096783706,-1.276053235,1.096783706,1.276053235,1.18641847
Glyma.10G090500,no,yes,no,-0.350009418,-0.572475441,0.350009418,0.572475441,0.46124243
Glyma.10G091800,no,yes,no,-0.839677543,-0.963947398,0.839677543,0.963947398,0.90181247
Glyma.10G093900,no,yes,no,0.358371128,0.564338944,0.358371128,0.564338944,0.461355036
Glyma.10G094000,no,yes,no,-0.575310719,-1.251149307,0.575310719,1.251149307,0.913230013
Glyma.10G094900,yes,yes,no,-1.837786163,-1.764266179,1.837786163,1.764266179,1.801026171
Glyma.10G095200,no,yes,no,0.794572236,0.805591674,0.794572236,0.805591674,0.800081955
Glyma.10G099400,no,yes,no,-0.287849329,-1.030281609,0.287849329,1.030281609,0.659065469
Glyma.10G099700,no,yes,no,0.631857105,0.802089526,0.631857105,0.802089526,0.716973315
Glyma.10G101600,no,yes,no,-0.569543729,-0.870428587,0.569543729,0.870428587,0.719986158
Glyma.10G104900,no,yes,no,0.630666882,1.135439901,0.630666882,1.135439901,0.883053391
Glyma.10G106100,no,yes,no,0.432845668,0.566009108,0.432845668,0.566009108,0.499427388
Glyma.10G106600,no,yes,no,0.684284058,1.320956683,0.684284058,1.320956683,1.002620371
Glyma.10G107100,no,yes,no,-0.442120837,-1.572872593,0.442120837,1.572872593,1.007496715
Glyma.10G107900,yes,yes,no,3.648416929,4.935110454,3.648416929,4.935110454,4.291763692
Glyma.10G111700,yes,yes,no,1.700125203,2.729752991,1.700125203,2.729752991,2.214939097
Glyma.10G111800,yes,yes,no,-1.572195389,-1.305002674,1.572195389,1.305002674,1.438599031
Glyma.10G120200,no,yes,no,0.48878606,0.680170395,0.48878606,0.680170395,0.584478228
Glyma.10G120400,no,yes,no,-0.096186168,-0.497327345,0.096186168,0.497327345,0.296756757
Glyma.10G122200,no,yes,no,0.62687568,0.757133738,0.62687568,0.757133738,0.692004709
Glyma.10G124800,no,yes,no,-0.537551231,-1.060979064,0.537551231,1.060979064,0.799265147
Glyma.10G125000,no,yes,no,-0.596242007,-1.077312939,0.596242007,1.077312939,0.836777473
Glyma.10G128400,no,yes,no,-0.646090489,-1.017359585,0.646090489,1.017359585,0.831725037
Glyma.10G128800,yes,no,no,1.297790729,1.03208933,1.297790729,1.03208933,1.16494003
Glyma.10G129500,no,yes,no,0.655859194,1.463420543,0.655859194,1.463420543,1.059639869
Glyma.10G129800,no,yes,no,0.429829675,0.863844989,0.429829675,0.863844989,0.646837332
Glyma.10G132300,yes,yes,no,1.849691533,2.800230215,1.849691533,2.800230215,2.324960874
Glyma.10G136300,yes,yes,no,-1.72707714,-2.241219155,1.72707714,2.241219155,1.984148147
Glyma.10G138100,no,yes,no,-0.819335182,-1.253929717,0.819335182,1.253929717,1.036632449
Glyma.10G138500,yes,yes,no,3.673512001,4.442712995,3.673512001,4.442712995,4.058112498
Glyma.10G139200,yes,yes,no,-0.751936992,-1.112148621,0.751936992,1.112148621,0.932042806
Glyma.10G139600,no,yes,no,-0.80847506,-1.086140575,0.80847506,1.086140575,0.947307817
Glyma.10G141000,no,yes,no,-0.110506149,-0.554353035,0.110506149,0.554353035,0.332429592
Glyma.10G141500,no,yes,yes,0.261096846,0.722972199,0.261096846,0.722972199,0.492034522
Glyma.10G143200,no,yes,no,-2.05320874,-3.807808771,2.05320874,3.807808771,2.930508755
Glyma.10G143900,no,yes,no,0.869554151,1.370728618,0.869554151,1.370728618,1.120141384
Glyma.10G144300,no,yes,no,-0.300301723,-0.932226447,0.300301723,0.932226447,0.616264085
Glyma.10G145100,no,yes,no,-0.475887339,-0.569432166,0.475887339,0.569432166,0.522659753
Glyma.10G146200,no,yes,no,0.58426112,1.103388979,0.58426112,1.103388979,0.84382505
Glyma.10G147000,no,yes,no,-0.251751119,-0.856518361,0.251751119,0.856518361,0.55413474
Glyma.10G147200,no,yes,no,0.626044039,1.104472204,0.626044039,1.104472204,0.865258122
Glyma.10G147300,yes,yes,no,4.565712563,4.860226241,4.565712563,4.860226241,4.712969402
Glyma.10G148100,no,yes,no,-0.58285267,-0.837177466,0.58285267,0.837177466,0.710015068
Glyma.10G149600,no,yes,no,0.010953371,-0.50660225,0.010953371,0.50660225,0.258777811
Glyma.10G150400,no,yes,no,1.919676597,2.421454876,1.919676597,2.421454876,2.170565737
Glyma.10G151000,yes,yes,no,-0.905418283,-0.90955011,0.905418283,0.90955011,0.907484196
Glyma.10G151300,no,yes,no,1.198694092,2.13033208,1.198694092,2.13033208,1.664513086
Glyma.10G152200,yes,yes,no,2.21404349,3.118388588,2.21404349,3.118388588,2.666216039
Glyma.10G155400,no,yes,no,-0.420600623,-0.618009482,0.420600623,0.618009482,0.519305053
Glyma.10G156100,no,yes,no,-0.849776264,-0.949295332,0.849776264,0.949295332,0.899535798
Glyma.10G156500,yes,yes,no,2.027882936,2.802550963,2.027882936,2.802550963,2.415216949
Glyma.10G156600,yes,yes,no,1.327122921,1.331514631,1.327122921,1.331514631,1.329318776
Glyma.10G157000,no,yes,no,-0.80212242,-1.353397554,0.80212242,1.353397554,1.077759987
Glyma.10G157100,no,yes,no,-0.537088741,-0.830277995,0.537088741,0.830277995,0.683683368
Glyma.10G157200,yes,yes,no,1.200117162,1.182919227,1.200117162,1.182919227,1.191518195
Glyma.10G157500,no,yes,no,1.342382305,1.296723899,1.342382305,1.296723899,1.319553102
Glyma.10G157800,no,yes,no,-1.628736198,-1.964088717,1.628736198,1.964088717,1.796412457
Glyma.10G157900,no,yes,no,0.625446877,1.214536068,0.625446877,1.214536068,0.919991473
Glyma.10G159100,no,yes,no,-0.296112943,-0.639798283,0.296112943,0.639798283,0.467955613
Glyma.10G159800,no,yes,no,0.327475632,0.788406419,0.327475632,0.788406419,0.557941025
Glyma.10G161500,yes,yes,no,3.897820305,4.789895966,3.897820305,4.789895966,4.343858135
Glyma.10G161700,no,yes,no,-0.614511124,-0.944182583,0.614511124,0.944182583,0.779346853
Glyma.10G163400,no,yes,no,-0.452489124,-0.579837864,0.452489124,0.579837864,0.516163494
Glyma.10G165800,yes,yes,no,4.084820008,5.15186303,4.084820008,5.15186303,4.618341519
Glyma.10G166600,no,yes,no,-0.875426926,-1.839040706,0.875426926,1.839040706,1.357233816
Glyma.10G168600,no,yes,no,-0.623326364,-0.878546564,0.623326364,0.878546564,0.750936464
Glyma.10G171700,no,yes,no,0.395539215,0.68690327,0.395539215,0.68690327,0.541221243
Glyma.10G172100,no,yes,no,-0.447605889,-0.555465119,0.447605889,0.555465119,0.501535504
Glyma.10G172300,no,yes,no,-0.390684784,-0.619657611,0.390684784,0.619657611,0.505171198
Glyma.10G172400,no,yes,no,-0.088775042,0.520101097,0.088775042,0.520101097,0.304438069
Glyma.10G172500,yes,yes,no,0.646260603,0.64137974,0.646260603,0.64137974,0.643820172
Glyma.10G174000,no,yes,no,0.444688872,0.677520428,0.444688872,0.677520428,0.56110465
Glyma.10G174200,yes,no,no,-1.320674024,-0.914221889,1.320674024,0.914221889,1.117447957
Glyma.10G176500,yes,yes,no,4.201607653,5.271748807,4.201607653,5.271748807,4.73667823
Glyma.10G177200,no,yes,no,-0.691721226,-0.97451242,0.691721226,0.97451242,0.833116823
Glyma.10G177600,no,yes,no,-0.385868232,-1.042896422,0.385868232,1.042896422,0.714382327
Glyma.10G178000,no,yes,no,0.472129914,1.112298348,0.472129914,1.112298348,0.792214131
Glyma.10G178400,no,yes,no,1.29031517,2.245992936,1.29031517,2.245992936,1.768154053
Glyma.10G179100,no,yes,no,-0.403623592,-0.742719063,0.403623592,0.742719063,0.573171328
Glyma.10G180100,no,yes,no,-0.521190835,-1.02000894,0.521190835,1.02000894,0.770599888
Glyma.10G180500,yes,yes,no,6.938959307,8.165827139,6.938959307,8.165827139,7.552393223
Glyma.10G180800,yes,yes,no,2.82214346,3.689290502,2.82214346,3.689290502,3.255716981
Glyma.10G181000,no,yes,no,2.134034138,2.604292208,2.134034138,2.604292208,2.369163173
Glyma.10G182300,yes,yes,no,0.988471899,1.094895988,0.988471899,1.094895988,1.041683944
Glyma.10G182900,no,yes,no,1.105132306,2.027980972,1.105132306,2.027980972,1.566556639
Glyma.10G183200,no,yes,no,-0.402870244,-0.569010461,0.402870244,0.569010461,0.485940352
Glyma.10G183800,no,yes,no,0.423901053,0.586539567,0.423901053,0.586539567,0.50522031
Glyma.10G183900,no,yes,no,0.75657472,1.552967647,0.75657472,1.552967647,1.154771183
Glyma.10G184600,yes,yes,no,6.190557407,7.324861921,6.190557407,7.324861921,6.757709664
Glyma.10G184700,yes,yes,yes,3.945079483,5.431114449,3.945079483,5.431114449,4.688096966
Glyma.10G185000,no,yes,no,-0.302413294,-0.759808276,0.302413294,0.759808276,0.531110785
Glyma.10G185600,no,yes,no,-1.080752422,-1.32567506,1.080752422,1.32567506,1.203213741
Glyma.10G185700,no,yes,no,-0.671761363,-1.026044912,0.671761363,1.026044912,0.848903138
Glyma.10G186800,no,yes,no,1.835849401,2.336618489,1.835849401,2.336618489,2.086233945
Glyma.10G188100,yes,yes,no,-0.73951276,-1.01563877,0.73951276,1.01563877,0.877575765
Glyma.10G188500,yes,yes,no,0.933475692,1.465081385,0.933475692,1.465081385,1.199278538
Glyma.10G190100,yes,yes,no,0.848810873,1.224283551,0.848810873,1.224283551,1.036547212
Glyma.10G191200,no,yes,no,-0.565887745,-1.192757302,0.565887745,1.192757302,0.879322523
Glyma.10G192200,yes,no,no,0.677224127,0.353315663,0.677224127,0.353315663,0.515269895
Glyma.10G192900,yes,yes,no,6.612781055,7.48127138,6.612781055,7.48127138,7.047026217
Glyma.10G193200,yes,yes,no,0.752471909,0.737402766,0.752471909,0.737402766,0.744937338
Glyma.10G193500,no,yes,no,-1.137815952,-3.785818813,1.137815952,3.785818813,2.461817383
Glyma.10G194000,no,yes,no,-0.728462466,-1.280274044,0.728462466,1.280274044,1.004368255
Glyma.10G194200,no,yes,no,1.123079806,2.415289746,1.123079806,2.415289746,1.769184776
Glyma.10G194500,yes,yes,no,4.381891525,5.25991644,4.381891525,5.25991644,4.820903982
Glyma.10G194900,no,yes,no,-0.672951162,-1.264966854,0.672951162,1.264966854,0.968959008
Glyma.10G196200,yes,yes,no,-1.748668473,-1.617375321,1.748668473,1.617375321,1.683021897
Glyma.10G197800,no,yes,no,-1.470984146,-3.061087513,1.470984146,3.061087513,2.266035829
Glyma.10G199500,no,yes,no,-0.568791037,-0.777763154,0.568791037,0.777763154,0.673277096
Glyma.10G200100,no,yes,no,-0.646947473,-0.932673957,0.646947473,0.932673957,0.789810715
Glyma.10G200300,no,yes,no,0.912235689,1.461824073,0.912235689,1.461824073,1.187029881
Glyma.10G200700,yes,yes,no,1.980011419,2.409069344,1.980011419,2.409069344,2.194540382
Glyma.10G200800,no,yes,no,-1.085639971,-1.699937985,1.085639971,1.699937985,1.392788978
Glyma.10G201000,no,yes,no,0.528693544,0.651307173,0.528693544,0.651307173,0.590000359
Glyma.10G201600,yes,yes,no,2.562638825,3.466791279,2.562638825,3.466791279,3.014715052
Glyma.10G202000,no,yes,no,0.591811567,0.816817758,0.591811567,0.816817758,0.704314662
Glyma.10G203200,no,yes,no,0.684525531,1.117672321,0.684525531,1.117672321,0.901098926
Glyma.10G203500,yes,yes,no,2.65426533,4.14730769,2.65426533,4.14730769,3.40078651
Glyma.10G204400,yes,yes,no,1.157262133,1.172219976,1.157262133,1.172219976,1.164741054
Glyma.10G205400,no,yes,no,2.887912788,4.624279957,2.887912788,4.624279957,3.756096373
Glyma.10G205500,yes,yes,no,-1.02959327,-1.325254812,1.02959327,1.325254812,1.177424041
Glyma.10G205800,no,yes,no,-0.708731419,-1.18315256,0.708731419,1.18315256,0.94594199
Glyma.10G206600,yes,yes,no,-1.227432637,-0.928877677,1.227432637,0.928877677,1.078155157
Glyma.10G207000,yes,yes,no,3.076248445,3.723840565,3.076248445,3.723840565,3.400044505
Glyma.10G207300,yes,yes,no,-0.556884613,-0.747791377,0.556884613,0.747791377,0.652337995
Glyma.10G209500,yes,yes,no,2.947593454,2.931143942,2.947593454,2.931143942,2.939368698
Glyma.10G209800,no,yes,no,0.868268125,1.349359514,0.868268125,1.349359514,1.10881382
Glyma.10G210051,no,yes,no,0.710917994,0.891273945,0.710917994,0.891273945,0.801095969
Glyma.10G210300,no,yes,no,0.399940242,0.683911537,0.399940242,0.683911537,0.541925889
Glyma.10G211000,yes,yes,no,-0.676492844,-0.978634707,0.676492844,0.978634707,0.827563776
Glyma.10G211100,no,yes,no,-1.551464533,-2.815281475,1.551464533,2.815281475,2.183373004
Glyma.10G211200,no,yes,no,-0.637829096,-0.819659734,0.637829096,0.819659734,0.728744415
Glyma.10G211400,no,yes,no,0.29224646,0.604635985,0.29224646,0.604635985,0.448441222
Glyma.10G212700,no,yes,no,0.397230499,0.520548548,0.397230499,0.520548548,0.458889523
Glyma.10G212900,yes,yes,no,1.086457239,0.974279226,1.086457239,0.974279226,1.030368232
Glyma.10G213600,no,yes,no,1.083647661,1.622047496,1.083647661,1.622047496,1.352847579
Glyma.10G214500,yes,yes,no,-0.933009934,-1.23424339,0.933009934,1.23424339,1.083626662
Glyma.10G214900,no,yes,no,0.641500074,0.867168089,0.641500074,0.867168089,0.754334081
Glyma.10G216400,yes,no,no,2.059861367,1.603906639,2.059861367,1.603906639,1.831884003
Glyma.10G217000,yes,no,no,-1.063689914,-0.765240986,1.063689914,0.765240986,0.91446545
Glyma.10G217300,yes,yes,no,-1.047222006,-1.158316829,1.047222006,1.158316829,1.102769417
Glyma.10G218400,no,yes,no,-0.407511388,-0.656308383,0.407511388,0.656308383,0.531909885
Glyma.10G219600,no,yes,no,0.432459745,0.741577776,0.432459745,0.741577776,0.587018761
Glyma.10G220100,no,yes,no,0.369263198,0.513435209,0.369263198,0.513435209,0.441349203
Glyma.10G221000,yes,yes,no,2.371046488,3.036764295,2.371046488,3.036764295,2.703905392
