Target,Treatment,FC
Glyma.14G021000,R25_FC,2.384062611
Glyma.14G021400,R25_FC,-1.360173791
Glyma.14G022100,R25_FC,0.858061267
Glyma.14G022500,R25_FC,1.362289898
Glyma.14G024900,R25_FC,0.574095973
Glyma.14G028000,R25_FC,-1.35732972
Glyma.14G029700,R25_FC,-1.867780732
Glyma.14G030000,R25_FC,2.743516426
Glyma.14G030100,R25_FC,0.918742805
Glyma.14G030700,R25_FC,2.644368881
Glyma.14G030800,R25_FC,1.168754275
Glyma.14G031200,R25_FC,-1.05253997
Glyma.14G031800,R25_FC,-0.959604577
Glyma.14G036300,R25_FC,1.430639681
Glyma.14G036900,R25_FC,-0.877079354
Glyma.14G038200,R25_FC,-0.992270175
Glyma.14G038300,R25_FC,-4.385117694
Glyma.14G041500,R25_FC,0.437235069
Glyma.14G041700,R25_FC,1.32252777
Glyma.14G042000,R25_FC,2.678284677
Glyma.14G042100,R25_FC,2.19027882
Glyma.14G044400,R25_FC,1.508534405
Glyma.14G045100,R25_FC,0.730159268
Glyma.14G046600,R25_FC,-1.115351508
Glyma.14G047000,R25_FC,-0.771656148
Glyma.14G048000,R25_FC,-1.18991324
Glyma.14G048200,R25_FC,-2.829131191
Glyma.14G048900,R25_FC,4.375470935
Glyma.14G049000,R25_FC,3.54402435
Glyma.14G049500,R25_FC,0.969886291
Glyma.14G049600,R25_FC,1.394701264
Glyma.14G050900,R25_FC,-1.154527621
Glyma.14G051500,R25_FC,-1.128496652
Glyma.14G052067,R25_FC,-1.823843954
Glyma.14G052100,R25_FC,1.130574216
Glyma.14G052200,R25_FC,2.530253631
Glyma.14G052600,R25_FC,1.560865369
Glyma.14G053700,R25_FC,-1.780021681
Glyma.14G056300,R25_FC,6.827302975
Glyma.14G056500,R25_FC,1.510353637
Glyma.14G056800,R25_FC,-0.913867644
Glyma.14G058200,R25_FC,-1.006345378
Glyma.14G058700,R25_FC,4.719258528
Glyma.14G059200,R25_FC,-0.841384248
Glyma.14G060500,R25_FC,-1.226504027
Glyma.14G061100,R25_FC,0.384111164
Glyma.14G062600,R25_FC,-0.65235836
Glyma.14G062700,R25_FC,-1.880511501
Glyma.14G063700,R25_FC,-0.337468589
Glyma.14G063800,R25_FC,-1.560193929
Glyma.14G064200,R25_FC,-1.043305943
Glyma.14G065600,R25_FC,0.443809575
Glyma.14G066400,R25_FC,-0.668971135
Glyma.14G067000,R25_FC,-0.743880081
Glyma.14G068700,R25_FC,0.950562183
Glyma.14G069200,R25_FC,1.325851945
Glyma.14G071600,R25_FC,2.934208481
Glyma.14G072400,R25_FC,-0.896984445
Glyma.14G073100,R25_FC,2.976252583
Glyma.14G073200,R25_FC,2.498112169
Glyma.14G073300,R25_FC,5.656117349
Glyma.14G074100,R25_FC,1.22082672
Glyma.14G076000,R25_FC,0.818659414
Glyma.14G076200,R25_FC,-0.589996089
Glyma.14G076500,R25_FC,-1.145251829
Glyma.14G077000,R25_FC,1.632842954
Glyma.14G077500,R25_FC,1.861838881
Glyma.14G078200,R25_FC,-0.671179009
Glyma.14G078900,R25_FC,-3.156185849
Glyma.14G079400,R25_FC,-0.683189536
Glyma.14G079600,R25_FC,0.910529856
Glyma.14G080200,R25_FC,5.132071689
Glyma.14G082200,R25_FC,-0.816092465
Glyma.14G083100,R25_FC,0.728842209
Glyma.14G084600,R25_FC,-1.31240402
Glyma.14G085200,R25_FC,-1.042745717
Glyma.14G085900,R25_FC,-0.676010503
Glyma.14G086200,R25_FC,-1.074557024
Glyma.14G086800,R25_FC,4.418750777
Glyma.14G088800,R25_FC,0.978240308
Glyma.14G089018,R25_FC,0.701866864
Glyma.14G089021,R25_FC,5.402730897
Glyma.14G089024,R25_FC,-1.474038575
Glyma.14G089054,R25_FC,1.932690038
Glyma.14G089060,R25_FC,1.554696466
Glyma.14G089063,R25_FC,2.543378303
Glyma.14G089072,R25_FC,2.172106773
Glyma.14G089075,R25_FC,3.058562051
Glyma.14G091200,R25_FC,-0.688935525
Glyma.14G091500,R25_FC,5.875545833
Glyma.14G092500,R25_FC,-0.916391153
Glyma.14G094700,R25_FC,-1.252808321
Glyma.14G095300,R25_FC,-0.815691015
Glyma.14G095400,R25_FC,-0.955610105
Glyma.14G096100,R25_FC,-0.508067116
Glyma.14G096600,R25_FC,-0.800715144
Glyma.14G096700,R25_FC,-1.514841246
Glyma.14G098600,R25_FC,-0.847427618
Glyma.14G101100,R25_FC,2.300149305
Glyma.14G101500,R25_FC,0.616856917
Glyma.14G101800,R25_FC,-1.962752323
Glyma.14G102500,R25_FC,-1.067580261
Glyma.14G104500,R25_FC,-1.045968937
Glyma.14G105200,R25_FC,-1.001614857
Glyma.14G105500,R25_FC,0.90429944
Glyma.14G113600,R25_FC,-1.080072608
Glyma.14G114600,R25_FC,-1.102934071
Glyma.14G115500,R25_FC,-2.341724491
Glyma.14G116200,R25_FC,1.233855982
Glyma.14G118100,R25_FC,-0.99472853
Glyma.14G118500,R25_FC,4.504411607
Glyma.14G119100,R25_FC,0.876244148
Glyma.14G120300,R25_FC,-2.998488672
Glyma.14G121200,R25_FC,1.157297221
Glyma.14G121400,R25_FC,5.353896986
Glyma.14G122000,R25_FC,3.875719507
Glyma.14G124300,R25_FC,0.480165655
Glyma.14G127800,R25_FC,-1.156971525
Glyma.14G130000,R25_FC,-4.18077736
Glyma.14G130300,R25_FC,1.148644698
Glyma.14G132400,R25_FC,1.914887261
Glyma.14G134800,R25_FC,-1.66664493
Glyma.14G135400,R25_FC,1.940553463
Glyma.14G138980,R25_FC,-0.791672836
Glyma.14G140400,R25_FC,1.316559959
Glyma.14G141800,R25_FC,-0.674024233
Glyma.14G142300,R25_FC,-0.714433251
Glyma.14G144300,R25_FC,3.727141599
Glyma.14G145200,R25_FC,-0.475243438
Glyma.14G148800,R25_FC,-2.460681656
Glyma.14G150600,R25_FC,-0.882604441
Glyma.14G151300,R25_FC,-0.733000616
Glyma.14G151400,R25_FC,-0.60430097
Glyma.14G152100,R25_FC,-0.684622919
Glyma.14G152700,R25_FC,2.425745327
Glyma.14G153000,R25_FC,-0.591068933
Glyma.14G155500,R25_FC,-1.016674741
Glyma.14G156400,R25_FC,2.821848322
Glyma.14G157300,R25_FC,-0.615744736
Glyma.14G159100,R25_FC,-1.155084981
Glyma.14G159600,R25_FC,-0.845881548
Glyma.14G160600,R25_FC,-1.086270222
Glyma.14G162000,R25_FC,-1.235019339
Glyma.14G162100,R25_FC,-2.380674567
Glyma.14G164700,R25_FC,-0.769030217
Glyma.14G169300,R25_FC,-0.927724005
Glyma.14G170100,R25_FC,-1.377338213
Glyma.14G170900,R25_FC,1.745902761
Glyma.14G171500,R25_FC,1.232093513
Glyma.14G171800,R25_FC,2.06392982
Glyma.14G174200,R25_FC,-0.507083583
Glyma.14G174400,R25_FC,-0.993209591
Glyma.14G174500,R25_FC,0.549956993
Glyma.14G175000,R25_FC,1.340377612
Glyma.14G175400,R25_FC,7.163834869
Glyma.14G176400,R25_FC,1.316288147
Glyma.14G176600,R25_FC,0.810543404
Glyma.14G177100,R25_FC,0.519490658
Glyma.14G177200,R25_FC,-1.113782202
Glyma.14G178700,R25_FC,2.034019842
Glyma.14G178900,R25_FC,0.753046833
Glyma.14G179000,R25_FC,1.046143939
Glyma.14G179200,R25_FC,2.11104033
Glyma.14G179300,R25_FC,1.53018561
Glyma.14G180300,R25_FC,1.432297732
Glyma.14G181000,R25_FC,1.005178371
Glyma.14G181400,R25_FC,-2.162325717
Glyma.14G185300,R25_FC,-2.998612051
Glyma.14G185400,R25_FC,-0.6855079
Glyma.14G186900,R25_FC,1.393153371
Glyma.14G187000,R25_FC,0.916650551
Glyma.14G187700,R25_FC,0.462610651
Glyma.14G187900,R25_FC,-0.756840815
Glyma.14G190100,R25_FC,-0.730317369
Glyma.14G190300,R25_FC,-0.916598253
Glyma.14G190700,R25_FC,3.329451181
Glyma.14G191300,R25_FC,-1.960459997
Glyma.14G192900,R25_FC,0.837953721
Glyma.14G193700,R25_FC,1.988365236
Glyma.14G194100,R25_FC,1.291683198
Glyma.14G195000,R25_FC,-2.419066933
Glyma.14G196700,R25_FC,0.757152561
Glyma.14G197600,R25_FC,-0.899622362
Glyma.14G198700,R25_FC,-0.674615856
Glyma.14G199200,R25_FC,0.985782005
Glyma.14G199700,R25_FC,2.686698927
Glyma.14G199800,R25_FC,1.672293591
Glyma.14G199900,R25_FC,-0.968385652
Glyma.14G200200,R25_FC,2.703088131
Glyma.14G200300,R25_FC,1.891772813
Glyma.14G200600,R25_FC,0.979589226
Glyma.14G201100,R25_FC,0.212816917
Glyma.14G201600,R25_FC,3.691302937
Glyma.14G201900,R25_FC,0.49953864
Glyma.14G203100,R25_FC,2.829294185
Glyma.14G203700,R25_FC,1.007683694
Glyma.14G205200,R25_FC,1.639529254
Glyma.14G205600,R25_FC,2.032166754
Glyma.14G206200,R25_FC,1.980006804
Glyma.14G206700,R25_FC,0.547113377
Glyma.14G207500,R25_FC,-1.636036741
Glyma.14G207700,R25_FC,1.918883532
Glyma.14G208000,R25_FC,4.273896706
Glyma.14G208400,R25_FC,-0.550222545
Glyma.14G210700,R25_FC,-0.591877622
Glyma.14G211000,R25_FC,1.976241236
Glyma.14G211100,R25_FC,-1.370804039
Glyma.14G212100,R25_FC,-0.631907891
Glyma.14G212200,R25_FC,6.04695636
Glyma.14G212400,R25_FC,3.712616351
Glyma.14G212700,R25_FC,1.684042945
Glyma.14G214300,R25_FC,-0.729756068
Glyma.14G214700,R25_FC,-0.652032319
Glyma.14G215200,R25_FC,-0.526961107
Glyma.14G215400,R25_FC,-0.863830381
Glyma.14G215800,R25_FC,2.841239868
Glyma.14G216800,R25_FC,0.767870121
Glyma.14G217200,R25_FC,1.362356475
Glyma.14G217700,R25_FC,1.801923952
Glyma.14G217900,R25_FC,-0.682562027
Glyma.14G218200,R25_FC,-0.955965223
Glyma.14G218800,R25_FC,-1.117540394
Glyma.14G219000,R25_FC,-1.827333339
Glyma.14G219400,R25_FC,-0.492507522
Glyma.14G222400,R25_FC,3.848487486
Glyma.14G222500,R25_FC,-1.890631151
Glyma.14G222700,R25_FC,-1.499283511
Glyma.14G223200,R25_FC,0.606598991
Glyma.14G223500,R25_FC,0.769913018
Glyma.15G001200,R25_FC,-0.672502946
Glyma.15G003300,R25_FC,3.165040327
Glyma.15G005000,R25_FC,-1.589630355
Glyma.15G006300,R25_FC,-0.423609366
Glyma.15G009900,R25_FC,-0.865909545
Glyma.15G010800,R25_FC,-1.749926673
Glyma.15G011800,R25_FC,-2.181153087
Glyma.15G011900,R25_FC,3.099899956
Glyma.15G012000,R25_FC,4.225799309
Glyma.15G012300,R25_FC,1.210785328
Glyma.15G012500,R25_FC,-1.43508398
Glyma.15G012700,R25_FC,-1.958177648
Glyma.15G013900,R25_FC,2.148531682
Glyma.15G015100,R25_FC,1.434145845
Glyma.15G015600,R25_FC,-1.284661404
Glyma.15G015800,R25_FC,-0.703482959
Glyma.15G016300,R25_FC,-0.836237139
Glyma.15G016800,R25_FC,5.156325075
Glyma.15G017000,R25_FC,1.642503387
Glyma.15G017900,R25_FC,0.828113997
Glyma.15G018100,R25_FC,-1.865310211
Glyma.15G018400,R25_FC,-1.465768884
Glyma.15G019100,R25_FC,-1.311767351
Glyma.15G019500,R25_FC,-3.347531996
Glyma.15G023400,R25_FC,-0.690441502
Glyma.15G024500,R25_FC,-0.674382017
Glyma.15G024600,R25_FC,4.60930213
Glyma.15G024800,R25_FC,1.055931021
Glyma.15G025600,R25_FC,-0.655055453
Glyma.15G026000,R25_FC,-0.802211055
Glyma.15G026900,R25_FC,2.520430753
Glyma.15G028400,R25_FC,2.64098449
Glyma.15G028900,R25_FC,-0.818883978
Glyma.15G033000,R25_FC,-1.968666479
Glyma.15G033800,R25_FC,0.83506562
Glyma.15G034600,R25_FC,-0.513167293
Glyma.15G034900,R25_FC,-1.464477882
Glyma.15G036900,R25_FC,2.196674189
Glyma.15G037100,R25_FC,1.562038824
Glyma.15G037400,R25_FC,-0.685257972
Glyma.15G038200,R25_FC,-0.736681776
Glyma.15G038500,R25_FC,5.332967829
Glyma.15G040900,R25_FC,-1.395435808
Glyma.15G041100,R25_FC,-1.815259689
Glyma.15G043600,R25_FC,-0.655497205
Glyma.15G045600,R25_FC,1.32898247
Glyma.15G046400,R25_FC,-0.621824728
Glyma.15G047000,R25_FC,-0.949723242
Glyma.15G047700,R25_FC,-0.67899143
Glyma.15G048200,R25_FC,1.109611992
Glyma.15G049533,R25_FC,2.817156987
Glyma.15G049600,R25_FC,2.152323511
Glyma.15G051600,R25_FC,0.939249107
Glyma.15G052200,R25_FC,-1.640541827
Glyma.15G052400,R25_FC,-1.243459925
Glyma.15G052600,R25_FC,4.078088931
Glyma.15G052700,R25_FC,4.381438806
Glyma.15G053700,R25_FC,2.092087465
Glyma.15G054500,R25_FC,3.532186969
Glyma.15G054600,R25_FC,3.921018298
Glyma.15G055700,R25_FC,3.517577761
Glyma.15G056500,R25_FC,-0.83352398
Glyma.15G056800,R25_FC,-0.83666698
Glyma.15G057600,R25_FC,-3.648437804
Glyma.15G057700,R25_FC,-1.913566415
Glyma.15G058000,R25_FC,-1.448344973
Glyma.15G058900,R25_FC,-0.704860674
Glyma.15G059800,R25_FC,2.225628483
Glyma.15G061100,R25_FC,-0.811903507
Glyma.15G061500,R25_FC,-0.626720576
Glyma.15G062400,R25_FC,4.116755383
Glyma.15G062500,R25_FC,1.619265106
Glyma.15G063000,R25_FC,-2.415207409
Glyma.15G063300,R25_FC,0.888081035
Glyma.15G064700,R25_FC,1.709047455
Glyma.15G065100,R25_FC,3.952122446
Glyma.15G065200,R25_FC,2.491081029
Glyma.15G067200,R25_FC,-0.76831742
Glyma.15G068300,R25_FC,0.481574603
Glyma.15G069100,R25_FC,1.469102292
Glyma.15G070200,R25_FC,-1.472141923
Glyma.15G071200,R25_FC,6.808145871
Glyma.15G072200,R25_FC,2.846115681
Glyma.15G072600,R25_FC,1.793022324
Glyma.15G073000,R25_FC,-1.411213152
Glyma.15G073100,R25_FC,-1.528890216
Glyma.15G074600,R25_FC,2.119402287
Glyma.15G075200,R25_FC,0.856419483
Glyma.15G077000,R25_FC,5.108597205
Glyma.15G077100,R25_FC,2.895012023
Glyma.15G078600,R25_FC,0.814333527
Glyma.15G079100,R25_FC,1.717112323
Glyma.15G079500,R25_FC,-2.284823529
Glyma.15G080000,R25_FC,-1.227651644
Glyma.15G080200,R25_FC,-1.1415993
Glyma.15G081300,R25_FC,-1.640077018
Glyma.15G082000,R25_FC,-0.896804593
Glyma.15G082800,R25_FC,0.60031789
Glyma.15G084200,R25_FC,1.263305064
Glyma.15G085500,R25_FC,-1.530598113
Glyma.15G086400,R25_FC,0.81623728
Glyma.15G088100,R25_FC,1.210864071
Glyma.15G088900,R25_FC,-1.081451079
Glyma.15G089100,R25_FC,-2.032425064
Glyma.15G089700,R25_FC,0.857374535
Glyma.15G091000,R25_FC,0.708503249
Glyma.15G091600,R25_FC,-0.988694217
Glyma.15G092700,R25_FC,0.642758299
Glyma.15G093900,R25_FC,2.832254341
Glyma.15G095000,R25_FC,1.812219972
Glyma.15G099500,R25_FC,5.638618542
Glyma.15G102000,R25_FC,-1.728954505
Glyma.15G103333,R25_FC,2.44701891
Glyma.15G104100,R25_FC,-1.706817952
Glyma.15G104700,R25_FC,3.082083722
Glyma.15G105100,R25_FC,-0.544714309
Glyma.15G105300,R25_FC,3.445157593
Glyma.15G105900,R25_FC,-2.067888051
Glyma.15G106000,R25_FC,-1.039436838
Glyma.15G106200,R25_FC,1.537459835
Glyma.15G107100,R25_FC,4.195678571
Glyma.15G107200,R25_FC,-0.989461525
Glyma.15G107300,R25_FC,2.743082269
Glyma.15G107700,R25_FC,-0.902773694
Glyma.15G107900,R25_FC,-0.962121538
Glyma.15G108400,R25_FC,-0.878785953
Glyma.15G109500,R25_FC,4.053072309
Glyma.15G110200,R25_FC,-1.758483212
Glyma.15G110300,R25_FC,3.604954969
Glyma.15G111500,R25_FC,-0.720832854
Glyma.15G111600,R25_FC,-0.564094457
Glyma.15G113800,R25_FC,0.461684987
Glyma.15G115000,R25_FC,-1.321799883
Glyma.15G115200,R25_FC,2.01448647
Glyma.15G115500,R25_FC,-1.425919673
Glyma.15G115600,R25_FC,1.919012204
Glyma.15G116700,R25_FC,-1.949979575
Glyma.15G118600,R25_FC,-0.75278272
Glyma.15G118700,R25_FC,-0.608508919
Glyma.15G118800,R25_FC,-0.923903766
Glyma.15G119900,R25_FC,-1.19930736
Glyma.15G120300,R25_FC,-0.547228274
Glyma.15G121000,R25_FC,3.385928113
Glyma.15G121700,R25_FC,1.27677169
Glyma.15G122100,R25_FC,-1.446030959
Glyma.15G122200,R25_FC,5.505824563
Glyma.15G123400,R25_FC,-0.20684599
Glyma.15G123700,R25_FC,1.946289057
Glyma.15G124900,R25_FC,5.185490618
Glyma.15G128700,R25_FC,4.236158647
Glyma.15G128800,R25_FC,6.368852211
Glyma.15G129100,R25_FC,2.135536365
Glyma.15G129200,R25_FC,5.508420908
Glyma.15G130300,R25_FC,0.796001522
Glyma.15G131300,R25_FC,4.621724923
Glyma.15G131400,R25_FC,6.71979352
Glyma.15G132200,R25_FC,-0.515558355
Glyma.15G132800,R25_FC,1.663108742
Glyma.15G133600,R25_FC,1.808589956
Glyma.15G133900,R25_FC,-3.259002229
Glyma.15G134300,R25_FC,6.674882058
Glyma.15G134900,R25_FC,-1.073135761
Glyma.15G135200,R25_FC,-1.34432975
Glyma.15G136000,R25_FC,0.669462261
Glyma.15G136200,R25_FC,-0.806775406
Glyma.15G139200,R25_FC,-0.604689794
Glyma.15G140200,R25_FC,-1.898247706
Glyma.15G142400,R25_FC,5.343472229
Glyma.15G143900,R25_FC,-1.747940119
Glyma.15G145600,R25_FC,6.412653221
Glyma.15G145700,R25_FC,2.478162302
Glyma.15G145900,R25_FC,2.524364899
Glyma.15G146400,R25_FC,-2.157359639
Glyma.15G146600,R25_FC,3.377378508
Glyma.15G150500,R25_FC,3.074727994
Glyma.15G152000,R25_FC,0.877114601
Glyma.15G152200,R25_FC,0.878807613
Glyma.15G152400,R25_FC,1.423409343
Glyma.15G152700,R25_FC,-0.430586948
Glyma.15G154900,R25_FC,-0.494030334
Glyma.15G156100,R25_FC,7.61842812
Glyma.15G156400,R25_FC,1.0925579
Glyma.15G156900,R25_FC,1.184489984
Glyma.15G157700,R25_FC,-1.356367164
Glyma.15G158200,R25_FC,4.953884103
Glyma.15G159200,R25_FC,6.347755706
Glyma.15G160300,R25_FC,3.128890891
Glyma.15G160700,R25_FC,-1.052687153
Glyma.15G160900,R25_FC,3.484790369
Glyma.15G162600,R25_FC,2.670454186
Glyma.15G162800,R25_FC,-2.072241209
Glyma.15G163900,R25_FC,0.484381035
Glyma.15G165000,R25_FC,5.4830549
Glyma.15G167800,R25_FC,5.162651823
Glyma.15G168200,R25_FC,1.124903805
Glyma.15G168500,R25_FC,1.272573452
Glyma.15G169600,R25_FC,-1.784411598
Glyma.15G170500,R25_FC,4.344918055
Glyma.15G170700,R25_FC,0.572273145
Glyma.15G171000,R25_FC,2.324557061
Glyma.15G171100,R25_FC,-0.775790061
Glyma.15G172800,R25_FC,5.962076485
Glyma.15G174200,R25_FC,-1.228399092
Glyma.15G177900,R25_FC,3.764196584
Glyma.15G178400,R25_FC,-0.629181868
Glyma.15G179600,R25_FC,1.537710518
Glyma.15G181600,R25_FC,-1.176856685
Glyma.15G182800,R25_FC,-0.772959816
Glyma.15G185000,R25_FC,-1.054063145
Glyma.15G185200,R25_FC,-2.091141072
Glyma.15G186300,R25_FC,4.358687671
Glyma.15G190500,R25_FC,-0.693908817
Glyma.15G192700,R25_FC,-0.447834532
Glyma.15G193000,R25_FC,1.256338514
Glyma.15G194300,R25_FC,-1.081627841
Glyma.15G194600,R25_FC,2.29075595
Glyma.15G197100,R25_FC,-1.086934695
Glyma.15G197800,R25_FC,-0.798222902
Glyma.15G199700,R25_FC,3.368268325
Glyma.15G201200,R25_FC,0.970258919
Glyma.15G201400,R25_FC,0.952388403
Glyma.15G201600,R25_FC,0.80467539
Glyma.15G203100,R25_FC,-1.041138019
Glyma.15G203500,R25_FC,4.496513268
Glyma.15G205900,R25_FC,-0.863234337
Glyma.15G206100,R25_FC,1.143519518
Glyma.15G206800,R25_FC,2.572030831
Glyma.15G209300,R25_FC,1.423519226
Glyma.15G210100,R25_FC,-1.058608185
Glyma.15G212100,R25_FC,-0.90176493
Glyma.15G212400,R25_FC,1.270044816
Glyma.15G213400,R25_FC,0.757257333
Glyma.15G213700,R25_FC,-1.107417432
Glyma.15G215400,R25_FC,1.867173041
Glyma.15G217400,R25_FC,-0.63822991
Glyma.15G219100,R25_FC,-0.484008133
Glyma.15G219400,R25_FC,2.690192634
Glyma.15G222300,R25_FC,3.115176047
Glyma.15G223900,R25_FC,9.451605517
Glyma.15G228400,R25_FC,-0.696922031
Glyma.15G229600,R25_FC,2.641929333
Glyma.15G234100,R25_FC,-1.037653893
Glyma.15G236100,R25_FC,-1.179227343
Glyma.15G237800,R25_FC,-0.839656518
Glyma.15G238600,R25_FC,-0.860861371
Glyma.15G239200,R25_FC,-6.168625108
Glyma.15G239500,R25_FC,-2.484550225
Glyma.15G239600,R25_FC,-2.652919095
Glyma.15G239700,R25_FC,-2.47664248
Glyma.15G241100,R25_FC,-2.099589875
Glyma.15G242200,R25_FC,-0.95555301
Glyma.15G242900,R25_FC,-1.564054302
Glyma.15G243000,R25_FC,-1.373800783
Glyma.15G245600,R25_FC,0.759203156
Glyma.15G247900,R25_FC,-1.44486872
Glyma.15G248200,R25_FC,1.109917835
Glyma.15G248300,R25_FC,-0.964554101
Glyma.15G249800,R25_FC,2.911074028
Glyma.15G250100,R25_FC,-1.602466779
Glyma.15G250800,R25_FC,-1.376720452
Glyma.15G251500,R25_FC,2.883285453
Glyma.15G251600,R25_FC,0.756645562
Glyma.15G252200,R25_FC,3.401502899
Glyma.15G253000,R25_FC,-0.730476322
Glyma.15G253300,R25_FC,-0.560417809
Glyma.15G253700,R25_FC,-0.702165254
Glyma.15G254100,R25_FC,0.860171593
Glyma.15G256000,R25_FC,4.440214814
Glyma.15G256300,R25_FC,3.071238007
Glyma.15G258200,R25_FC,-1.354373647
Glyma.15G261100,R25_FC,0.604507471
Glyma.15G261900,R25_FC,-1.089878622
Glyma.15G263000,R25_FC,-2.853309699
Glyma.15G264200,R25_FC,5.915347431
Glyma.15G264300,R25_FC,9.102795221
Glyma.15G267700,R25_FC,1.039392291
Glyma.15G268500,R25_FC,0.830190567
Glyma.15G270000,R25_FC,5.016230799
Glyma.15G270100,R25_FC,2.780307626
Glyma.15G270900,R25_FC,-0.934479442
Glyma.15G271000,R25_FC,-1.538595284
Glyma.15G271200,R25_FC,-0.976046758
Glyma.15G271500,R25_FC,0.780501644
Glyma.15G271800,R25_FC,0.744330246
Glyma.15G272700,R25_FC,2.450648319
Glyma.15G272800,R25_FC,2.648623937
Glyma.15G273600,R25_FC,0.538330373
Glyma.15G274200,R25_FC,-1.70306026
Glyma.15G274300,R25_FC,-1.246091156
Glyma.15G274600,R25_FC,-1.962575677
Glyma.15G275600,R25_FC,-0.870591673
Glyma.15G275700,R25_FC,-1.645444036
Glyma.15G275900,R25_FC,-1.008212871
Glyma.15G276100,R25_FC,-0.737565554
Glyma.15G276400,R25_FC,1.707009062
Glyma.16G004400,R25_FC,0.663687518
Glyma.16G004800,R25_FC,1.058938453
Glyma.16G007700,R25_FC,-5.323757578
Glyma.16G008500,R25_FC,5.139040366
Glyma.16G008900,R25_FC,-0.584322665
Glyma.16G009100,R25_FC,0.823188444
Glyma.16G010000,R25_FC,1.772050912
Glyma.16G012100,R25_FC,0.926463421
Glyma.16G012700,R25_FC,-1.181588436
Glyma.16G013500,R25_FC,0.569518456
Glyma.16G013900,R25_FC,0.368772185
Glyma.16G014100,R25_FC,1.336262177
Glyma.16G014200,R25_FC,-0.399931574
Glyma.16G014500,R25_FC,-0.745119108
Glyma.16G014700,R25_FC,2.570096664
Glyma.16G016100,R25_FC,-1.119611248
Glyma.16G016200,R25_FC,0.915026926
Glyma.16G017500,R25_FC,3.720816972
Glyma.16G017600,R25_FC,-1.593015195
Glyma.16G018300,R25_FC,-0.677939163
Glyma.16G018500,R25_FC,-1.319641236
Glyma.16G019700,R25_FC,-0.812070325
Glyma.16G019900,R25_FC,7.100799725
Glyma.16G020300,R25_FC,4.875935089
Glyma.16G020500,R25_FC,1.63233135
Glyma.16G021200,R25_FC,-1.464375433
Glyma.16G021300,R25_FC,2.765756749
Glyma.16G021400,R25_FC,-1.53560926
Glyma.16G022000,R25_FC,1.71773375
Glyma.16G023000,R25_FC,5.936207107
Glyma.16G023200,R25_FC,-1.77469377
Glyma.16G024200,R25_FC,0.510079196
Glyma.16G024500,R25_FC,-0.956751514
Glyma.16G026400,R25_FC,1.661146893
Glyma.16G027700,R25_FC,-0.579343128
Glyma.16G028100,R25_FC,-1.976051362
Glyma.16G028500,R25_FC,-1.664306928
Glyma.16G028700,R25_FC,-0.715362501
Glyma.16G028800,R25_FC,0.819146183
Glyma.16G031100,R25_FC,-1.831893635
Glyma.16G032400,R25_FC,1.450651108
Glyma.16G033000,R25_FC,1.873350168
Glyma.16G034626,R25_FC,1.61254924
Glyma.16G035000,R25_FC,0.748303028
Glyma.16G037100,R25_FC,-1.110663168
Glyma.16G037600,R25_FC,3.719547657
Glyma.16G037900,R25_FC,-0.748076175
Glyma.16G039600,R25_FC,8.845977218
Glyma.16G039900,R25_FC,0.614818879
Glyma.16G040400,R25_FC,-1.073552396
Glyma.16G040900,R25_FC,-1.380290461
Glyma.16G041100,R25_FC,2.967396861
Glyma.16G041200,R25_FC,0.950776282
Glyma.16G042000,R25_FC,2.021537873
Glyma.16G042900,R25_FC,2.190405062
Glyma.16G043100,R25_FC,-1.142661394
Glyma.16G043500,R25_FC,-1.068086372
Glyma.16G043800,R25_FC,1.583405306
Glyma.16G044600,R25_FC,0.623469635
Glyma.16G044900,R25_FC,-1.318938174
Glyma.16G047300,R25_FC,0.920424218
Glyma.16G047600,R25_FC,3.714877727
Glyma.16G051300,R25_FC,1.572624021
Glyma.16G051600,R25_FC,0.81596006
Glyma.16G051800,R25_FC,1.119009565
Glyma.16G052900,R25_FC,0.783615718
Glyma.16G054400,R25_FC,5.939217192
Glyma.16G055000,R25_FC,-0.889639759
Glyma.16G055100,R25_FC,-1.478786998
Glyma.16G055900,R25_FC,6.185348435
Glyma.16G059500,R25_FC,-0.713873993
Glyma.16G059700,R25_FC,1.016257451
Glyma.16G061400,R25_FC,-1.632310102
Glyma.16G061800,R25_FC,3.238265627
Glyma.16G062000,R25_FC,2.141469087
Glyma.16G062600,R25_FC,4.01418529
Glyma.16G063200,R25_FC,2.201293161
Glyma.16G064100,R25_FC,2.986198433
Glyma.16G064200,R25_FC,5.991651578
Glyma.16G068000,R25_FC,0.64408148
Glyma.16G068200,R25_FC,-0.753726631
Glyma.16G069300,R25_FC,2.904538715
Glyma.16G073400,R25_FC,2.156402252
Glyma.16G074600,R25_FC,0.654908685
Glyma.16G076400,R25_FC,3.271782488
Glyma.16G077200,R25_FC,-0.64838405
Glyma.16G077900,R25_FC,1.026022325
Glyma.16G078800,R25_FC,1.263824402
Glyma.16G080800,R25_FC,2.480713138
Glyma.16G081200,R25_FC,0.803972348
Glyma.16G081400,R25_FC,1.09584501
