geneId,Family,Family_Binding
Glyma.U031524,bHLH,Yes
Glyma.U031615,bHLH,No
Glyma.U031624,bHLH,No
Glyma.U031705,bHLH,No
Glyma.U032208,bHLH,No
Glyma.U039300,bHLH,No
Glyma.U039400,bHLH,No
Glyma.U039500,bHLH,Yes
Glyma.U041300,bHLH,No
Glyma.01G002200,ERF,No
Glyma.01G002902,ERF,No
Glyma.01G004200,ERF,No
Glyma.01G004600,ERF,No
Glyma.01G004800,ERF,No
Glyma.01G005000,ERF,No
Glyma.01G005500,ERF,No
Glyma.01G007200,ERF,Yes
Glyma.01G007300,ERF,No
Glyma.01G007400,ERF,No
Glyma.01G007500,ERF,No
Glyma.01G007700,ERF,No
Glyma.01G008900,ERF,No
Glyma.01G009700,ERF,No
Glyma.01G010200,ERF,No
Glyma.01G010300,ERF,No
Glyma.01G010400,ERF,No
Glyma.01G010500,ERF,No
Glyma.01G015000,ERF,No
Glyma.01G015400,ERF,Yes
Glyma.01G017700,ERF,No
Glyma.01G018400,ERF,Yes
Glyma.01G019100,ERF,No
Glyma.01G019300,ERF,Yes
Glyma.01G019400,ERF,No
Glyma.01G019700,ERF,No
Glyma.01G020900,ERF,Yes
Glyma.01G022700,ERF,No
Glyma.01G023300,ERF,No
Glyma.01G024000,ERF,Yes
Glyma.01G024700,ERF,No
Glyma.01G025300,ERF,No
Glyma.01G026700,ERF,No
Glyma.01G028500,ERF,No
Glyma.01G031500,ERF,No
Glyma.01G032600,ERF,No
Glyma.01G033700,ERF,No
Glyma.01G033800,ERF,No
Glyma.01G033900,ERF,No
Glyma.01G034600,ERF,No
Glyma.01G034900,ERF,No
Glyma.01G036600,ERF,No
Glyma.01G036900,ERF,Yes
Glyma.01G037200,ERF,Yes
Glyma.01G038600,ERF,Yes
Glyma.01G038700,ERF,No
Glyma.01G040000,ERF,No
Glyma.01G040200,ERF,No
Glyma.01G040900,ERF,No
Glyma.01G044100,ERF,No
Glyma.01G044200,ERF,Yes
Glyma.01G045500,ERF,Yes
Glyma.01G049100,ERF,No
Glyma.01G053800,ERF,No
Glyma.01G054200,ERF,No
Glyma.01G054400,ERF,No
Glyma.01G056100,ERF,No
Glyma.01G057400,ERF,No
Glyma.01G057500,ERF,Yes
Glyma.01G058300,ERF,No
Glyma.01G061500,ERF,Yes
Glyma.01G061800,ERF,No
Glyma.01G062000,ERF,No
Glyma.01G062600,ERF,No
Glyma.01G063000,ERF,No
Glyma.01G063800,ERF,No
Glyma.01G065800,ERF,No
Glyma.01G068200,ERF,No
Glyma.01G069000,ERF,No
Glyma.01G071300,ERF,No
Glyma.01G074500,ERF,Yes
Glyma.01G074600,ERF,No
Glyma.01G074800,ERF,No
Glyma.01G076100,ERF,Yes
Glyma.01G077000,ERF,No
Glyma.01G077100,ERF,No
Glyma.01G078400,ERF,Yes
Glyma.01G078800,ERF,No
Glyma.01G081600,ERF,No
Glyma.01G082802,ERF,No
Glyma.01G083000,ERF,No
Glyma.01G084500,ERF,No
Glyma.01G086900,ERF,No
Glyma.01G087900,ERF,No
Glyma.01G090400,ERF,No
Glyma.01G091400,ERF,No
Glyma.01G092900,ERF,No
Glyma.01G096000,ERF,No
Glyma.01G096800,ERF,No
Glyma.01G097400,ERF,No
Glyma.01G098000,ERF,No
Glyma.01G102600,ERF,No
Glyma.01G102802,ERF,No
Glyma.01G104100,ERF,No
Glyma.01G106000,ERF,No
Glyma.01G106100,ERF,No
Glyma.01G106200,ERF,No
Glyma.01G106500,ERF,Yes
Glyma.01G107951,ERF,No
Glyma.01G108200,ERF,No
Glyma.01G108700,ERF,No
Glyma.01G109200,ERF,No
Glyma.01G109800,ERF,No
Glyma.01G111300,ERF,No
Glyma.01G112900,ERF,Yes
Glyma.01G114400,ERF,No
Glyma.01G115500,ERF,No
Glyma.01G115900,ERF,No
Glyma.01G117900,ERF,No
Glyma.01G119300,ERF,No
Glyma.01G121700,ERF,No
Glyma.01G124700,ERF,Yes
Glyma.01G126000,ERF,No
Glyma.01G126600,ERF,No
Glyma.01G127100,ERF,No
Glyma.01G127200,ERF,No
Glyma.01G127500,ERF,No
Glyma.01G128100,ERF,No
Glyma.01G129100,ERF,No
Glyma.01G131100,ERF,No
Glyma.01G131500,ERF,No
Glyma.01G134600,ERF,No
Glyma.01G135200,ERF,No
Glyma.01G137500,ERF,Yes
Glyma.01G137700,ERF,No
Glyma.01G138800,ERF,Yes
Glyma.01G139500,ERF,No
Glyma.01G139600,ERF,No
Glyma.01G141900,ERF,No
Glyma.01G143500,ERF,No
Glyma.01G144500,ERF,Yes
Glyma.01G144700,ERF,No
Glyma.01G144900,ERF,No
Glyma.01G146300,ERF,No
Glyma.01G147700,ERF,No
Glyma.01G147900,ERF,No
Glyma.01G149000,ERF,Yes
Glyma.01G153000,ERF,No
Glyma.01G153300,ERF,No
Glyma.01G154400,ERF,No
Glyma.01G154450,ERF,No
Glyma.01G154900,ERF,Yes
Glyma.01G155400,ERF,No
Glyma.01G156500,ERF,No
Glyma.01G158600,ERF,Yes
Glyma.01G161100,ERF,No
Glyma.01G162800,ERF,No
Glyma.01G163000,ERF,Yes
Glyma.01G163600,ERF,No
Glyma.01G164000,ERF,No
Glyma.01G164300,ERF,No
Glyma.01G164700,ERF,No
Glyma.01G165200,ERF,No
Glyma.01G165400,ERF,No
Glyma.01G168200,ERF,No
Glyma.01G169000,ERF,Yes
Glyma.01G169100,ERF,Yes
Glyma.01G169500,ERF,Yes
Glyma.01G170600,ERF,Yes
Glyma.01G171900,ERF,No
Glyma.01G172100,ERF,No
Glyma.01G172600,ERF,No
Glyma.01G172700,ERF,Yes
Glyma.01G172900,ERF,No
Glyma.01G173300,ERF,No
Glyma.01G173700,ERF,Yes
Glyma.01G174102,ERF,No
Glyma.01G176400,ERF,No
Glyma.01G176600,ERF,No
Glyma.01G176800,ERF,No
Glyma.01G177700,ERF,No
Glyma.01G179600,ERF,No
Glyma.01G180100,ERF,No
Glyma.01G180432,ERF,Yes
Glyma.01G180800,ERF,No
Glyma.01G181800,ERF,No
Glyma.01G182400,ERF,No
Glyma.01G183300,ERF,No
Glyma.01G185800,ERF,Yes
Glyma.01G187700,ERF,No
Glyma.01G187800,ERF,Yes
Glyma.01G188700,ERF,No
Glyma.01G189100,ERF,No
Glyma.01G190500,ERF,No
Glyma.01G190900,ERF,No
Glyma.01G191300,ERF,No
Glyma.01G191600,ERF,No
Glyma.01G193600,ERF,Yes
Glyma.01G194700,ERF,No
Glyma.01G195000,ERF,No
Glyma.01G195300,ERF,No
Glyma.01G196600,ERF,No
Glyma.01G197500,ERF,No
Glyma.01G197800,ERF,No
Glyma.01G198300,ERF,No
Glyma.01G199700,ERF,Yes
Glyma.01G201000,ERF,Yes
Glyma.01G202000,ERF,No
Glyma.01G202100,ERF,No
Glyma.01G202200,ERF,Yes
Glyma.01G203500,ERF,No
Glyma.01G204400,ERF,No
Glyma.01G205200,ERF,No
Glyma.01G205400,ERF,No
Glyma.01G206700,ERF,Yes
Glyma.01G210400,ERF,No
Glyma.01G210700,ERF,Yes
Glyma.01G210800,ERF,No
Glyma.01G211800,ERF,Yes
Glyma.01G211900,ERF,No
Glyma.01G212100,ERF,Yes
Glyma.01G215100,ERF,Yes
Glyma.01G215400,ERF,Yes
Glyma.01G217200,ERF,Yes
Glyma.01G217300,ERF,Yes
Glyma.01G217400,ERF,Yes
Glyma.01G217600,ERF,Yes
Glyma.01G217700,ERF,Yes
Glyma.01G217900,ERF,No
Glyma.01G218600,ERF,No
Glyma.01G219400,ERF,No
Glyma.01G219502,ERF,No
Glyma.01G220600,ERF,No
Glyma.01G221200,ERF,No
Glyma.01G221400,ERF,Yes
Glyma.01G221800,ERF,No
Glyma.01G224800,ERF,No
Glyma.01G226502,ERF,Yes
Glyma.01G226900,ERF,No
Glyma.01G227400,ERF,No
Glyma.01G228200,ERF,No
Glyma.01G228600,ERF,No
Glyma.01G228700,ERF,No
Glyma.01G229200,ERF,Yes
Glyma.01G229800,ERF,No
Glyma.01G230900,ERF,No
Glyma.01G231900,ERF,No
Glyma.01G235600,ERF,No
Glyma.01G236100,ERF,No
Glyma.01G236200,ERF,No
Glyma.01G236500,ERF,Yes
Glyma.01G237000,ERF,No
Glyma.01G238000,ERF,No
Glyma.01G238600,ERF,No
Glyma.01G238800,ERF,Yes
Glyma.01G239500,ERF,No
Glyma.01G239600,ERF,Yes
Glyma.01G240300,ERF,No
Glyma.01G241500,ERF,No
Glyma.01G241700,ERF,No
Glyma.01G242200,ERF,Yes
Glyma.01G242902,ERF,No
Glyma.01G244000,ERF,No
Glyma.01G244500,ERF,Yes
Glyma.01G245500,ERF,No
Glyma.02G000400,ERF,Yes
Glyma.02G000500,ERF,No
Glyma.02G000700,ERF,Yes
Glyma.02G001000,ERF,No
Glyma.02G001100,ERF,Yes
Glyma.02G001900,ERF,Yes
Glyma.02G002000,ERF,No
Glyma.02G002100,ERF,No
Glyma.02G002900,ERF,No
Glyma.02G004000,ERF,No
Glyma.02G004600,ERF,No
Glyma.02G005600,ERF,No
Glyma.02G006200,ERF,Yes
Glyma.02G006600,ERF,No
Glyma.02G007400,ERF,No
Glyma.02G008000,ERF,No
Glyma.02G009300,ERF,No
Glyma.02G009751,ERF,Yes
Glyma.02G009800,ERF,No
Glyma.02G010900,ERF,No
Glyma.02G011600,ERF,No
Glyma.02G011800,ERF,No
Glyma.02G011900,ERF,No
Glyma.02G012400,ERF,No
Glyma.02G012700,ERF,Yes
Glyma.02G013200,ERF,No
Glyma.02G013402,ERF,No
Glyma.02G013700,ERF,No
Glyma.02G014000,ERF,No
Glyma.02G014800,ERF,No
Glyma.02G015900,ERF,No
Glyma.02G016100,ERF,Yes
Glyma.02G016400,ERF,No
Glyma.02G017100,ERF,No
Glyma.02G017500,ERF,No
Glyma.02G019200,ERF,Yes
Glyma.02G019400,ERF,No
Glyma.02G019600,ERF,No
Glyma.02G021600,ERF,No
Glyma.02G022200,ERF,No
Glyma.02G022400,ERF,No
Glyma.02G023800,ERF,No
Glyma.02G023900,ERF,No
Glyma.02G024200,ERF,No
Glyma.02G024500,ERF,No
Glyma.02G024600,ERF,No
Glyma.02G024800,ERF,No
Glyma.02G026300,ERF,No
Glyma.02G026500,ERF,No
Glyma.02G027800,ERF,Yes
Glyma.02G028400,ERF,No
Glyma.02G028600,ERF,Yes
Glyma.02G028700,ERF,Yes
Glyma.02G028800,ERF,Yes
Glyma.02G029400,ERF,Yes
Glyma.02G031100,ERF,No
Glyma.02G032200,ERF,No
Glyma.02G034000,ERF,No
Glyma.02G035000,ERF,No
Glyma.02G035200,ERF,Yes
Glyma.02G036000,ERF,Yes
Glyma.02G036100,ERF,No
Glyma.02G036500,ERF,No
Glyma.02G038100,ERF,No
Glyma.02G039400,ERF,Yes
Glyma.02G041900,ERF,Yes
Glyma.02G042500,ERF,No
Glyma.02G044500,ERF,No
Glyma.02G047000,ERF,Yes
Glyma.02G047600,ERF,No
Glyma.02G048400,ERF,No
Glyma.02G048800,ERF,No
Glyma.02G049600,ERF,Yes
Glyma.02G049700,ERF,No
Glyma.02G049800,ERF,Yes
Glyma.02G052300,ERF,No
Glyma.02G053600,ERF,No
Glyma.02G054900,ERF,No
Glyma.02G055000,ERF,No
Glyma.02G055500,ERF,No
Glyma.02G056700,ERF,No
Glyma.02G057400,ERF,No
Glyma.02G057900,ERF,No
Glyma.02G058000,ERF,Yes
Glyma.02G058200,ERF,No
Glyma.02G059500,ERF,No
Glyma.02G060102,ERF,Yes
Glyma.02G061100,ERF,No
Glyma.02G063900,ERF,No
Glyma.02G064800,ERF,No
Glyma.02G066200,ERF,No
Glyma.02G067100,ERF,Yes
Glyma.02G069400,ERF,Yes
Glyma.02G070000,ERF,No
Glyma.02G070600,ERF,No
Glyma.02G071500,ERF,No
Glyma.02G072000,ERF,No
Glyma.02G072200,ERF,No
Glyma.02G072500,ERF,Yes
Glyma.02G075100,ERF,Yes
Glyma.02G080000,ERF,Yes
Glyma.02G080200,ERF,Yes
Glyma.02G081200,ERF,No
Glyma.02G081400,ERF,No
Glyma.02G083600,ERF,No
Glyma.02G083702,ERF,No
Glyma.02G087000,ERF,No
Glyma.02G087800,ERF,No
Glyma.02G088700,ERF,No
Glyma.02G089400,ERF,Yes
Glyma.02G089500,ERF,Yes
Glyma.02G091500,ERF,Yes
Glyma.02G092500,ERF,No
Glyma.02G093100,ERF,No
Glyma.02G094500,ERF,No
Glyma.02G095200,ERF,No
Glyma.02G095500,ERF,Yes
Glyma.02G096800,ERF,No
Glyma.02G097000,ERF,No
Glyma.02G097700,ERF,No
Glyma.02G099500,ERF,No
Glyma.02G100000,ERF,No
Glyma.02G100300,ERF,No
Glyma.02G102900,ERF,No
Glyma.02G103700,ERF,No
Glyma.02G104300,ERF,Yes
Glyma.02G104500,ERF,No
Glyma.02G105300,ERF,No
Glyma.02G106100,ERF,No
Glyma.02G106300,ERF,No
Glyma.02G107500,ERF,No
Glyma.02G107700,ERF,No
Glyma.02G110300,ERF,No
Glyma.02G111800,ERF,Yes
Glyma.02G114000,ERF,No
Glyma.02G116100,ERF,No
Glyma.02G116300,ERF,No
Glyma.02G121800,ERF,No
Glyma.02G124600,ERF,No
Glyma.02G124700,ERF,No
Glyma.02G125400,ERF,No
Glyma.02G125900,ERF,No
Glyma.02G126500,ERF,Yes
Glyma.02G128800,ERF,No
Glyma.02G130400,ERF,No
Glyma.02G131700,ERF,No
Glyma.02G131900,ERF,Yes
Glyma.02G132200,ERF,No
Glyma.02G133500,ERF,No
Glyma.02G133600,ERF,Yes
Glyma.02G133900,ERF,Yes
Glyma.02G134000,ERF,Yes
Glyma.02G134500,ERF,Yes
Glyma.02G134600,ERF,No
Glyma.02G134700,ERF,No
Glyma.02G135800,ERF,No
Glyma.02G136300,ERF,No
Glyma.02G137400,ERF,No
Glyma.02G137500,ERF,No
Glyma.02G141700,ERF,No
Glyma.02G141800,ERF,Yes
Glyma.02G142500,ERF,No
Glyma.02G143700,ERF,Yes
Glyma.02G146100,ERF,No
Glyma.02G147300,ERF,No
Glyma.02G148200,ERF,Yes
Glyma.02G148400,ERF,No
Glyma.02G149200,ERF,No
Glyma.02G149800,ERF,Yes
Glyma.02G149900,ERF,Yes
Glyma.02G151200,ERF,Yes
Glyma.02G152500,ERF,No
Glyma.02G153000,ERF,No
Glyma.02G155400,ERF,No
Glyma.02G155600,ERF,Yes
Glyma.02G156000,ERF,No
Glyma.02G157200,ERF,Yes
Glyma.02G157900,ERF,No
Glyma.02G158700,ERF,Yes
Glyma.02G160500,ERF,No
Glyma.02G161100,ERF,Yes
Glyma.02G162000,ERF,No
Glyma.02G166800,ERF,No
Glyma.02G167600,ERF,No
Glyma.02G167900,ERF,No
Glyma.02G168000,ERF,No
Glyma.02G168900,ERF,No
Glyma.02G170500,ERF,Yes
Glyma.02G171100,ERF,Yes
Glyma.02G172200,ERF,No
Glyma.02G173000,ERF,Yes
Glyma.02G174700,ERF,Yes
Glyma.02G179100,ERF,No
Glyma.02G181500,ERF,No
Glyma.02G181800,ERF,No
Glyma.02G182600,ERF,No
Glyma.02G182900,ERF,Yes
Glyma.02G184200,ERF,No
Glyma.02G184800,ERF,No
Glyma.02G185300,ERF,Yes
Glyma.02G187200,ERF,No
Glyma.02G190900,ERF,No
Glyma.02G193200,ERF,No
Glyma.02G195300,ERF,No
Glyma.02G195400,ERF,No
Glyma.02G195900,ERF,No
Glyma.02G198000,ERF,No
Glyma.02G198400,ERF,No
Glyma.02G202500,ERF,No
Glyma.02G203200,ERF,No
Glyma.02G203300,ERF,Yes
Glyma.02G204000,ERF,Yes
Glyma.02G208000,ERF,No
Glyma.02G208200,ERF,Yes
Glyma.02G208400,ERF,Yes
Glyma.02G208500,ERF,No
Glyma.02G209000,ERF,No
Glyma.02G209400,ERF,Yes
Glyma.02G210300,ERF,No
Glyma.02G211000,ERF,Yes
Glyma.02G211300,ERF,No
Glyma.02G211600,ERF,No
Glyma.02G212000,ERF,Yes
Glyma.02G213500,ERF,Yes
Glyma.02G214300,ERF,Yes
Glyma.02G215000,ERF,No
Glyma.02G217100,ERF,Yes
Glyma.02G217600,ERF,No
Glyma.02G219700,ERF,No
Glyma.02G220500,ERF,No
Glyma.02G222600,ERF,No
Glyma.02G224001,ERF,No
Glyma.02G227000,ERF,No
Glyma.02G227500,ERF,Yes
Glyma.02G228200,ERF,Yes
Glyma.02G229400,ERF,No
Glyma.02G230200,ERF,Yes
Glyma.02G230500,ERF,Yes
Glyma.02G232600,ERF,Yes
Glyma.02G233800,ERF,Yes
Glyma.02G235700,ERF,No
Glyma.02G236500,ERF,No
Glyma.02G238100,ERF,No
Glyma.02G238800,ERF,Yes
Glyma.02G239100,ERF,No
Glyma.02G239900,ERF,No
Glyma.02G241200,ERF,No
Glyma.02G242200,ERF,No
Glyma.02G242900,ERF,No
Glyma.02G243300,ERF,No
Glyma.02G243600,ERF,Yes
Glyma.02G244300,ERF,No
Glyma.02G244400,ERF,Yes
Glyma.02G244700,ERF,No
Glyma.02G245400,ERF,No
Glyma.02G246100,ERF,No
Glyma.02G246500,ERF,Yes
Glyma.02G247000,ERF,No
Glyma.02G247600,ERF,No
Glyma.02G247900,ERF,No
Glyma.02G248100,ERF,No
Glyma.02G248500,ERF,No
Glyma.02G249600,ERF,Yes
Glyma.02G250200,ERF,Yes
Glyma.02G251000,ERF,Yes
Glyma.02G251700,ERF,No
Glyma.02G253200,ERF,No
Glyma.02G254000,ERF,No
Glyma.02G255400,ERF,No
Glyma.02G256900,ERF,No
Glyma.02G257200,ERF,Yes
Glyma.02G257700,ERF,No
Glyma.02G258300,ERF,No
Glyma.02G260300,ERF,No
Glyma.02G260800,ERF,No
Glyma.02G263900,ERF,No
Glyma.02G264600,ERF,Yes
Glyma.02G266700,ERF,No
Glyma.02G267900,ERF,Yes
Glyma.02G269300,ERF,No
Glyma.02G269600,ERF,Yes
Glyma.02G271400,ERF,No
Glyma.02G272400,ERF,No
Glyma.02G273300,ERF,No
Glyma.02G273500,ERF,No
Glyma.02G274000,ERF,Yes
Glyma.02G274400,ERF,Yes
Glyma.02G277700,ERF,No
Glyma.02G279700,ERF,Yes
Glyma.02G280100,ERF,No
Glyma.02G281000,ERF,No
Glyma.02G282400,ERF,No
Glyma.02G282500,ERF,No
Glyma.02G283300,ERF,No
Glyma.02G283900,ERF,No
Glyma.02G284300,ERF,No
Glyma.02G284667,ERF,No
Glyma.02G284800,ERF,No
Glyma.02G285100,ERF,No
Glyma.02G286900,ERF,Yes
Glyma.02G288600,ERF,No
Glyma.02G289400,ERF,No
Glyma.02G290000,ERF,No
Glyma.02G290300,ERF,No
Glyma.02G290800,ERF,No
Glyma.02G292100,ERF,No
Glyma.02G293700,ERF,No
Glyma.02G294500,ERF,No
Glyma.02G295900,ERF,No
Glyma.02G296600,ERF,No
Glyma.02G296900,ERF,No
Glyma.02G297200,ERF,No
Glyma.02G299100,ERF,No
Glyma.02G299400,ERF,No
Glyma.02G299500,ERF,No
Glyma.02G299800,ERF,Yes
Glyma.02G300400,ERF,No
Glyma.02G300500,ERF,No
Glyma.02G301800,ERF,No
Glyma.02G302900,ERF,No
Glyma.02G303300,ERF,No
Glyma.02G303500,ERF,No
Glyma.02G304500,ERF,No
Glyma.02G305200,ERF,No
Glyma.02G305400,ERF,Yes
Glyma.02G305500,ERF,No
Glyma.02G306400,ERF,No
Glyma.02G307300,ERF,No
Glyma.02G309300,ERF,Yes
Glyma.02G309500,ERF,No
Glyma.02G311200,ERF,No
Glyma.03G001200,ERF,Yes
Glyma.03G001500,ERF,No
Glyma.03G001700,ERF,No
Glyma.03G002200,ERF,No
Glyma.03G003100,ERF,No
Glyma.03G003300,ERF,No
Glyma.03G004300,ERF,Yes
Glyma.03G005600,ERF,Yes
Glyma.03G005800,ERF,Yes
Glyma.03G006200,ERF,No
Glyma.03G006900,ERF,No
Glyma.03G007100,ERF,No
Glyma.03G009000,ERF,No
Glyma.03G009500,ERF,No
Glyma.03G012600,ERF,No
Glyma.03G013400,ERF,No
Glyma.03G015800,ERF,Yes
Glyma.03G015900,ERF,Yes
Glyma.03G016500,ERF,Yes
Glyma.03G017200,ERF,No
Glyma.03G017800,ERF,Yes
Glyma.03G019500,ERF,Yes
Glyma.03G022200,ERF,No
Glyma.03G022800,ERF,No
Glyma.03G027400,ERF,No
Glyma.03G027500,ERF,Yes
Glyma.03G029900,ERF,Yes
Glyma.03G031000,ERF,No
Glyma.03G032500,ERF,No
Glyma.03G032700,ERF,No
Glyma.03G032800,ERF,No
Glyma.03G034000,ERF,No
Glyma.03G035300,ERF,Yes
Glyma.03G036000,ERF,No
Glyma.03G036600,ERF,No
Glyma.03G037500,ERF,No
Glyma.03G037600,ERF,No
Glyma.03G040300,ERF,Yes
Glyma.03G040600,ERF,Yes
Glyma.03G040900,ERF,No
Glyma.03G041300,ERF,Yes
Glyma.03G041500,ERF,No
Glyma.03G041800,ERF,Yes
Glyma.03G041850,ERF,No
Glyma.03G042600,ERF,Yes
Glyma.03G042700,ERF,Yes
Glyma.03G043000,ERF,No
Glyma.03G044500,ERF,Yes
Glyma.03G044900,ERF,No
Glyma.03G045400,ERF,Yes
Glyma.03G050400,ERF,No
Glyma.03G052400,ERF,No
Glyma.03G054900,ERF,No
Glyma.03G055900,ERF,Yes
Glyma.03G056300,ERF,Yes
Glyma.03G056800,ERF,No
Glyma.03G057100,ERF,Yes
Glyma.03G058000,ERF,No
Glyma.03G060300,ERF,Yes
Glyma.03G063200,ERF,No
Glyma.03G063400,ERF,No
Glyma.03G063900,ERF,No
Glyma.03G066800,ERF,No
Glyma.03G068100,ERF,No
Glyma.03G069300,ERF,No
Glyma.03G071700,ERF,Yes
Glyma.03G073200,ERF,Yes
Glyma.03G073702,ERF,No
Glyma.03G073770,ERF,No
Glyma.03G073776,ERF,Yes
Glyma.03G073778,ERF,No
Glyma.03G074000,ERF,No
Glyma.03G074900,ERF,No
Glyma.03G076100,ERF,No
Glyma.03G076200,ERF,No
Glyma.03G079500,ERF,No
Glyma.03G081900,ERF,No
Glyma.03G082100,ERF,No
Glyma.03G083100,ERF,No
Glyma.03G083200,ERF,No
Glyma.03G084600,ERF,No
Glyma.03G085900,ERF,No
Glyma.03G086200,ERF,Yes
Glyma.03G087500,ERF,No
Glyma.03G088800,ERF,No
Glyma.03G088900,ERF,Yes
Glyma.03G090000,ERF,No
Glyma.03G092500,ERF,No
Glyma.03G092700,ERF,No
Glyma.03G093600,ERF,No
Glyma.03G097300,ERF,No
Glyma.03G097600,ERF,No
Glyma.03G098300,ERF,No
Glyma.03G098600,ERF,No
Glyma.03G098900,ERF,No
Glyma.03G099000,ERF,No
Glyma.03G099500,ERF,No
Glyma.03G101000,ERF,No
Glyma.03G102700,ERF,No
Glyma.03G102800,ERF,No
Glyma.03G103400,ERF,No
Glyma.03G105700,ERF,No
Glyma.03G107000,ERF,No
Glyma.03G107900,ERF,No
Glyma.03G108000,ERF,No
Glyma.03G108200,ERF,Yes
Glyma.03G109900,ERF,No
Glyma.03G110100,ERF,Yes
Glyma.03G112700,ERF,No
Glyma.03G114100,ERF,No
Glyma.03G114600,ERF,No
Glyma.03G119200,ERF,No
Glyma.03G119500,ERF,No
Glyma.03G120300,ERF,Yes
Glyma.03G120700,ERF,Yes
Glyma.03G122000,ERF,No
Glyma.03G122500,ERF,No
Glyma.03G124300,ERF,No
Glyma.03G125300,ERF,No
Glyma.03G125600,ERF,No
Glyma.03G126000,ERF,Yes
Glyma.03G126200,ERF,Yes
Glyma.03G127300,ERF,No
Glyma.03G127600,ERF,No
Glyma.03G128300,ERF,Yes
Glyma.03G129300,ERF,No
Glyma.03G130300,ERF,Yes
Glyma.03G130800,ERF,Yes
Glyma.03G131000,ERF,No
Glyma.03G131600,ERF,No
Glyma.03G132700,ERF,Yes
Glyma.03G133200,ERF,Yes
Glyma.03G134100,ERF,Yes
Glyma.03G134200,ERF,No
Glyma.03G134800,ERF,Yes
Glyma.03G135800,ERF,No
Glyma.03G136000,ERF,No
Glyma.03G136500,ERF,No
Glyma.03G137000,ERF,Yes
Glyma.03G137100,ERF,No
Glyma.03G137700,ERF,No
Glyma.03G138000,ERF,No
Glyma.03G138200,ERF,Yes
Glyma.03G140700,ERF,No
Glyma.03G141600,ERF,Yes
Glyma.03G142100,ERF,Yes
Glyma.03G142400,ERF,Yes
Glyma.03G142500,ERF,No
Glyma.03G142800,ERF,Yes
Glyma.03G143000,ERF,No
Glyma.03G143100,ERF,No
Glyma.03G143700,ERF,No
Glyma.03G146100,ERF,Yes
Glyma.03G147700,ERF,No
Glyma.03G147900,ERF,Yes
Glyma.03G148500,ERF,Yes
Glyma.03G149400,ERF,No
Glyma.03G150600,ERF,Yes
Glyma.03G151200,ERF,No
Glyma.03G152400,ERF,No
Glyma.03G154700,ERF,No
Glyma.03G156100,ERF,No
Glyma.03G156700,ERF,No
Glyma.03G157700,ERF,No
Glyma.03G157800,ERF,No
Glyma.03G158700,ERF,No
Glyma.03G159100,ERF,No
Glyma.03G160100,ERF,Yes
Glyma.03G160200,ERF,Yes
Glyma.03G160400,ERF,Yes
Glyma.03G160600,ERF,No
Glyma.03G161600,ERF,No
Glyma.03G162600,ERF,No
Glyma.03G162800,ERF,No
Glyma.03G163100,ERF,No
Glyma.03G164300,ERF,No
Glyma.03G165800,ERF,No
Glyma.03G166300,ERF,No
Glyma.03G166400,ERF,No
Glyma.03G167200,ERF,No
Glyma.03G168000,ERF,No
Glyma.03G168700,ERF,No
Glyma.03G168900,ERF,No
Glyma.03G169500,ERF,Yes
Glyma.03G170300,ERF,No
Glyma.03G171500,ERF,Yes
Glyma.03G171600,ERF,No
Glyma.03G172300,ERF,No
Glyma.03G173100,ERF,No
Glyma.03G173200,ERF,No
Glyma.03G173300,ERF,No
Glyma.03G175100,ERF,No
Glyma.03G176300,ERF,No
Glyma.03G176800,ERF,No
Glyma.03G177600,ERF,No
Glyma.03G178100,ERF,Yes
Glyma.03G180100,ERF,Yes
Glyma.03G181700,ERF,Yes
Glyma.03G181800,ERF,Yes
Glyma.03G182500,ERF,No
Glyma.03G182800,ERF,No
Glyma.03G183300,ERF,No
Glyma.03G183400,ERF,Yes
Glyma.03G184500,ERF,No
Glyma.03G185900,ERF,Yes
Glyma.03G186200,ERF,No
Glyma.03G186300,ERF,No
Glyma.03G186500,ERF,Yes
Glyma.03G187500,ERF,No
Glyma.03G187700,ERF,Yes
Glyma.03G188000,ERF,No
Glyma.03G188400,ERF,Yes
Glyma.03G189600,ERF,No
Glyma.03G189800,ERF,Yes
Glyma.03G191300,ERF,Yes
Glyma.03G191500,ERF,No
Glyma.03G192900,ERF,No
Glyma.03G193200,ERF,Yes
Glyma.03G193600,ERF,No
Glyma.03G194000,ERF,Yes
Glyma.03G194800,ERF,No
Glyma.03G195300,ERF,No
Glyma.03G195700,ERF,No
Glyma.03G196500,ERF,Yes
Glyma.03G196900,ERF,Yes
Glyma.03G197000,ERF,No
Glyma.03G198500,ERF,No
Glyma.03G199500,ERF,Yes
Glyma.03G201000,ERF,No
Glyma.03G201100,ERF,Yes
Glyma.03G201500,ERF,Yes
Glyma.03G201600,ERF,Yes
Glyma.03G201700,ERF,Yes
Glyma.03G202000,ERF,No
Glyma.03G202400,ERF,No
Glyma.03G202600,ERF,No
Glyma.03G203500,ERF,No
Glyma.03G205000,ERF,No
Glyma.03G206400,ERF,Yes
Glyma.03G207100,ERF,No
Glyma.03G207400,ERF,No
Glyma.03G210500,ERF,No
Glyma.03G213600,ERF,No
Glyma.03G214300,ERF,No
Glyma.03G215300,ERF,Yes
Glyma.03G215500,ERF,Yes
Glyma.03G215800,ERF,Yes
Glyma.03G216000,ERF,No
Glyma.03G216400,ERF,No
Glyma.03G216700,ERF,No
