TF,TF1_TF2_count,TF1_count,TF2_count,cosine,zscore,helper
ERF008,160,455,808,0.263881293,13.37805545,0
MYB4,91,215,554,0.263673983,16.58238092,0
WRKY31,239,738,1123,0.262530546,10.39921545,0
ERF014,190,360,1460,0.262075198,11.94519818,0
ERF109,121,1068,200,0.261809105,13.79182631,0
MYB51,185,711,704,0.261487299,14.40315586,0
MYB15,66,220,291,0.260847153,18.41852962,0
ERF069,127,1189,200,0.260434069,14.10651659,0
NAC011,126,448,523,0.260303911,15.52116533,0
MYB61,115,291,674,0.259669773,14.41398365,0
ERF11,117,1697,120,0.259271224,15.91903532,0
WRKY30,65,605,104,0.259130778,18.50423871,0
WRKY2,36,113,171,0.258979402,18.36815046,0
MYB58,149,793,419,0.258489355,13.65668125,0
ERF104,579,2240,2240,0.258482143,20.24525962,0
WRKY43,158,204,1833,0.258381117,14.22814851,0
ERF104,232,2240,360,0.258352534,14.50358246,0
WRKY45,101,395,388,0.25799243,11.92736611,0
MYB94,94,176,757,0.257527481,16.87388962,0
ERF096,100,754,200,0.257513101,16.67094347,0
ERF091,163,2006,200,0.257339909,15.70916811,0
ERF008,171,455,971,0.257265054,12.20987654,0
ERF091,516,2006,2006,0.257228315,23.94040008,0
WRKY28,55,118,388,0.257043025,15.90826915,0
MYB67,71,554,138,0.256781613,14.9113269,0
WRKY23,102,141,1123,0.256330767,18.71378856,0
WRKY12,17,80,55,0.256284643,19.38212235,0
ATMYB31,183,718,711,0.256126236,10.80914151,0
ERF118,365,1432,1432,0.254888268,23.25139922,0
NAC019,63,256,239,0.254695702,13.4622897,0
MYB105,63,303,202,0.254649924,18.25110512,0
ERF112,127,120,2077,0.254386962,15.39267403,0
MYB1,60,276,202,0.254109572,15.26666872,0
NAC071,169,523,847,0.25391839,13.14539697,0
NAC035,66,249,272,0.253606167,18.72348853,0
ERF023,185,773,689,0.253496735,11.82530717,0
MYB113,63,234,264,0.253472389,15.97542524,0
MYB49,52,206,205,0.253042112,14.50976964,0
ERF012,166,295,1460,0.252941828,12.23767764,0
MYB24,60,274,206,0.252547084,14.81908496,0
MYB111,18,32,159,0.252347469,18.43489624,0
ERF019,207,321,2103,0.251940619,10.78684075,0
ERF5,111,200,971,0.251882715,13.75835992,0
MYB41,74,389,222,0.251814325,15.69457288,0
MYB121,46,162,206,0.251806371,14.69711298,0
WRKY28,24,118,77,0.251782114,17.83100878,0
MYB30,163,757,554,0.251700908,11.60362416,0
ERF095,89,166,754,0.251565042,13.72879082,0
WRKY23,49,141,270,0.251133496,14.59801551,0
ERF055,91,163,808,0.250750559,14.29529728,0
MYB33,51,199,208,0.250675546,16.3229586,0
ERF036,39,89,272,0.250660067,20.17596904,0
ERF105,164,479,895,0.250475109,10.27614794,0
WRKY42,298,1190,1190,0.250420168,22.26574743,0
MYB30,143,757,431,0.250351076,12.57623125,0
ERF014,216,360,2103,0.248246346,12.48635349,0
ERF109,265,1068,1068,0.248127341,23.99356459,0
WRKY28,32,118,141,0.248084379,16.70023951,0
ERF5,134,200,1460,0.247978125,14.23020484,0
WRKY45,211,395,1833,0.247972017,8.883319051,0
ERF091,190,2006,295,0.246988725,10.29821505,0
MYB51,83,711,159,0.246856592,13.67252269,0
ERF091,141,2006,163,0.246581134,13.020944,0
WRKY59,72,270,316,0.246494409,14.21336546,0
ERF104,150,2240,166,0.245987595,12.92414797,0
ERF2,120,1460,163,0.245986354,13.90285516,0
MYB24,48,274,139,0.245956642,13.83239416,0
ERF037,55,65,773,0.245367063,16.14499287,0
ERF069,102,1189,146,0.244812065,13.29101987,0
NAC055,75,239,393,0.244718069,14.35259157,0
ERF4,75,940,100,0.244623027,13.71127338,0
MYB94,76,176,551,0.244051487,11.92690782,0
ERF9,164,2103,215,0.243896171,12.72205043,0
MYB61,61,291,215,0.243873219,14.59940693,0
ERF9,192,2103,295,0.243764571,11.05125146,0
ERF2,120,1460,166,0.243753452,13.1723794,0
ERF5,122,200,1260,0.243029817,13.90073716,0
ERF054,136,689,455,0.24289781,12.98896283,0
ERF087,69,100,808,0.242741153,14.33986059,0
ERF014,218,360,2245,0.242491807,9.74280638,0
ERF9,143,2103,166,0.242026186,12.5994221,0
ERF122,139,481,689,0.241453025,11.65142625,0
WRKY75,71,77,1123,0.24144772,15.49309427,0
MYB67,152,554,718,0.241005239,12.21907673,0
NAC037,32,69,256,0.240771706,13.23857624,0
ERF087,83,100,1189,0.240706138,15.70189487,0
ERF073,150,808,481,0.24060965,11.5331997,0
MYB92,50,210,206,0.240395729,13.81116713,0
ERF057,167,215,2245,0.240374873,11.91938807,0
MYB93,58,419,139,0.240333096,16.16726405,0
WRKY53,35,104,204,0.240290328,18.26777889,0
ERF5,104,200,940,0.239858114,11.23218419,0
MYB80,92,268,551,0.239411292,11.84565232,0
ERF5,128,200,1432,0.23917923,12.68104304,0
MYB52,49,208,202,0.239049989,13.7060689,0
MYB55,89,195,711,0.239022014,14.3120137,0
ERF5,96,200,808,0.238808926,14.43260524,0
ERF095,106,166,1189,0.238594756,15.65004127,0
ERF034,53,64,773,0.238284688,16.68654182,0
MYB65,54,187,276,0.237694107,15.41177661,0
NAC035,60,249,256,0.237646594,14.48568151,0
ERF038,42,481,65,0.237530878,15.07641662,0
ERF5,90,200,718,0.237500916,14.38428382,0
WRKY75,24,77,133,0.237159245,19.03634295,0
NAC054,136,736,448,0.23684324,12.67502227,0
WRKY6,198,1123,625,0.236338951,10.06961792,0
ERF15,176,718,773,0.236243952,9.46981537,0
ERF055,54,163,321,0.23607361,13.38824713,0
ERF11,124,1697,163,0.235769141,13.7783798,0
ERF4,93,940,166,0.235431721,13.13730544,0
ERF003,122,2245,120,0.235050422,13.41764274,0
ERF112,77,120,895,0.234957106,15.71004882,0
ERF008,86,455,295,0.234737105,16.48283742,0
WRKY28,26,118,104,0.234701397,14.63215046,0
ERF069,279,1189,1189,0.234650967,22.55783952,0
WRKY50,56,280,204,0.234311674,14.81560241,0
ERF096,141,754,481,0.234132068,10.21801577,0
MYB61,107,291,718,0.234085795,10.95947598,0
MYB23,130,431,718,0.233691273,11.13331127,0
MYB80,102,268,711,0.233667318,11.087595,0
MYB67,91,554,274,0.233566863,12.71398957,0
ERF5,136,200,1697,0.233444147,13.28036404,0
ERF122,112,481,479,0.23333384,10.62922787,0
NAC057,13,13,239,0.233223724,18.60738058,0
ERF10,130,1872,166,0.23320421,11.8680151,0
ERF7,159,971,481,0.232656383,9.025229985,0
ERF8,182,2077,295,0.232510265,9.03191673,0
MYB62,74,397,256,0.232122096,13.18083517,0
WRKY50,69,280,316,0.231967175,14.02363724,0
NAC071,108,523,415,0.231818912,13.65265891,0
ERF096,135,754,455,0.230484857,13.02744241,0
WRKY53,81,104,1190,0.230247471,12.22735225,0
MYB51,72,711,138,0.229857222,13.4294316,0
NAC011,99,448,415,0.229600135,11.98437469,0
MYB56,58,264,242,0.229466001,16.28389707,0
ERF7,92,971,166,0.229152272,14.54633451,0
ERF8,198,2077,360,0.22897902,9.363312934,0
ERF055,138,163,2240,0.228381686,12.61287067,0
ERF003,138,2245,163,0.228127222,13.89265639,0
ERF023,194,773,940,0.227587317,8.372368872,0
WRKY24,150,388,1123,0.227240386,10.9579296,0
WRKY24,110,388,605,0.227038305,12.44398788,0
ERF115,203,895,895,0.226815642,19.00867211,0
ERF118,94,1432,120,0.226759621,13.94982596,0
WRKY24,53,388,141,0.226595067,12.38072154,0
MYB121,34,162,139,0.226576054,12.11017134,0
ERF057,57,215,295,0.2263313,14.25668438,0
ERF019,192,321,2245,0.226172886,8.479758494,0
MYB67,70,554,173,0.226110175,13.31752268,0
ERF109,95,1068,166,0.225623294,13.30323837,0
MYB56,52,264,202,0.225177864,14.73278518,0
MYB62,68,397,230,0.22503483,16.51061783,0
ERF9,113,2103,120,0.224940773,15.78179255,0
NAC053,16,16,317,0.224662383,14.89162806,0
NAC045,29,149,112,0.224489407,14.47898731,0
ERF112,116,120,2240,0.223739857,13.65681519,0
ERF109,73,1068,100,0.223376372,15.11645381,0
MYB62,53,397,142,0.223221717,13.466687,0
MYB93,107,419,551,0.222690129,9.388964611,0
ERF112,64,120,689,0.222576721,12.46199348,0
MYB93,66,419,210,0.222498597,14.35474403,0
MYB61,53,291,195,0.222490806,13.73322574,0
ERF11,118,1697,166,0.222324356,13.46055454,0
MYB92,41,210,162,0.22228835,14.47298418,0
ERF10,141,1872,215,0.222252656,12.312765,0
MYB61,101,291,711,0.22204453,11.17693299,0
ERF039,95,146,1260,0.221493969,13.00592857,0
WRKY6,106,1123,204,0.22146286,10.94705159,0
WRKY30,59,605,118,0.220817415,11.86238822,0
ERF038,83,481,295,0.220340609,10.59818298,0
MYB59,41,205,169,0.22027417,12.16968544,0
ERF023,105,773,295,0.219881426,9.67793035,0
MYB93,120,419,711,0.219856563,11.20275314,0
NAC101,48,426,112,0.219749263,12.37224982,0
NAC004,88,449,358,0.219491642,11.60677393,0
ERF112,34,120,200,0.219469056,13.35822016,0
ATMYB31,78,718,176,0.219419917,10.62300841,0
ERF055,106,163,1432,0.219401986,11.89250524,0
NAC011,135,448,847,0.219155844,10.27877318,0
WRKY25,85,204,738,0.219066344,13.86812986,0
WRKY28,39,118,270,0.21849511,16.79148843,0
NAC073,75,355,333,0.218134807,10.00884053,0
MYB40,45,159,268,0.217995011,17.61269981,0
MYB118,44,202,202,0.217821782,12.33785748,0
ERF112,73,120,940,0.217354337,13.62782761,0
MYB13,91,686,256,0.217149759,9.737782892,0
MYB118,48,202,242,0.217099023,13.78226006,0
MYB43,49,230,222,0.216848127,14.00144899,0
ERF057,95,215,895,0.216567288,10.07431039,0
WRKY6,243,1123,1123,0.216384684,14.31487442,0
WRKY55,86,133,1190,0.216171855,14.22502106,0
MYB96,85,704,220,0.215983839,10.6978736,0
ERF10,119,1872,163,0.215427051,12.11633211,0
ERF057,112,215,1260,0.215185756,11.52902213,0
MYB93,114,419,674,0.214520051,11.51263713,0
ERF091,116,2006,146,0.214346352,13.94100481,0
MYB17,59,551,138,0.21396201,11.11280662,0
MYB67,100,554,397,0.213230765,9.64956951,0
MYB41,53,389,159,0.213109351,11.94489245,0
ERF095,130,166,2245,0.212951712,10.47913879,0
MYB62,50,397,139,0.212846911,10.41648663,0
ERF13,20,68,130,0.212717815,14.931835,0
WRKY23,108,141,1833,0.212438373,13.39534884,0
ERF3,71,66,1697,0.212151184,12.89636594,0
WRKY2,41,113,331,0.21199745,15.34182018,0
ERF104,147,2240,215,0.211823479,9.610947036,0
NAC098,188,847,932,0.211596358,6.959814276,0
ERF055,24,163,79,0.211496845,14.56085569,0
ERF8,123,2077,163,0.211394197,9.765838316,0
ERF4,53,940,67,0.211190579,12.78287089,0
ERF8,124,2077,166,0.21117835,10.64708982,0
ERF11,165,1697,360,0.21110172,8.258187361,0
MYB57,40,222,162,0.210923999,12.7995047,0
ERF8,116,2077,146,0.210650897,10.0666706,0
ERF4,78,940,146,0.210549516,11.68302408,0
WRKY2,20,113,80,0.210351581,12.89805763,0
ERF105,79,479,295,0.210159161,14.03785917,0
ERF115,134,895,455,0.209984666,8.749068867,0
ERF109,150,1068,481,0.209282587,9.027538287,0
NAC013,82,932,165,0.209104762,11.56306624,0
ERF112,99,120,1872,0.208877494,12.84081463,0
ERF2,117,1460,215,0.208828709,8.208998782,0
MYB116,32,169,139,0.208784967,15.82282427,0
WRKY31,67,738,140,0.208440739,13.17304685,0
WRKY45,45,395,118,0.208436111,12.55251571,0
ERF2,96,1460,146,0.207930586,11.99436738,0
ERF038,43,481,89,0.207826495,16.88877829,0
MYB80,67,268,389,0.20750693,14.0166766,0
MYB3,44,256,176,0.207289049,11.30948069,0
ERF087,62,100,895,0.207243144,12.66504161,0
MYB13,72,686,176,0.207211619,11.05255723,0
MYB108,21,139,74,0.207059917,15.05997353,0
WRKY55,80,133,1123,0.207001879,10.21192009,0
ERF014,50,360,163,0.206407252,15.19337989,0
WRKY23,41,141,280,0.206345634,15.63358075,0
NAC011,72,448,272,0.206257162,8.989896597,0
ERF087,78,100,1432,0.206121405,14.21324702,0
ERF091,101,2006,120,0.205856833,12.78533815,0
NAC054,92,736,272,0.20561958,9.585463587,0
ERF057,135,215,2006,0.205564953,8.378657972,0
BHLH72,88,429,429,0.205128205,18.41086925,0
MYB94,64,176,554,0.204959833,11.06728413,0
ERF069,155,1189,481,0.204959585,7.821071893,0
MYB92,45,210,230,0.20475709,9.051282051,0
ERF1B,46,67,754,0.204660842,12.38402124,0
ERF118,133,1432,295,0.204629915,9.726488777,0
ERF2,140,1460,321,0.204502721,6.834561513,0
MYB55,67,195,551,0.204400379,13.53829899,0
NAC087,98,272,847,0.204173756,10.46814753,0
ERF013,257,1260,1260,0.203968254,15.58748515,0
WRKY50,37,280,118,0.203554967,13.10935057,0
WRKY60,38,171,204,0.203455979,13.48011078,0
ERF3,74,66,2006,0.203373465,13.74810992,0
ERF118,146,1432,360,0.203343407,7.387989202,0
MYB57,36,222,142,0.202759794,13.92916003,0
ERF10,106,1872,146,0.202757307,11.07405664,0
ERF057,78,215,689,0.202658938,11.54837404,0
WRKY42,83,1190,141,0.202625946,10.65390211,0
MYB67,41,554,74,0.202494445,12.72519084,0
ERF023,50,773,79,0.202332996,11.40779631,0
ERF011,67,241,455,0.20233014,13.71881515,0
MYB55,74,195,686,0.202326308,11.02296578,0
NAC037,29,69,298,0.202239192,12.694779,0
ERF091,162,2006,321,0.201881738,7.384561073,0
WRKY75,21,77,141,0.201541449,14.89619141,0
WRKY28,9,118,17,0.200944926,13.59779394,0
ERF018,50,193,321,0.200880987,12.41576022,0
MYB51,71,711,176,0.20070917,9.650683567,0
WRKY21,99,1833,133,0.200506355,11.90008428,0
ERF105,62,479,200,0.200312908,9.602918079,0
ERF104,77,2240,66,0.200260247,10.64287074,0
ERF014,108,360,808,0.200247372,9.850263219,0
MYB56,45,264,192,0.199875672,12.55015034,0
ERF095,69,166,718,0.199863194,10.14793065,0
ERF011,25,241,65,0.19974449,11.77590297,0
WRKY43,25,204,77,0.199470907,14.96723695,0
NAC004,69,449,267,0.199283017,8.54146293,0
ERF073,62,808,120,0.199111061,13.02068753,0
ERF038,117,481,718,0.199090759,9.031184733,0
NAC046,37,127,272,0.199074398,11.93528719,0
WRKY21,213,1833,625,0.199002422,4.250826937,0
ERF087,62,100,971,0.198967469,11.28919861,0
MYB27,34,142,206,0.198793021,12.82853961,0
NAC018,54,297,249,0.198571018,9.438842991,0
ERF039,110,146,2103,0.198516505,10.45880206,0
ERF012,61,295,321,0.198228599,11.86616497,0
MYB107,96,296,793,0.198147585,9.234051083,0
MYB43,43,230,205,0.198028459,12.66205034,0
WRKY31,62,738,133,0.197896306,12.16980898,0
ERF014,117,360,971,0.197890523,8.543289876,0
ERF012,140,295,1697,0.197868247,6.882771003,0
WRKY1,47,331,171,0.19755399,12.31694293,0
WRKY25,26,204,85,0.19744621,13.00187459,0
ERF003,113,2245,146,0.197375773,11.05100107,0
ERF3,49,66,940,0.196725286,11.25530795,0
ERF013,62,1260,79,0.196513717,10.71276464,0
ERF112,67,120,971,0.196279329,11.76075739,0
ERF057,131,215,2077,0.19603509,8.299223006,0
ERF023,163,773,895,0.195968532,6.497425793,0
ERF011,52,241,295,0.195022094,9.836888233,0
WRKY42,96,1190,204,0.19484204,8.571446287,0
WRKY21,137,1833,270,0.194741025,6.512683477,0
ERF095,75,166,895,0.194578881,9.566890537,0
MYB17,90,551,389,0.194398052,7.604346512,0
WRKY43,55,204,395,0.193753278,13.25053837,0
NAC054,120,736,523,0.193415598,7.536040596,0
ERF095,94,166,1432,0.192797901,10.13686349,0
ERF019,163,321,2240,0.192225535,6.394865388,0
ERF054,65,689,166,0.192198371,11.50237082,0
ERF087,86,100,2006,0.192014041,11.8940348,0
MYB121,50,162,419,0.191913482,11.68100332,0
MYB65,33,187,159,0.191379129,13.80185436,0
ERF014,125,360,1189,0.191059147,8.114663035,0
NAC013,178,932,932,0.190987124,15.39490573,0
MYB81,28,115,187,0.190936214,13.01701084,0
ERF8,87,2077,100,0.190897836,11.27369103,0
MYB51,140,711,757,0.190829405,7.327681438,0
ERF1B,41,67,689,0.190825691,11.60867682,0
ERF011,140,241,2245,0.190331794,7.399597057,0
WRKY48,15,55,113,0.190270164,12.95396586,0
ERF122,89,481,455,0.190244351,10.04923425,0
ERF095,87,166,1260,0.190230407,10.57689471,0
ERF105,115,479,773,0.188990658,7.007716158,0
ERF15,108,718,455,0.188953889,7.130914267,0
NAC038,81,411,448,0.188766577,8.793560191,0
ERF037,54,65,1260,0.188691271,12.94513686,0
ERF8,154,2077,321,0.188603591,5.816931239,0
ERF9,134,2103,241,0.188224712,6.007222546,0
ERF104,89,2240,100,0.188046822,12.17384463,0
MYB94,37,176,220,0.188032989,12.69371505,0
ERF9,70,2103,66,0.187891198,10.65217391,0
ERF9,110,2103,163,0.187879435,8.204368354,0
WRKY43,66,204,605,0.187867287,8.851719673,0
WRKY53,52,104,738,0.187697502,8.852660683,0
ERF054,65,689,175,0.187190895,9.94852054,0
MYB93,45,419,138,0.187139713,13.09136055,0
ERF104,107,2240,146,0.187104116,8.888513641,0
ERF10,145,1872,321,0.187052089,8.022236366,0
WRKY42,70,1190,118,0.186802875,9.897595753,0
ERF010,33,69,455,0.186244603,13.63760156,0
MYB83,83,674,296,0.185824207,9.094985754,0
ERF2,71,1460,100,0.185815493,12.60787897,0
ERF043,37,272,146,0.185669618,10.25339774,0
WRKY62,39,164,270,0.185336433,11.07780888,0
MYB81,28,115,199,0.185089837,10.60207292,0
NAC053,14,16,358,0.184980748,15.04996,0
WRKY8,71,527,280,0.184830665,8.788501706,0
ERF054,92,689,360,0.184725549,8.981949627,0
MYB63,65,173,718,0.184428521,9.704188729,0
MYB80,71,268,554,0.184262122,8.385382011,0
WRKY50,132,280,1833,0.184252625,6.440223675,0
WRKY53,37,104,388,0.184191333,9.872447086,0
ERF054,106,689,481,0.184129645,6.762895735,0
MYB30,75,757,220,0.183781581,7.511497923,0
NAC079,33,126,256,0.183742104,11.37289134,0
MYB15,73,220,718,0.183674682,10.36836392,0
ERF8,68,2077,66,0.183661741,11.74562131,0
ERF3,57,66,1460,0.183622738,12.39974287,0
ERF091,73,2006,79,0.183376572,12.42688677,0
ERF014,54,360,241,0.18333019,11.40949215,0
MYB61,50,291,256,0.183190744,10.43415942,0
MYB63,50,173,431,0.183108421,11.25007875,0
NAC075,68,333,415,0.182920655,8.37092788,0
ERF7,47,971,68,0.182908457,12.07178865,0
MYB23,89,431,551,0.182631452,7.693115546,0
ERF10,79,1872,100,0.182588815,9.628004493,0
ERF096,50,754,100,0.18208926,10.87581316,0
MYB98,29,122,208,0.182048211,14.07330143,0
WRKY30,46,605,106,0.181646574,10.06759314,0
WRKY6,62,1123,104,0.181419991,9.555082114,0
MYB92,34,210,169,0.180478685,12.07180787,0
ERF4,95,940,295,0.180405042,6.563156202,0
ERF15,83,718,295,0.180345314,7.876765065,0
MYB96,70,704,215,0.179925402,8.6,0
MYB3R5,41,261,199,0.179902445,10.65222578,0
ERF2,61,1460,79,0.179613866,11.47354717,0
MYB33,36,199,202,0.179556147,13.14284621,0
ERF10,69,1872,79,0.179424863,10.85601554,0
NAC047,56,393,249,0.179016095,9.337225701,0
ERF039,60,146,773,0.178601489,9.337462641,0
ERF105,74,479,360,0.178202057,9.79101217,0
ERF9,108,2103,175,0.178026681,7.40711773,0
WRKY6,98,1123,270,0.17797308,5.551448873,0
ERF015,30,79,360,0.177892017,9.739882607,0
ERF034,27,64,360,0.177878118,11.64547553,0
ERF11,131,1697,321,0.177491622,6.326049673,0
ERF109,70,1068,146,0.177270302,10.00196801,0
ERF9,134,2103,272,0.177174294,6.153893026,0
ERF15,52,718,120,0.177153811,11.42958099,0
ERF11,107,1697,215,0.17714285,7.037835838,0
MYB93,60,419,274,0.177079773,9.527958917,0
NAC057,11,13,297,0.177028335,12.90183342,0
ERF2,74,1460,120,0.176792839,11.34408379,0
NAC057,11,13,298,0.176731058,12.35595908,0
NAC054,146,736,932,0.176281198,3.85197722,0
NAC083,10,249,13,0.175763483,11.08424631,0
ERF8,124,2077,241,0.175264886,6.409944005,0
NAC020,40,56,932,0.175088661,11.00607973,0
MYB99,21,102,142,0.174491806,11.50148341,0
WRKY40,48,316,240,0.174297868,9.651783414,0
WRKY28,81,118,1833,0.174165761,8.636681615,0
MYB81,28,115,225,0.174067564,10.94751229,0
ERF3,67,66,2245,0.17405827,9.402323512,0
WRKY45,41,395,141,0.173730373,12.59016203,0
ERF104,73,2240,79,0.173534291,9.860509886,0
WRKY70,13,53,106,0.173441286,10.2705817,0
NAC057,10,13,256,0.173343811,13.10148476,0
MYB62,92,397,711,0.173164066,5.903910346,0
ERF112,52,120,754,0.172872952,7.810520568,0
ERF115,41,895,63,0.172664106,10.47837279,0
ERF091,120,2006,241,0.172586674,6.169417519,0
ERF017,108,175,2245,0.172304476,7.314662126,0
ERF9,79,2103,100,0.172269128,10.1989021,0
WRKY25,22,204,80,0.17221168,11.63825975,0
MYB56,31,264,123,0.172031183,13.49238468,0
ERF109,46,1068,67,0.171962917,11.3331824,0
ERF014,100,360,940,0.171903541,7.210865849,0
ERF011,44,241,272,0.171854023,9.832006552,0
ERF017,68,175,895,0.171821842,8.563354527,0
ERF039,62,146,895,0.171515646,8.004196781,0
ERF054,45,689,100,0.171436346,10.4316262,0
ERF023,39,773,67,0.17137105,11.1655119,0
MYB58,64,793,176,0.171311709,7.619850753,0
ERF012,88,295,895,0.171261659,8.208450299,0
ERF122,53,481,200,0.170878858,8.33365172,0
MYB107,77,296,686,0.170876686,7.931321356,0
ERF014,89,360,754,0.170825651,8.005577752,0
WRKY24,116,388,1190,0.170713806,5.239515984,0
MYB23,58,431,268,0.170656157,7.851214479,0
MYB33,39,199,264,0.170151627,10.31363494,0
WRKY46,57,180,625,0.169941166,9.050252347,0
NAC054,84,736,333,0.169675158,5.3627918,0
WRKY47,106,625,625,0.1696,13.02521312,0
MYB49,48,206,389,0.169563677,9.555689919,0
ERF057,53,215,455,0.169453655,9.300308289,0
NAC92,48,272,297,0.168880132,9.810373124,0
ERF7,60,971,130,0.168876788,8.897810237,0
MYB17,60,551,230,0.168543316,8.672933772,0
ATMYB31,53,718,138,0.168373641,9.397350535,0
BHLH34,46,174,429,0.168366065,8.425712073,0
ERF054,116,689,689,0.168359942,13.46129834,0
MYB119,29,123,242,0.168088406,10.64861452,0
ATMYB31,66,718,215,0.167981898,7.64703124,0
WRKY21,63,1833,77,0.167692622,8.524340653,0
MYB17,57,551,210,0.167567353,8.033135401,0
MYB119,30,123,261,0.167435848,11.36012006,0
ERF023,102,773,481,0.167277638,5.812482052,0
WRKY17,40,240,240,0.166666667,16.65675696,0
ERF011,122,241,2240,0.166045573,4.68214139,0
ERF039,57,146,808,0.165955919,7.648972006,0
ERF057,92,215,1432,0.165804796,5.077850668,0
MYB105,32,303,123,0.165758615,12.46633113,0
ERF017,25,175,130,0.165748386,11.50232105,0
ERF043,75,272,754,0.165611747,5.847727851,0
ERF15,36,718,66,0.165374411,9.546559194,0
ERF011,98,241,1460,0.165211824,5.516408827,0
ERF013,48,1260,67,0.165203241,9.370121092,0
