geneId,Sample,Binding
Glyma.10G251400,WRKY_P1,no
Glyma.10G251500,WRKY_P1,no
Glyma.10G252900,WRKY_P1,no
Glyma.10G253000,WRKY_P1,no
Glyma.10G253100,WRKY_P1,no
Glyma.10G253900,WRKY_P1,no
Glyma.10G255800,WRKY_P1,no
Glyma.10G256000,WRKY_P1,no
Glyma.10G257200,WRKY_P1,no
Glyma.10G258800,WRKY_P1,no
Glyma.10G259300,WRKY_P1,no
Glyma.10G259400,WRKY_P1,yes
Glyma.10G260600,WRKY_P1,no
Glyma.10G261200,WRKY_P1,no
Glyma.10G261300,WRKY_P1,no
Glyma.10G261400,WRKY_P1,no
Glyma.10G261600,WRKY_P1,no
Glyma.10G262850,WRKY_P1,no
Glyma.10G263000,WRKY_P1,no
Glyma.10G263200,WRKY_P1,no
Glyma.10G263300,WRKY_P1,no
Glyma.10G263400,WRKY_P1,no
Glyma.10G267200,WRKY_P1,no
Glyma.10G267700,WRKY_P1,no
Glyma.10G268500,WRKY_P1,no
Glyma.10G269200,WRKY_P1,no
Glyma.10G269700,WRKY_P1,no
Glyma.10G270000,WRKY_P1,no
Glyma.10G270200,WRKY_P1,no
Glyma.10G270600,WRKY_P1,no
Glyma.10G271200,WRKY_P1,no
Glyma.10G271701,WRKY_P1,no
Glyma.10G272000,WRKY_P1,no
Glyma.10G272800,WRKY_P1,no
Glyma.10G273300,WRKY_P1,no
Glyma.10G274600,WRKY_P1,no
Glyma.10G276200,WRKY_P1,no
Glyma.10G276600,WRKY_P1,no
Glyma.10G276700,WRKY_P1,no
Glyma.10G277800,WRKY_P1,no
Glyma.10G278900,WRKY_P1,no
Glyma.10G281400,WRKY_P1,no
Glyma.10G281600,WRKY_P1,no
Glyma.10G282200,WRKY_P1,no
Glyma.10G282900,WRKY_P1,no
Glyma.10G283100,WRKY_P1,no
Glyma.10G284100,WRKY_P1,no
Glyma.10G289700,WRKY_P1,no
Glyma.10G289800,WRKY_P1,no
Glyma.10G290200,WRKY_P1,no
Glyma.10G290500,WRKY_P1,no
Glyma.10G290900,WRKY_P1,no
Glyma.10G291400,WRKY_P1,no
Glyma.10G292200,WRKY_P1,no
Glyma.10G292400,WRKY_P1,no
Glyma.10G293900,WRKY_P1,no
Glyma.10G295200,WRKY_P1,no
Glyma.10G295300,WRKY_P1,no
Glyma.10G296900,WRKY_P1,no
Glyma.11G000200,WRKY_P1,no
Glyma.11G000500,WRKY_P1,no
Glyma.11G000800,WRKY_P1,no
Glyma.11G001000,WRKY_P1,no
Glyma.11G001200,WRKY_P1,yes
Glyma.11G004700,WRKY_P1,no
Glyma.11G006300,WRKY_P1,no
Glyma.11G006600,WRKY_P1,no
Glyma.11G008900,WRKY_P1,no
Glyma.11G010500,WRKY_P1,no
Glyma.11G011500,WRKY_P1,no
Glyma.11G012000,WRKY_P1,no
Glyma.11G012700,WRKY_P1,no
Glyma.11G014100,WRKY_P1,no
Glyma.11G014300,WRKY_P1,no
Glyma.11G015433,WRKY_P1,no
Glyma.11G015800,WRKY_P1,no
Glyma.11G015900,WRKY_P1,no
Glyma.11G016400,WRKY_P1,no
Glyma.11G019900,WRKY_P1,no
Glyma.11G020001,WRKY_P1,no
Glyma.11G020700,WRKY_P1,no
Glyma.11G021000,WRKY_P1,no
Glyma.11G021400,WRKY_P1,no
Glyma.11G022300,WRKY_P1,no
Glyma.11G023200,WRKY_P1,no
Glyma.11G025600,WRKY_P1,no
Glyma.11G025700,WRKY_P1,no
Glyma.11G027700,WRKY_P1,no
Glyma.11G028200,WRKY_P1,no
Glyma.11G028400,WRKY_P1,no
Glyma.11G028500,WRKY_P1,no
Glyma.11G029500,WRKY_P1,no
Glyma.11G029800,WRKY_P1,no
Glyma.11G030200,WRKY_P1,no
Glyma.11G030400,WRKY_P1,no
Glyma.11G030900,WRKY_P1,no
Glyma.11G034100,WRKY_P1,no
Glyma.11G035900,WRKY_P1,no
Glyma.11G036400,WRKY_P1,no
Glyma.11G036500,WRKY_P1,no
Glyma.11G037100,WRKY_P1,no
Glyma.11G037500,WRKY_P1,no
Glyma.11G037700,WRKY_P1,no
Glyma.11G038700,WRKY_P1,yes
Glyma.11G038800,WRKY_P1,no
Glyma.11G040700,WRKY_P1,no
Glyma.11G042200,WRKY_P1,no
Glyma.11G043100,WRKY_P1,no
Glyma.11G043300,WRKY_P1,no
Glyma.11G044200,WRKY_P1,no
Glyma.11G044800,WRKY_P1,no
Glyma.11G046400,WRKY_P1,no
Glyma.11G047300,WRKY_P1,no
Glyma.11G047900,WRKY_P1,no
Glyma.11G048300,WRKY_P1,no
Glyma.11G048600,WRKY_P1,no
Glyma.11G050000,WRKY_P1,no
Glyma.11G050900,WRKY_P1,no
Glyma.11G051400,WRKY_P1,no
Glyma.11G051700,WRKY_P1,yes
Glyma.11G051800,WRKY_P1,no
Glyma.11G053100,WRKY_P1,yes
Glyma.11G053900,WRKY_P1,no
Glyma.11G055200,WRKY_P1,no
Glyma.11G056200,WRKY_P1,no
Glyma.11G058100,WRKY_P1,no
Glyma.11G060500,WRKY_P1,no
Glyma.11G061300,WRKY_P1,no
Glyma.11G062500,WRKY_P1,no
Glyma.11G062600,WRKY_P1,no
Glyma.11G062700,WRKY_P1,no
Glyma.11G064600,WRKY_P1,no
Glyma.11G066800,WRKY_P1,no
Glyma.11G067100,WRKY_P1,no
Glyma.11G069000,WRKY_P1,no
Glyma.11G070200,WRKY_P1,no
Glyma.11G070500,WRKY_P1,no
Glyma.11G070600,WRKY_P1,no
Glyma.11G070800,WRKY_P1,no
Glyma.11G071300,WRKY_P1,no
Glyma.11G072000,WRKY_P1,no
Glyma.11G073900,WRKY_P1,no
Glyma.11G074400,WRKY_P1,no
Glyma.11G075100,WRKY_P1,no
Glyma.11G076000,WRKY_P1,no
Glyma.11G076800,WRKY_P1,no
Glyma.11G077300,WRKY_P1,no
Glyma.11G077600,WRKY_P1,no
Glyma.11G077800,WRKY_P1,no
Glyma.11G078000,WRKY_P1,no
Glyma.11G078300,WRKY_P1,no
Glyma.11G079400,WRKY_P1,no
Glyma.11G079500,WRKY_P1,no
Glyma.11G080600,WRKY_P1,no
Glyma.11G080700,WRKY_P1,no
Glyma.11G081000,WRKY_P1,no
Glyma.11G082700,WRKY_P1,no
Glyma.11G084000,WRKY_P1,no
Glyma.11G084100,WRKY_P1,no
Glyma.11G085400,WRKY_P1,no
Glyma.11G087100,WRKY_P1,no
Glyma.11G087600,WRKY_P1,yes
Glyma.11G088200,WRKY_P1,no
Glyma.11G088600,WRKY_P1,no
Glyma.11G088900,WRKY_P1,no
Glyma.11G089100,WRKY_P1,yes
Glyma.11G089300,WRKY_P1,no
Glyma.11G090800,WRKY_P1,no
Glyma.11G092900,WRKY_P1,no
Glyma.11G093600,WRKY_P1,no
Glyma.11G095100,WRKY_P1,no
Glyma.11G096000,WRKY_P1,no
Glyma.11G096700,WRKY_P1,no
Glyma.11G097100,WRKY_P1,no
Glyma.11G097500,WRKY_P1,no
Glyma.11G099300,WRKY_P1,no
Glyma.11G100800,WRKY_P1,no
Glyma.11G101200,WRKY_P1,no
Glyma.11G101500,WRKY_P1,no
Glyma.11G104100,WRKY_P1,no
Glyma.11G105700,WRKY_P1,no
Glyma.11G107300,WRKY_P1,no
Glyma.11G109400,WRKY_P1,no
Glyma.11G110000,WRKY_P1,no
Glyma.11G110800,WRKY_P1,no
Glyma.11G111100,WRKY_P1,no
Glyma.11G111400,WRKY_P1,no
Glyma.11G112100,WRKY_P1,no
Glyma.11G112800,WRKY_P1,no
Glyma.11G113700,WRKY_P1,no
Glyma.11G114300,WRKY_P1,no
Glyma.11G114800,WRKY_P1,no
Glyma.11G115200,WRKY_P1,no
Glyma.11G117600,WRKY_P1,no
Glyma.11G119500,WRKY_P1,no
Glyma.11G120200,WRKY_P1,no
Glyma.11G120400,WRKY_P1,no
Glyma.11G120900,WRKY_P1,no
Glyma.11G121100,WRKY_P1,no
Glyma.11G121800,WRKY_P1,no
Glyma.11G121900,WRKY_P1,no
Glyma.11G122700,WRKY_P1,no
Glyma.11G124500,WRKY_P1,no
Glyma.11G124700,WRKY_P1,no
Glyma.11G124800,WRKY_P1,no
Glyma.11G124900,WRKY_P1,no
Glyma.11G125100,WRKY_P1,no
Glyma.11G125567,WRKY_P1,no
Glyma.11G127100,WRKY_P1,no
Glyma.11G129100,WRKY_P1,no
Glyma.11G129300,WRKY_P1,no
Glyma.11G129500,WRKY_P1,no
Glyma.11G129600,WRKY_P1,no
Glyma.11G129700,WRKY_P1,no
Glyma.11G129800,WRKY_P1,no
Glyma.11G129900,WRKY_P1,no
Glyma.11G130700,WRKY_P1,no
Glyma.11G131800,WRKY_P1,no
Glyma.11G132802,WRKY_P1,yes
Glyma.11G133600,WRKY_P1,no
Glyma.11G134000,WRKY_P1,no
Glyma.11G134900,WRKY_P1,no
Glyma.11G135900,WRKY_P1,no
Glyma.11G136700,WRKY_P1,no
Glyma.11G138700,WRKY_P1,yes
Glyma.11G139100,WRKY_P1,no
Glyma.11G139400,WRKY_P1,no
Glyma.11G139500,WRKY_P1,yes
Glyma.11G139600,WRKY_P1,no
Glyma.11G139800,WRKY_P1,no
Glyma.11G140500,WRKY_P1,no
Glyma.11G141300,WRKY_P1,no
Glyma.11G142600,WRKY_P1,no
Glyma.11G142700,WRKY_P1,no
Glyma.11G143500,WRKY_P1,no
Glyma.11G146272,WRKY_P1,no
Glyma.11G146300,WRKY_P1,no
Glyma.11G146500,WRKY_P1,no
Glyma.11G147108,WRKY_P1,no
Glyma.11G149825,WRKY_P1,yes
Glyma.11G150452,WRKY_P1,yes
Glyma.11G151300,WRKY_P1,no
Glyma.11G151915,WRKY_P1,no
Glyma.11G152000,WRKY_P1,no
Glyma.11G152124,WRKY_P1,no
Glyma.11G152200,WRKY_P1,no
Glyma.11G152400,WRKY_P1,no
Glyma.11G152500,WRKY_P1,no
Glyma.11G153000,WRKY_P1,no
Glyma.11G156700,WRKY_P1,no
Glyma.11G156931,WRKY_P1,no
Glyma.11G157700,WRKY_P1,no
Glyma.11G159021,WRKY_P1,no
Glyma.11G159230,WRKY_P1,no
Glyma.11G160900,WRKY_P1,no
Glyma.11G161000,WRKY_P1,no
Glyma.11G161947,WRKY_P1,no
Glyma.11G162100,WRKY_P1,no
Glyma.11G163300,WRKY_P1,yes
Glyma.11G164000,WRKY_P1,no
Glyma.11G164037,WRKY_P1,no
Glyma.11G164700,WRKY_P1,no
Glyma.11G166128,WRKY_P1,no
Glyma.11G169264,WRKY_P1,no
Glyma.11G171400,WRKY_P1,no
Glyma.11G174900,WRKY_P1,no
Glyma.11G175800,WRKY_P1,no
Glyma.11G176000,WRKY_P1,no
Glyma.11G178300,WRKY_P1,no
Glyma.11G179300,WRKY_P1,no
Glyma.11G179400,WRKY_P1,no
Glyma.11G179600,WRKY_P1,no
Glyma.11G180100,WRKY_P1,no
Glyma.11G180500,WRKY_P1,no
Glyma.11G181100,WRKY_P1,no
Glyma.11G182100,WRKY_P1,no
Glyma.11G182600,WRKY_P1,no
Glyma.11G183300,WRKY_P1,no
Glyma.11G185700,WRKY_P1,no
Glyma.11G189500,WRKY_P1,no
Glyma.11G191200,WRKY_P1,no
Glyma.11G191900,WRKY_P1,no
Glyma.11G192300,WRKY_P1,no
Glyma.11G192700,WRKY_P1,no
Glyma.11G194100,WRKY_P1,no
Glyma.11G194600,WRKY_P1,no
Glyma.11G196300,WRKY_P1,no
Glyma.11G198300,WRKY_P1,no
Glyma.11G198500,WRKY_P1,no
Glyma.11G200400,WRKY_P1,no
Glyma.11G201200,WRKY_P1,no
Glyma.11G201700,WRKY_P1,no
Glyma.11G203000,WRKY_P1,no
Glyma.11G204700,WRKY_P1,no
Glyma.11G207500,WRKY_P1,no
Glyma.11G209681,WRKY_P1,no
Glyma.11G212900,WRKY_P1,no
Glyma.11G213000,WRKY_P1,no
Glyma.11G214500,WRKY_P1,no
Glyma.11G215200,WRKY_P1,no
Glyma.11G216400,WRKY_P1,no
Glyma.11G216500,WRKY_P1,no
Glyma.11G216900,WRKY_P1,yes
Glyma.11G217200,WRKY_P1,no
Glyma.11G217400,WRKY_P1,no
Glyma.11G218600,WRKY_P1,no
Glyma.11G218900,WRKY_P1,no
Glyma.11G219400,WRKY_P1,no
Glyma.11G221000,WRKY_P1,no
Glyma.11G221200,WRKY_P1,no
Glyma.11G221600,WRKY_P1,no
Glyma.11G222300,WRKY_P1,no
Glyma.11G222600,WRKY_P1,no
Glyma.11G223200,WRKY_P1,yes
Glyma.11G223700,WRKY_P1,no
Glyma.11G225600,WRKY_P1,no
Glyma.11G225700,WRKY_P1,no
Glyma.11G226400,WRKY_P1,no
Glyma.11G226900,WRKY_P1,no
Glyma.11G228100,WRKY_P1,no
Glyma.11G228600,WRKY_P1,no
Glyma.11G228800,WRKY_P1,no
Glyma.11G229100,WRKY_P1,no
Glyma.11G230300,WRKY_P1,yes
Glyma.11G230600,WRKY_P1,no
Glyma.11G230700,WRKY_P1,no
Glyma.11G231400,WRKY_P1,no
Glyma.11G231600,WRKY_P1,no
Glyma.11G232000,WRKY_P1,no
Glyma.11G232200,WRKY_P1,no
Glyma.11G233100,WRKY_P1,no
Glyma.11G233300,WRKY_P1,no
Glyma.11G235600,WRKY_P1,no
Glyma.11G235800,WRKY_P1,no
Glyma.11G236600,WRKY_P1,no
Glyma.11G237200,WRKY_P1,no
Glyma.11G238300,WRKY_P1,no
Glyma.11G238400,WRKY_P1,no
Glyma.11G238800,WRKY_P1,no
Glyma.11G239200,WRKY_P1,no
Glyma.11G241702,WRKY_P1,no
Glyma.11G242100,WRKY_P1,no
Glyma.11G243100,WRKY_P1,no
Glyma.11G243200,WRKY_P1,no
Glyma.11G243900,WRKY_P1,no
Glyma.11G244000,WRKY_P1,no
Glyma.11G244500,WRKY_P1,no
Glyma.11G244600,WRKY_P1,no
Glyma.11G244900,WRKY_P1,no
Glyma.11G245400,WRKY_P1,no
Glyma.11G245600,WRKY_P1,no
Glyma.11G246700,WRKY_P1,no
Glyma.11G246900,WRKY_P1,no
Glyma.11G247500,WRKY_P1,no
Glyma.11G247600,WRKY_P1,no
Glyma.11G249600,WRKY_P1,no
Glyma.11G250500,WRKY_P1,no
Glyma.11G252100,WRKY_P1,no
Glyma.11G252200,WRKY_P1,no
Glyma.11G252700,WRKY_P1,no
Glyma.11G254100,WRKY_P1,no
Glyma.12G002300,WRKY_P1,no
Glyma.12G002500,WRKY_P1,no
Glyma.12G005200,WRKY_P1,yes
Glyma.12G005800,WRKY_P1,no
Glyma.12G007000,WRKY_P1,no
Glyma.12G007100,WRKY_P1,no
Glyma.12G007200,WRKY_P1,no
Glyma.12G007300,WRKY_P1,no
Glyma.12G007400,WRKY_P1,no
Glyma.12G007500,WRKY_P1,no
Glyma.12G008700,WRKY_P1,no
Glyma.12G009600,WRKY_P1,no
Glyma.12G009700,WRKY_P1,no
Glyma.12G010100,WRKY_P1,no
Glyma.12G011600,WRKY_P1,no
Glyma.12G011700,WRKY_P1,yes
Glyma.12G011800,WRKY_P1,no
Glyma.12G012800,WRKY_P1,no
Glyma.12G013100,WRKY_P1,no
Glyma.12G013200,WRKY_P1,no
Glyma.12G015300,WRKY_P1,no
Glyma.12G015700,WRKY_P1,no
Glyma.12G016300,WRKY_P1,no
Glyma.12G016500,WRKY_P1,no
Glyma.12G016900,WRKY_P1,yes
Glyma.12G017700,WRKY_P1,no
Glyma.12G018100,WRKY_P1,no
Glyma.12G019000,WRKY_P1,no
Glyma.12G019200,WRKY_P1,no
Glyma.12G019800,WRKY_P1,no
Glyma.12G019900,WRKY_P1,yes
Glyma.12G020100,WRKY_P1,no
Glyma.12G020600,WRKY_P1,no
Glyma.12G020900,WRKY_P1,no
Glyma.12G021500,WRKY_P1,no
Glyma.12G022100,WRKY_P1,no
Glyma.12G024000,WRKY_P1,no
Glyma.12G025400,WRKY_P1,no
Glyma.12G026900,WRKY_P1,no
Glyma.12G028100,WRKY_P1,no
Glyma.12G030600,WRKY_P1,no
Glyma.12G031000,WRKY_P1,no
Glyma.12G031200,WRKY_P1,no
Glyma.12G031300,WRKY_P1,no
Glyma.12G031800,WRKY_P1,no
Glyma.12G032200,WRKY_P1,no
Glyma.12G032500,WRKY_P1,no
Glyma.12G032700,WRKY_P1,no
Glyma.12G032800,WRKY_P1,no
Glyma.12G032900,WRKY_P1,no
Glyma.12G033700,WRKY_P1,no
Glyma.12G036000,WRKY_P1,no
Glyma.12G036900,WRKY_P1,no
Glyma.12G037400,WRKY_P1,no
Glyma.12G037700,WRKY_P1,no
Glyma.12G038900,WRKY_P1,no
Glyma.12G040000,WRKY_P1,no
Glyma.12G040400,WRKY_P1,no
Glyma.12G040800,WRKY_P1,no
Glyma.12G041300,WRKY_P1,no
Glyma.12G042500,WRKY_P1,no
Glyma.12G042800,WRKY_P1,no
Glyma.12G043400,WRKY_P1,no
Glyma.12G043700,WRKY_P1,no
Glyma.12G043900,WRKY_P1,yes
Glyma.12G045300,WRKY_P1,no
Glyma.12G045400,WRKY_P1,yes
Glyma.12G045700,WRKY_P1,no
Glyma.12G046000,WRKY_P1,no
Glyma.12G046200,WRKY_P1,no
Glyma.12G046800,WRKY_P1,no
Glyma.12G047500,WRKY_P1,no
Glyma.12G048900,WRKY_P1,no
Glyma.12G049300,WRKY_P1,no
Glyma.12G049500,WRKY_P1,no
Glyma.12G049700,WRKY_P1,no
Glyma.12G052500,WRKY_P1,no
Glyma.12G053700,WRKY_P1,no
Glyma.12G054000,WRKY_P1,no
Glyma.12G054100,WRKY_P1,no
Glyma.12G054200,WRKY_P1,no
Glyma.12G055300,WRKY_P1,no
Glyma.12G055400,WRKY_P1,no
Glyma.12G055900,WRKY_P1,no
Glyma.12G056700,WRKY_P1,no
Glyma.12G057201,WRKY_P1,no
Glyma.12G057800,WRKY_P1,no
Glyma.12G059300,WRKY_P1,no
Glyma.12G061900,WRKY_P1,no
Glyma.12G062000,WRKY_P1,no
Glyma.12G062100,WRKY_P1,no
Glyma.12G063000,WRKY_P1,no
Glyma.12G063200,WRKY_P1,no
Glyma.12G063700,WRKY_P1,no
Glyma.12G064000,WRKY_P1,no
Glyma.12G065900,WRKY_P1,no
Glyma.12G068100,WRKY_P1,no
Glyma.12G070100,WRKY_P1,no
Glyma.12G071000,WRKY_P1,no
Glyma.12G071300,WRKY_P1,yes
Glyma.12G072100,WRKY_P1,no
Glyma.12G072200,WRKY_P1,no
Glyma.12G073000,WRKY_P1,no
Glyma.12G073100,WRKY_P1,no
Glyma.12G074300,WRKY_P1,no
Glyma.12G075300,WRKY_P1,no
Glyma.12G077333,WRKY_P1,no
Glyma.12G079800,WRKY_P1,no
Glyma.12G081100,WRKY_P1,no
Glyma.12G081300,WRKY_P1,no
Glyma.12G082100,WRKY_P1,no
Glyma.12G084500,WRKY_P1,no
Glyma.12G084900,WRKY_P1,no
Glyma.12G085500,WRKY_P1,no
Glyma.12G085900,WRKY_P1,no
Glyma.12G086100,WRKY_P1,no
Glyma.12G087100,WRKY_P1,no
Glyma.12G087200,WRKY_P1,no
Glyma.12G088400,WRKY_P1,no
Glyma.12G089900,WRKY_P1,no
Glyma.12G091100,WRKY_P1,no
Glyma.12G091300,WRKY_P1,no
Glyma.12G093100,WRKY_P1,no
Glyma.12G094000,WRKY_P1,no
Glyma.12G094100,WRKY_P1,no
Glyma.12G095100,WRKY_P1,no
Glyma.12G095500,WRKY_P1,no
Glyma.12G096300,WRKY_P1,no
Glyma.12G097100,WRKY_P1,no
Glyma.12G097700,WRKY_P1,no
Glyma.12G098600,WRKY_P1,no
Glyma.12G099700,WRKY_P1,no
Glyma.12G101200,WRKY_P1,no
Glyma.12G103600,WRKY_P1,no
Glyma.12G103800,WRKY_P1,no
Glyma.12G105900,WRKY_P1,no
Glyma.12G108100,WRKY_P1,no
Glyma.12G110100,WRKY_P1,no
Glyma.12G114100,WRKY_P1,no
Glyma.12G116100,WRKY_P1,no
Glyma.12G116800,WRKY_P1,no
Glyma.12G117500,WRKY_P1,no
Glyma.12G117900,WRKY_P1,no
Glyma.12G120500,WRKY_P1,no
Glyma.12G120800,WRKY_P1,no
Glyma.12G122400,WRKY_P1,no
Glyma.12G129400,WRKY_P1,no
Glyma.12G129500,WRKY_P1,no
Glyma.12G130200,WRKY_P1,no
Glyma.12G131200,WRKY_P1,no
Glyma.12G133700,WRKY_P1,no
Glyma.12G135500,WRKY_P1,no
Glyma.12G135700,WRKY_P1,no
Glyma.12G137700,WRKY_P1,no
Glyma.12G141900,WRKY_P1,no
Glyma.12G142900,WRKY_P1,no
Glyma.12G143200,WRKY_P1,no
Glyma.12G143900,WRKY_P1,no
Glyma.12G144400,WRKY_P1,no
Glyma.12G145400,WRKY_P1,no
Glyma.12G147700,WRKY_P1,no
Glyma.12G151500,WRKY_P1,no
Glyma.12G154300,WRKY_P1,no
Glyma.12G155900,WRKY_P1,no
Glyma.12G156532,WRKY_P1,no
Glyma.12G158460,WRKY_P1,no
Glyma.12G161400,WRKY_P1,no
Glyma.12G163008,WRKY_P1,no
Glyma.12G167800,WRKY_P1,no
Glyma.12G169200,WRKY_P1,no
Glyma.12G169400,WRKY_P1,no
Glyma.12G169500,WRKY_P1,no
Glyma.12G169600,WRKY_P1,no
Glyma.12G170400,WRKY_P1,no
Glyma.12G170900,WRKY_P1,no
Glyma.12G172500,WRKY_P1,no
Glyma.12G172600,WRKY_P1,no
Glyma.12G172800,WRKY_P1,no
Glyma.12G173200,WRKY_P1,no
Glyma.12G173500,WRKY_P1,no
Glyma.12G175800,WRKY_P1,no
Glyma.12G179300,WRKY_P1,no
Glyma.12G179600,WRKY_P1,no
Glyma.12G179800,WRKY_P1,no
Glyma.12G180000,WRKY_P1,no
Glyma.12G180400,WRKY_P1,no
Glyma.12G181500,WRKY_P1,no
Glyma.12G181600,WRKY_P1,no
Glyma.12G181800,WRKY_P1,no
Glyma.12G182100,WRKY_P1,no
Glyma.12G183100,WRKY_P1,no
Glyma.12G183200,WRKY_P1,no
Glyma.12G184300,WRKY_P1,no
Glyma.12G185400,WRKY_P1,no
Glyma.12G186400,WRKY_P1,no
Glyma.12G186800,WRKY_P1,no
Glyma.12G187000,WRKY_P1,no
Glyma.12G187400,WRKY_P1,no
Glyma.12G188900,WRKY_P1,no
Glyma.12G189000,WRKY_P1,no
Glyma.12G189600,WRKY_P1,no
Glyma.12G190700,WRKY_P1,no
Glyma.12G191400,WRKY_P1,no
Glyma.12G191500,WRKY_P1,no
Glyma.12G193800,WRKY_P1,no
Glyma.12G194000,WRKY_P1,no
Glyma.12G194300,WRKY_P1,no
Glyma.12G196200,WRKY_P1,no
Glyma.12G197400,WRKY_P1,no
Glyma.12G197500,WRKY_P1,no
Glyma.12G198800,WRKY_P1,no
Glyma.12G199400,WRKY_P1,no
Glyma.12G200200,WRKY_P1,no
Glyma.12G200400,WRKY_P1,no
Glyma.12G200500,WRKY_P1,no
Glyma.12G200600,WRKY_P1,no
Glyma.12G200800,WRKY_P1,no
Glyma.12G201000,WRKY_P1,no
Glyma.12G202500,WRKY_P1,no
Glyma.12G203600,WRKY_P1,yes
Glyma.12G204100,WRKY_P1,no
Glyma.12G205000,WRKY_P1,no
Glyma.12G206700,WRKY_P1,no
Glyma.12G206800,WRKY_P1,no
Glyma.12G207400,WRKY_P1,no
Glyma.12G208400,WRKY_P1,no
Glyma.12G209300,WRKY_P1,no
Glyma.12G209600,WRKY_P1,yes
Glyma.12G209800,WRKY_P1,no
Glyma.12G210000,WRKY_P1,no
Glyma.12G210600,WRKY_P1,no
Glyma.12G212100,WRKY_P1,no
Glyma.12G212300,WRKY_P1,no
Glyma.12G212500,WRKY_P1,no
Glyma.12G214100,WRKY_P1,no
Glyma.12G215100,WRKY_P1,no
Glyma.12G215200,WRKY_P1,no
Glyma.12G215300,WRKY_P1,no
Glyma.12G216100,WRKY_P1,no
Glyma.12G217500,WRKY_P1,no
Glyma.12G218200,WRKY_P1,no
Glyma.12G218300,WRKY_P1,no
Glyma.12G219300,WRKY_P1,no
Glyma.12G219400,WRKY_P1,no
Glyma.12G221900,WRKY_P1,no
Glyma.12G222000,WRKY_P1,no
Glyma.12G222200,WRKY_P1,no
Glyma.12G222400,WRKY_P1,no
Glyma.12G223200,WRKY_P1,no
Glyma.12G224000,WRKY_P1,no
Glyma.12G224600,WRKY_P1,no
Glyma.12G225700,WRKY_P1,no
Glyma.12G225800,WRKY_P1,no
Glyma.12G226100,WRKY_P1,no
Glyma.12G226600,WRKY_P1,no
Glyma.12G227400,WRKY_P1,no
Glyma.12G227700,WRKY_P1,no
Glyma.12G227800,WRKY_P1,no
Glyma.12G229000,WRKY_P1,no
Glyma.12G229200,WRKY_P1,no
Glyma.12G233500,WRKY_P1,no
Glyma.12G234500,WRKY_P1,no
Glyma.12G234600,WRKY_P1,no
Glyma.12G235100,WRKY_P1,no
Glyma.12G235500,WRKY_P1,no
Glyma.12G236500,WRKY_P1,no
Glyma.12G238200,WRKY_P1,no
Glyma.12G239400,WRKY_P1,no
Glyma.12G240600,WRKY_P1,no
Glyma.12G240900,WRKY_P1,no
Glyma.13G001500,WRKY_P1,no
Glyma.13G003200,WRKY_P1,no
Glyma.13G005100,WRKY_P1,no
Glyma.13G005500,WRKY_P1,no
Glyma.13G007200,WRKY_P1,no
Glyma.13G009100,WRKY_P1,no
Glyma.13G026901,WRKY_P1,no
Glyma.13G027300,WRKY_P1,no
Glyma.13G028100,WRKY_P1,no
Glyma.13G029200,WRKY_P1,no
Glyma.13G030700,WRKY_P1,no
Glyma.13G030900,WRKY_P1,no
Glyma.13G032000,WRKY_P1,no
Glyma.13G032100,WRKY_P1,no
Glyma.13G032600,WRKY_P1,no
Glyma.13G032700,WRKY_P1,no
Glyma.13G033900,WRKY_P1,no
Glyma.13G034600,WRKY_P1,no
Glyma.13G035700,WRKY_P1,no
Glyma.13G035800,WRKY_P1,no
Glyma.13G035900,WRKY_P1,no
Glyma.13G036100,WRKY_P1,no
Glyma.13G039900,WRKY_P1,no
Glyma.13G041200,WRKY_P1,no
Glyma.13G042300,WRKY_P1,no
Glyma.13G042500,WRKY_P1,no
Glyma.13G043900,WRKY_P1,no
Glyma.13G044800,WRKY_P1,no
Glyma.13G045100,WRKY_P1,no
Glyma.13G045700,WRKY_P1,no
Glyma.13G045800,WRKY_P1,no
Glyma.13G046200,WRKY_P1,no
Glyma.13G046300,WRKY_P1,no
Glyma.13G046700,WRKY_P1,no
Glyma.13G047300,WRKY_P1,no
Glyma.13G048100,WRKY_P1,no
Glyma.13G048200,WRKY_P1,no
Glyma.13G048500,WRKY_P1,no
Glyma.13G048800,WRKY_P1,no
Glyma.13G049000,WRKY_P1,no
Glyma.13G051000,WRKY_P1,no
Glyma.13G053900,WRKY_P1,no
Glyma.13G054400,WRKY_P1,yes
Glyma.13G054800,WRKY_P1,no
Glyma.13G055200,WRKY_P1,no
Glyma.13G055400,WRKY_P1,no
Glyma.13G056100,WRKY_P1,no
Glyma.13G056200,WRKY_P1,no
Glyma.13G060900,WRKY_P1,no
Glyma.13G062200,WRKY_P1,no
Glyma.13G062700,WRKY_P1,no
Glyma.13G062900,WRKY_P1,no
Glyma.13G063400,WRKY_P1,no
Glyma.13G064200,WRKY_P1,no
Glyma.13G064300,WRKY_P1,no
Glyma.13G065300,WRKY_P1,no
Glyma.13G066100,WRKY_P1,no
Glyma.13G067500,WRKY_P1,no
Glyma.13G067900,WRKY_P1,no
Glyma.13G068400,WRKY_P1,no
Glyma.13G068800,WRKY_P1,no
Glyma.13G069000,WRKY_P1,yes
Glyma.13G069100,WRKY_P1,no
Glyma.13G069200,WRKY_P1,no
Glyma.13G069800,WRKY_P1,yes
Glyma.13G070100,WRKY_P1,no
Glyma.13G072700,WRKY_P1,no
