geneId,FC,FC_Type,cluster
Glyma.02G244700,-0.476013185,R1_FC,cluster3
Glyma.02G245400,0.598762722,R1_FC,cluster9
Glyma.02G246100,-1.573141471,R1_FC,cluster3
Glyma.02G246500,-0.485782525,R1_FC,cluster6
Glyma.02G247000,0.328259948,R1_FC,cluster9
Glyma.02G247600,0.870818498,R1_FC,cluster9
Glyma.02G247900,1.125872708,R1_FC,cluster9
Glyma.02G248100,4.326596351,R1_FC,cluster8
Glyma.02G248500,0.268926356,R1_FC,cluster9
Glyma.02G249600,-0.996739402,R1_FC,cluster3
Glyma.02G250200,-0.576446464,R1_FC,cluster3
Glyma.02G251000,0.712612368,R1_FC,cluster9
Glyma.02G251700,0.494171228,R1_FC,cluster9
Glyma.02G253200,-0.492031153,R1_FC,cluster3
Glyma.02G254000,0.194990432,R1_FC,cluster9
Glyma.02G255400,2.210666263,R1_FC,cluster4
Glyma.02G256900,4.317825999,R1_FC,cluster8
Glyma.02G257200,-0.599233884,R1_FC,cluster3
Glyma.02G257700,3.536678014,R1_FC,cluster8
Glyma.02G258300,-0.546015356,R1_FC,cluster3
Glyma.02G260300,-0.336457189,R1_FC,cluster3
Glyma.02G260800,0.721888733,R1_FC,cluster9
Glyma.02G263900,0.968426002,R1_FC,cluster9
Glyma.02G264600,-1.161392904,R1_FC,cluster6
Glyma.02G266700,-1.244630256,R1_FC,cluster6
Glyma.02G267900,-0.605174214,R1_FC,cluster3
Glyma.02G269300,-0.613780422,R1_FC,cluster3
Glyma.02G269600,0.990777311,R1_FC,cluster9
Glyma.02G271400,-0.881132451,R1_FC,cluster3
Glyma.02G272400,-0.922948204,R1_FC,cluster3
Glyma.02G273300,-0.823440982,R1_FC,cluster3
Glyma.02G273500,-0.029282019,R1_FC,cluster3
Glyma.02G274000,-1.015790928,R1_FC,cluster3
Glyma.02G274400,2.23301369,R1_FC,cluster4
Glyma.02G277700,-0.851212291,R1_FC,cluster3
Glyma.02G279700,-1.030372082,R1_FC,cluster6
Glyma.02G280100,2.042219429,R1_FC,cluster7
Glyma.02G281000,0.326167393,R1_FC,cluster9
Glyma.02G282400,-0.592982057,R1_FC,cluster3
Glyma.02G282500,-0.745047667,R1_FC,cluster3
Glyma.02G283300,1.063522053,R1_FC,cluster9
Glyma.02G283900,2.243571624,R1_FC,cluster7
Glyma.02G284300,3.651942004,R1_FC,cluster7
Glyma.02G284667,0.765170395,R1_FC,cluster5
Glyma.02G284800,3.344611038,R1_FC,cluster8
Glyma.02G285100,-2.036177872,R1_FC,cluster6
Glyma.02G286900,-0.896806625,R1_FC,cluster3
Glyma.02G288600,0.982572044,R1_FC,cluster9
Glyma.02G289400,-0.390149852,R1_FC,cluster3
Glyma.02G290000,-0.64192051,R1_FC,cluster3
Glyma.02G290300,0.701263846,R1_FC,cluster9
Glyma.02G290800,-0.903582528,R1_FC,cluster3
Glyma.02G292100,3.467859234,R1_FC,cluster8
Glyma.02G293700,-0.713091538,R1_FC,cluster3
Glyma.02G294500,0.197974945,R1_FC,cluster9
Glyma.02G295900,0.188553697,R1_FC,cluster9
Glyma.02G296600,1.414277972,R1_FC,cluster9
Glyma.02G296900,0.486239626,R1_FC,cluster9
Glyma.02G297200,0.937445924,R1_FC,cluster9
Glyma.02G299100,2.261916624,R1_FC,cluster4
Glyma.02G299400,1.123638436,R1_FC,cluster9
Glyma.02G299500,4.224804244,R1_FC,cluster8
Glyma.02G299800,-0.261527895,R1_FC,cluster3
Glyma.02G300400,2.279626705,R1_FC,cluster1
Glyma.02G300500,4.993392504,R1_FC,cluster2
Glyma.02G301800,0.950539244,R1_FC,cluster4
Glyma.02G302900,-0.879249569,R1_FC,cluster3
Glyma.02G303300,1.242795622,R1_FC,cluster9
Glyma.02G303500,-1.063205724,R1_FC,cluster3
Glyma.02G304500,-0.813021525,R1_FC,cluster3
Glyma.02G305200,0.593582766,R1_FC,cluster9
Glyma.02G305400,-0.786427889,R1_FC,cluster3
Glyma.02G305500,-1.235482464,R1_FC,cluster6
Glyma.02G306400,0.603993726,R1_FC,cluster9
Glyma.02G307300,5.099812856,R1_FC,cluster2
Glyma.02G309300,3.408475146,R1_FC,cluster8
Glyma.02G309500,-0.490854904,R1_FC,cluster3
Glyma.02G311200,0.755302921,R1_FC,cluster9
Glyma.03G001200,0.625016547,R1_FC,cluster9
Glyma.03G001500,1.433753395,R1_FC,cluster4
Glyma.03G001700,-0.610171875,R1_FC,cluster3
Glyma.03G002200,-1.184848707,R1_FC,cluster3
Glyma.03G003100,6.597314282,R1_FC,cluster2
Glyma.03G003300,3.420934106,R1_FC,cluster8
Glyma.03G004300,0.786681675,R1_FC,cluster9
Glyma.03G005600,-1.790610865,R1_FC,cluster6
Glyma.03G005800,3.371039263,R1_FC,cluster8
Glyma.03G006200,-1.496784958,R1_FC,cluster6
Glyma.03G006900,0.443764849,R1_FC,cluster9
Glyma.03G007100,-1.559076173,R1_FC,cluster3
Glyma.03G009000,-0.4964808,R1_FC,cluster3
Glyma.03G009500,-1.528138568,R1_FC,cluster6
Glyma.03G012600,0.693010239,R1_FC,cluster9
Glyma.03G013400,-1.011244382,R1_FC,cluster3
Glyma.03G015800,0.955996843,R1_FC,cluster5
Glyma.03G015900,1.96501279,R1_FC,cluster7
Glyma.03G016500,0.655290013,R1_FC,cluster9
Glyma.03G017200,-0.363786063,R1_FC,cluster3
Glyma.03G017800,-0.452317006,R1_FC,cluster3
Glyma.03G019500,1.322429291,R1_FC,cluster9
Glyma.03G022200,1.128749525,R1_FC,cluster9
Glyma.03G022800,1.784445188,R1_FC,cluster4
Glyma.03G027400,0.681032028,R1_FC,cluster9
Glyma.03G027500,0.352270285,R1_FC,cluster9
Glyma.03G029900,-0.583235003,R1_FC,cluster3
Glyma.03G031000,-0.837910335,R1_FC,cluster3
Glyma.03G032500,2.765545847,R1_FC,cluster8
Glyma.03G032700,-1.294514818,R1_FC,cluster6
Glyma.03G032800,2.896314074,R1_FC,cluster7
Glyma.03G034000,-0.634656579,R1_FC,cluster3
Glyma.03G035300,1.604525726,R1_FC,cluster4
Glyma.03G036000,0.312552218,R1_FC,cluster9
Glyma.03G036600,3.159862773,R1_FC,cluster7
Glyma.03G037500,-0.449531938,R1_FC,cluster3
Glyma.03G037600,-0.800790085,R1_FC,cluster6
Glyma.03G040300,-1.302427047,R1_FC,cluster3
Glyma.03G040600,-0.597170786,R1_FC,cluster3
Glyma.03G040900,1.723253208,R1_FC,cluster7
Glyma.03G041300,4.65428719,R1_FC,cluster4
Glyma.03G041500,1.527814778,R1_FC,cluster7
Glyma.03G041800,1.225291409,R1_FC,cluster9
Glyma.03G041850,0.941819286,R1_FC,cluster9
Glyma.03G042600,1.429821864,R1_FC,cluster4
Glyma.03G042700,3.874439508,R1_FC,cluster7
Glyma.03G043000,-3.521254619,R1_FC,cluster3
Glyma.03G044500,3.437066289,R1_FC,cluster8
Glyma.03G044900,5.494538843,R1_FC,cluster2
Glyma.03G045400,-3.873181911,R1_FC,cluster3
Glyma.03G050400,-0.21965471,R1_FC,cluster3
Glyma.03G052400,0.789199255,R1_FC,cluster4
Glyma.03G054900,3.714456478,R1_FC,cluster8
Glyma.03G055900,0.459062353,R1_FC,cluster9
Glyma.03G056300,-0.209114353,R1_FC,cluster3
Glyma.03G056800,6.427185582,R1_FC,cluster5
Glyma.03G057100,2.001966251,R1_FC,cluster7
Glyma.03G058000,-2.164074505,R1_FC,cluster6
Glyma.03G060300,-0.563701531,R1_FC,cluster3
Glyma.03G063200,-0.512238072,R1_FC,cluster3
Glyma.03G063400,0.971210015,R1_FC,cluster9
Glyma.03G063900,-1.275816932,R1_FC,cluster6
Glyma.03G066800,1.849598613,R1_FC,cluster4
Glyma.03G068100,-1.737760109,R1_FC,cluster6
Glyma.03G069300,1.251118097,R1_FC,cluster4
Glyma.03G071700,-0.126741067,R1_FC,cluster3
Glyma.03G073200,1.49492884,R1_FC,cluster1
Glyma.03G073702,2.443559646,R1_FC,cluster4
Glyma.03G073770,-0.740764153,R1_FC,cluster3
Glyma.03G073776,3.90904133,R1_FC,cluster1
Glyma.03G073778,6.974608207,R1_FC,cluster2
Glyma.03G074000,0.814621374,R1_FC,cluster9
Glyma.03G074900,0.560673583,R1_FC,cluster9
Glyma.03G076100,0.709943731,R1_FC,cluster9
Glyma.03G076200,-0.39003485,R1_FC,cluster3
Glyma.03G079500,2.36637919,R1_FC,cluster7
Glyma.03G081900,-1.067604249,R1_FC,cluster3
Glyma.03G082100,-1.046701958,R1_FC,cluster3
Glyma.03G083100,-0.193017871,R1_FC,cluster3
Glyma.03G083200,1.114025487,R1_FC,cluster9
Glyma.03G084600,2.545018405,R1_FC,cluster7
Glyma.03G085900,-0.199708566,R1_FC,cluster3
Glyma.03G086200,-0.179255073,R1_FC,cluster3
Glyma.03G087500,1.126736174,R1_FC,cluster4
Glyma.03G088800,1.527903688,R1_FC,cluster4
Glyma.03G088900,-0.799414167,R1_FC,cluster3
Glyma.03G090000,-0.622850563,R1_FC,cluster3
Glyma.03G092500,-0.802916409,R1_FC,cluster3
Glyma.03G092700,0.608116433,R1_FC,cluster9
Glyma.03G093600,2.695674672,R1_FC,cluster7
Glyma.03G097300,-1.090888497,R1_FC,cluster3
Glyma.03G097600,-0.479206571,R1_FC,cluster3
Glyma.03G098300,-1.176670571,R1_FC,cluster3
Glyma.03G098600,2.688634684,R1_FC,cluster7
Glyma.03G098900,-1.201773861,R1_FC,cluster3
Glyma.03G099000,3.907168132,R1_FC,cluster8
Glyma.03G099500,-0.698780627,R1_FC,cluster3
Glyma.03G101000,1.627950979,R1_FC,cluster4
Glyma.03G102700,-0.231181874,R1_FC,cluster3
Glyma.03G102800,4.396179347,R1_FC,cluster8
Glyma.03G103400,-0.870140467,R1_FC,cluster3
Glyma.03G105700,-1.072118212,R1_FC,cluster3
Glyma.03G107000,0.427446754,R1_FC,cluster9
Glyma.03G107900,3.580586454,R1_FC,cluster7
Glyma.03G108000,3.366044286,R1_FC,cluster7
Glyma.03G108200,-0.738017063,R1_FC,cluster3
Glyma.03G109900,1.247117631,R1_FC,cluster9
Glyma.03G110100,-0.581046761,R1_FC,cluster3
Glyma.03G112700,4.111999597,R1_FC,cluster8
Glyma.03G114100,-1.081146731,R1_FC,cluster3
Glyma.03G114600,-0.700218578,R1_FC,cluster3
Glyma.03G119200,0.569521926,R1_FC,cluster9
Glyma.03G119500,-0.530179524,R1_FC,cluster3
Glyma.03G120300,-0.554621371,R1_FC,cluster3
Glyma.03G120700,1.975990992,R1_FC,cluster4
Glyma.03G122000,0.575064965,R1_FC,cluster9
Glyma.03G122500,1.660962383,R1_FC,cluster4
Glyma.03G124300,-0.371094151,R1_FC,cluster3
Glyma.03G125300,-1.169904213,R1_FC,cluster3
Glyma.03G125600,4.172598654,R1_FC,cluster1
Glyma.03G126000,1.424359581,R1_FC,cluster4
Glyma.03G126200,0.56334978,R1_FC,cluster9
Glyma.03G127300,-0.448920665,R1_FC,cluster3
Glyma.03G127600,0.372288801,R1_FC,cluster9
Glyma.03G128300,-0.403074823,R1_FC,cluster3
Glyma.03G129300,1.38097149,R1_FC,cluster4
Glyma.03G130300,-1.079179925,R1_FC,cluster3
Glyma.03G130800,0.742421292,R1_FC,cluster9
Glyma.03G131000,0.804474745,R1_FC,cluster9
Glyma.03G131600,1.932526156,R1_FC,cluster4
Glyma.03G132700,2.038542954,R1_FC,cluster4
Glyma.03G133200,0.668063361,R1_FC,cluster9
Glyma.03G134100,-0.585050745,R1_FC,cluster3
Glyma.03G134200,0.42717846,R1_FC,cluster9
Glyma.03G134800,1.475734278,R1_FC,cluster4
Glyma.03G135800,5.204632815,R1_FC,cluster2
Glyma.03G136000,0.488948404,R1_FC,cluster9
Glyma.03G136500,-0.564092763,R1_FC,cluster3
Glyma.03G137000,-0.878184902,R1_FC,cluster3
Glyma.03G137100,0.105038316,R1_FC,cluster9
Glyma.03G137700,-0.782067958,R1_FC,cluster6
Glyma.03G138000,0.914169835,R1_FC,cluster9
Glyma.03G138200,0.872385568,R1_FC,cluster9
Glyma.03G140700,-0.620429333,R1_FC,cluster3
Glyma.03G141600,-0.717977947,R1_FC,cluster6
Glyma.03G142100,5.584231901,R1_FC,cluster2
Glyma.03G142400,2.8159996,R1_FC,cluster1
Glyma.03G142500,-0.460652198,R1_FC,cluster3
Glyma.03G142800,-0.494940627,R1_FC,cluster3
Glyma.03G143000,-1.358335298,R1_FC,cluster6
Glyma.03G143100,-0.625403828,R1_FC,cluster3
Glyma.03G143700,5.191208539,R1_FC,cluster2
Glyma.03G146100,-0.499880886,R1_FC,cluster3
Glyma.03G147700,3.356971523,R1_FC,cluster1
Glyma.03G147900,4.371458768,R1_FC,cluster8
Glyma.03G148500,-0.301713004,R1_FC,cluster6
Glyma.03G149400,2.319158266,R1_FC,cluster4
Glyma.03G150600,0.420286959,R1_FC,cluster9
Glyma.03G151200,-0.876776701,R1_FC,cluster3
Glyma.03G152400,0.954641755,R1_FC,cluster9
Glyma.03G154700,-0.69855469,R1_FC,cluster3
Glyma.03G156100,-0.657700894,R1_FC,cluster3
Glyma.03G156700,1.05701437,R1_FC,cluster9
Glyma.03G157700,2.59315478,R1_FC,cluster4
Glyma.03G157800,5.17872805,R1_FC,cluster2
Glyma.03G158700,-1.074602742,R1_FC,cluster3
Glyma.03G159100,-0.784028909,R1_FC,cluster3
Glyma.03G160100,5.658051585,R1_FC,cluster8
Glyma.03G160200,6.131877209,R1_FC,cluster2
Glyma.03G160400,4.996272,R1_FC,cluster2
Glyma.03G160600,1.511615419,R1_FC,cluster1
Glyma.03G161600,0.460590489,R1_FC,cluster9
Glyma.03G162600,3.357408512,R1_FC,cluster8
Glyma.03G162800,3.424715806,R1_FC,cluster8
Glyma.03G163100,2.031179464,R1_FC,cluster7
Glyma.03G164300,-0.427324623,R1_FC,cluster3
Glyma.03G165800,2.345229034,R1_FC,cluster1
Glyma.03G166300,2.305978557,R1_FC,cluster7
Glyma.03G166400,0.719974992,R1_FC,cluster9
Glyma.03G167200,-0.526881183,R1_FC,cluster3
Glyma.03G168000,5.826876057,R1_FC,cluster2
Glyma.03G168700,-0.484814442,R1_FC,cluster3
Glyma.03G168900,1.829896474,R1_FC,cluster1
Glyma.03G169500,-0.11758228,R1_FC,cluster3
Glyma.03G170300,-1.157152664,R1_FC,cluster3
Glyma.03G171500,1.843772699,R1_FC,cluster4
Glyma.03G171600,-3.492187723,R1_FC,cluster6
Glyma.03G172300,0.419232726,R1_FC,cluster9
Glyma.03G173100,4.80674417,R1_FC,cluster2
Glyma.03G173200,1.409168721,R1_FC,cluster8
Glyma.03G173300,3.14766163,R1_FC,cluster8
Glyma.03G175100,-0.863202493,R1_FC,cluster3
Glyma.03G176300,5.357703379,R1_FC,cluster2
Glyma.03G176800,0.945070045,R1_FC,cluster9
Glyma.03G177600,-0.519491037,R1_FC,cluster3
Glyma.03G178100,-0.383581806,R1_FC,cluster3
Glyma.03G180100,0.458034694,R1_FC,cluster9
Glyma.03G181700,2.4860359,R1_FC,cluster1
Glyma.03G181800,-0.780485871,R1_FC,cluster3
Glyma.03G182500,0.969530142,R1_FC,cluster9
Glyma.03G182800,0.198236617,R1_FC,cluster9
Glyma.03G183300,2.172957234,R1_FC,cluster4
Glyma.03G183400,-0.590666125,R1_FC,cluster3
Glyma.03G184500,-0.698759402,R1_FC,cluster3
Glyma.03G185900,-0.470205072,R1_FC,cluster3
Glyma.03G186200,-0.670738136,R1_FC,cluster3
Glyma.03G186300,1.974848269,R1_FC,cluster4
Glyma.03G186500,0.638730687,R1_FC,cluster9
Glyma.03G187500,2.088623253,R1_FC,cluster4
Glyma.03G187700,2.403829164,R1_FC,cluster4
Glyma.03G188000,-0.725128951,R1_FC,cluster6
Glyma.03G188400,0.936638593,R1_FC,cluster9
Glyma.03G189600,4.095850243,R1_FC,cluster8
Glyma.03G189800,-0.797359617,R1_FC,cluster3
Glyma.03G191300,1.757465184,R1_FC,cluster4
Glyma.03G191500,0.688641154,R1_FC,cluster9
Glyma.03G192900,0.873547263,R1_FC,cluster9
Glyma.03G193200,-1.163121604,R1_FC,cluster6
Glyma.03G193600,-0.2981315,R1_FC,cluster3
Glyma.03G194000,0.597942283,R1_FC,cluster9
Glyma.03G194800,-1.475920092,R1_FC,cluster6
Glyma.03G195300,-1.005614027,R1_FC,cluster6
Glyma.03G195700,0.164721512,R1_FC,cluster9
Glyma.03G196500,0.581292771,R1_FC,cluster9
Glyma.03G196900,-0.616401539,R1_FC,cluster3
Glyma.03G197000,-0.300299486,R1_FC,cluster3
Glyma.03G198500,0.290064598,R1_FC,cluster9
Glyma.03G199500,0.334638755,R1_FC,cluster9
Glyma.03G201000,3.33803367,R1_FC,cluster8
Glyma.03G201100,4.840945986,R1_FC,cluster2
Glyma.03G201500,5.406258952,R1_FC,cluster8
Glyma.03G201600,1.433184951,R1_FC,cluster4
Glyma.03G201700,1.58156573,R1_FC,cluster4
Glyma.03G202000,-0.331501327,R1_FC,cluster3
Glyma.03G202400,1.672221991,R1_FC,cluster4
Glyma.03G202600,5.143869617,R1_FC,cluster2
Glyma.03G203500,-0.348221952,R1_FC,cluster6
Glyma.03G205000,0.74653984,R1_FC,cluster9
Glyma.03G206400,0.396789019,R1_FC,cluster9
Glyma.03G207100,-0.916533785,R1_FC,cluster6
Glyma.03G207400,3.197837184,R1_FC,cluster4
Glyma.03G210500,0.788304296,R1_FC,cluster4
Glyma.03G213600,-0.505332532,R1_FC,cluster3
Glyma.03G214300,-0.644755867,R1_FC,cluster3
Glyma.03G215300,0.549089782,R1_FC,cluster9
Glyma.03G215500,2.104417414,R1_FC,cluster7
Glyma.03G215800,2.933851013,R1_FC,cluster7
Glyma.03G216000,4.239740872,R1_FC,cluster2
Glyma.03G216400,-0.489987375,R1_FC,cluster3
Glyma.03G216700,0.452880883,R1_FC,cluster9
Glyma.03G217100,0.502270634,R1_FC,cluster9
Glyma.03G218600,0.567587619,R1_FC,cluster9
Glyma.03G219400,-0.634334823,R1_FC,cluster3
Glyma.03G220800,0.438227082,R1_FC,cluster9
Glyma.03G221700,0.858754462,R1_FC,cluster9
Glyma.03G222300,-0.568814152,R1_FC,cluster3
Glyma.03G222400,-0.877003092,R1_FC,cluster3
Glyma.03G224400,0.198527145,R1_FC,cluster9
Glyma.03G224700,2.525379413,R1_FC,cluster7
Glyma.03G225300,-0.460360413,R1_FC,cluster3
Glyma.03G225400,-0.273030904,R1_FC,cluster3
Glyma.03G226600,-0.763407941,R1_FC,cluster3
Glyma.03G227400,0.795050429,R1_FC,cluster9
Glyma.03G228900,0.781460316,R1_FC,cluster9
Glyma.03G230000,-1.835490569,R1_FC,cluster6
Glyma.03G230300,-0.145260645,R1_FC,cluster3
Glyma.03G231600,4.937238694,R1_FC,cluster8
Glyma.03G231700,2.039618548,R1_FC,cluster4
Glyma.03G232200,-0.700661593,R1_FC,cluster3
Glyma.03G232400,2.751677062,R1_FC,cluster7
Glyma.03G232600,3.183491014,R1_FC,cluster5
Glyma.03G232700,0.678915608,R1_FC,cluster9
Glyma.03G234800,-1.937192339,R1_FC,cluster6
Glyma.03G234900,0.595792598,R1_FC,cluster9
Glyma.03G236300,2.133704697,R1_FC,cluster4
Glyma.03G239900,0.796087353,R1_FC,cluster9
Glyma.03G241500,0.911389159,R1_FC,cluster9
Glyma.03G244300,-2.601467132,R1_FC,cluster6
Glyma.03G244400,-2.746005669,R1_FC,cluster6
Glyma.03G246700,0.432451955,R1_FC,cluster9
Glyma.03G247200,0.313656522,R1_FC,cluster9
Glyma.03G247500,1.618486067,R1_FC,cluster4
Glyma.03G248400,1.4429212,R1_FC,cluster4
Glyma.03G248600,-0.647554258,R1_FC,cluster3
Glyma.03G248900,2.629366244,R1_FC,cluster7
Glyma.03G250600,2.485365912,R1_FC,cluster7
Glyma.03G253200,1.566286772,R1_FC,cluster4
Glyma.03G253600,-0.222325024,R1_FC,cluster5
Glyma.03G255000,-0.698369173,R1_FC,cluster3
Glyma.03G256200,0.754062486,R1_FC,cluster9
Glyma.03G256500,0.449584881,R1_FC,cluster9
Glyma.03G256700,1.264980814,R1_FC,cluster9
Glyma.03G258900,-0.670468029,R1_FC,cluster3
Glyma.03G259200,-0.763543908,R1_FC,cluster3
Glyma.03G259300,1.327546087,R1_FC,cluster9
Glyma.03G259400,-0.863981657,R1_FC,cluster3
Glyma.03G260100,1.351208558,R1_FC,cluster9
Glyma.03G261500,-2.389332112,R1_FC,cluster6
Glyma.03G261600,-2.094535982,R1_FC,cluster6
Glyma.03G262300,-0.501427127,R1_FC,cluster3
Glyma.03G262600,-0.589695286,R1_FC,cluster3
Glyma.03G262750,-0.545266259,R1_FC,cluster3
Glyma.03G263000,4.418277279,R1_FC,cluster1
Glyma.03G263400,-1.111776841,R1_FC,cluster3
Glyma.03G264300,1.959700001,R1_FC,cluster4
Glyma.03G264400,1.134042851,R1_FC,cluster9
Glyma.04G001500,-1.029301464,R1_FC,cluster3
Glyma.04G001800,-0.968433948,R1_FC,cluster3
Glyma.04G001900,-0.516984045,R1_FC,cluster3
Glyma.04G002200,0.348878,R1_FC,cluster9
Glyma.04G002300,-0.634603371,R1_FC,cluster3
Glyma.04G002400,-0.407293528,R1_FC,cluster3
Glyma.04G003100,3.870396655,R1_FC,cluster8
Glyma.04G003200,-0.889243206,R1_FC,cluster3
Glyma.04G003700,-0.862622128,R1_FC,cluster3
Glyma.04G004250,-0.399594713,R1_FC,cluster3
Glyma.04G005600,-1.287255282,R1_FC,cluster3
Glyma.04G005900,0.542378153,R1_FC,cluster9
Glyma.04G006200,-1.391682564,R1_FC,cluster3
Glyma.04G007700,1.108722947,R1_FC,cluster9
Glyma.04G008300,-0.965326062,R1_FC,cluster3
Glyma.04G008567,1.857624788,R1_FC,cluster4
Glyma.04G008633,1.087346289,R1_FC,cluster9
Glyma.04G008900,0.829695666,R1_FC,cluster9
Glyma.04G009400,-0.724529593,R1_FC,cluster3
Glyma.04G010300,0.855624355,R1_FC,cluster9
Glyma.04G011900,-1.242489289,R1_FC,cluster6
Glyma.04G012400,0.993280981,R1_FC,cluster9
Glyma.04G012800,0.745462482,R1_FC,cluster9
Glyma.04G014200,-0.742220563,R1_FC,cluster3
Glyma.04G014500,-1.36456102,R1_FC,cluster3
Glyma.04G015400,-1.191566868,R1_FC,cluster3
Glyma.04G015600,-0.01873337,R1_FC,cluster3
Glyma.04G015900,-1.118800875,R1_FC,cluster3
Glyma.04G017200,2.0472063,R1_FC,cluster4
Glyma.04G017700,-0.448836829,R1_FC,cluster3
Glyma.04G018900,-0.410660934,R1_FC,cluster3
Glyma.04G019100,-1.32336798,R1_FC,cluster3
Glyma.04G019700,0.175241249,R1_FC,cluster9
Glyma.04G020300,-0.510429456,R1_FC,cluster3
Glyma.04G020700,3.559081169,R1_FC,cluster5
Glyma.04G021300,-0.486649953,R1_FC,cluster3
Glyma.04G023600,0.857823203,R1_FC,cluster9
Glyma.04G023700,-0.805138891,R1_FC,cluster3
Glyma.04G023800,0.826335314,R1_FC,cluster9
Glyma.04G023900,-0.382804789,R1_FC,cluster3
Glyma.04G025400,-0.44452562,R1_FC,cluster3
Glyma.04G026500,0.750922964,R1_FC,cluster9
Glyma.04G030400,-0.797226839,R1_FC,cluster3
Glyma.04G030900,2.511402734,R1_FC,cluster7
Glyma.04G032800,2.239148249,R1_FC,cluster4
Glyma.04G033700,-0.958366199,R1_FC,cluster3
Glyma.04G034000,-0.453015016,R1_FC,cluster3
Glyma.04G035900,-0.50575105,R1_FC,cluster3
Glyma.04G035950,4.2289179,R1_FC,cluster5
Glyma.04G036000,0.632746107,R1_FC,cluster9
Glyma.04G036300,1.394645198,R1_FC,cluster4
Glyma.04G036700,2.971729011,R1_FC,cluster8
Glyma.04G037500,2.051816176,R1_FC,cluster7
Glyma.04G038200,0.73021678,R1_FC,cluster9
Glyma.04G039300,-0.809891929,R1_FC,cluster3
Glyma.04G039400,0.528417983,R1_FC,cluster9
Glyma.04G039500,2.381089581,R1_FC,cluster4
Glyma.04G040000,3.835610457,R1_FC,cluster8
Glyma.04G040400,6.567714967,R1_FC,cluster2
Glyma.04G042400,5.619039729,R1_FC,cluster2
Glyma.04G042900,-0.520855469,R1_FC,cluster3
Glyma.04G044900,2.202642371,R1_FC,cluster4
Glyma.04G045000,0.646325767,R1_FC,cluster9
Glyma.04G045500,-0.800305143,R1_FC,cluster3
Glyma.04G046100,0.795551937,R1_FC,cluster9
Glyma.04G046800,1.726462788,R1_FC,cluster7
Glyma.04G050000,-0.479661331,R1_FC,cluster3
Glyma.04G050400,1.207888788,R1_FC,cluster4
Glyma.04G050700,-0.135314278,R1_FC,cluster3
Glyma.04G051600,-0.087598667,R1_FC,cluster3
Glyma.04G052600,1.401944225,R1_FC,cluster4
Glyma.04G054100,-0.979940616,R1_FC,cluster3
Glyma.04G054400,-0.503422204,R1_FC,cluster6
Glyma.04G055200,0.903195298,R1_FC,cluster9
Glyma.04G055300,-0.731542946,R1_FC,cluster3
Glyma.04G055900,-0.336694789,R1_FC,cluster3
Glyma.04G058100,2.032349648,R1_FC,cluster8
Glyma.04G059800,-0.725440352,R1_FC,cluster3
Glyma.04G060000,-0.458582853,R1_FC,cluster3
Glyma.04G063200,1.286037964,R1_FC,cluster4
Glyma.04G063700,1.374609553,R1_FC,cluster7
Glyma.04G064100,1.019317297,R1_FC,cluster9
Glyma.04G064900,0.716698161,R1_FC,cluster9
Glyma.04G065000,0.109588871,R1_FC,cluster9
Glyma.04G065800,2.749026322,R1_FC,cluster1
Glyma.04G066000,-0.502667467,R1_FC,cluster3
Glyma.04G066900,0.520967775,R1_FC,cluster9
Glyma.04G067700,0.46273351,R1_FC,cluster9
Glyma.04G068800,0.508726728,R1_FC,cluster9
Glyma.04G069200,0.430231732,R1_FC,cluster9
Glyma.04G072300,-0.628635376,R1_FC,cluster3
Glyma.04G074200,0.61202698,R1_FC,cluster9
Glyma.04G075100,-0.43025086,R1_FC,cluster3
Glyma.04G075800,3.468863147,R1_FC,cluster8
Glyma.04G076000,0.683701545,R1_FC,cluster9
Glyma.04G076200,1.437863891,R1_FC,cluster4
Glyma.04G076500,-0.441964406,R1_FC,cluster3
Glyma.04G079300,2.87873192,R1_FC,cluster7
Glyma.04G080300,0.42158992,R1_FC,cluster9
Glyma.04G080500,0.366284435,R1_FC,cluster9
Glyma.04G086300,2.595944719,R1_FC,cluster4
Glyma.04G088000,-0.75387338,R1_FC,cluster3
Glyma.04G088200,-0.352268651,R1_FC,cluster3
Glyma.04G089600,0.171295852,R1_FC,cluster9
Glyma.04G089900,-0.585281686,R1_FC,cluster3
Glyma.04G090300,0.434356106,R1_FC,cluster9
Glyma.04G091300,-1.422941501,R1_FC,cluster6
Glyma.04G091600,1.184320471,R1_FC,cluster4
Glyma.04G092100,2.486762018,R1_FC,cluster4
Glyma.04G092400,1.06262638,R1_FC,cluster9
Glyma.04G092600,-0.571767497,R1_FC,cluster3
Glyma.04G094232,-1.435535259,R1_FC,cluster3
Glyma.04G095300,-0.702096548,R1_FC,cluster3
Glyma.04G095900,1.373066204,R1_FC,cluster9
Glyma.04G099000,1.358734677,R1_FC,cluster4
Glyma.04G099100,0.491811124,R1_FC,cluster9
Glyma.04G099200,3.469435161,R1_FC,cluster8
Glyma.04G100300,3.193136861,R1_FC,cluster7
Glyma.04G100400,0.539309626,R1_FC,cluster9
Glyma.04G100600,0.273223632,R1_FC,cluster6
Glyma.04G103000,-0.529759698,R1_FC,cluster3
Glyma.04G103100,-0.586226685,R1_FC,cluster3
Glyma.04G103400,1.320197419,R1_FC,cluster9
Glyma.04G104600,-0.433102429,R1_FC,cluster3
