geneId,Family,cluster
Glyma.08G021900,WRKY,cluster7
Glyma.08G044300,NA,cluster7
Glyma.08G074200,NA,cluster7
Glyma.08G092800,NA,cluster7
Glyma.08G094400,NA,cluster7
Glyma.08G118700,NA,cluster7
Glyma.08G130800,NA,cluster7
Glyma.08G147600,NA,cluster7
Glyma.08G147700,NA,cluster7
Glyma.08G173800,NA,cluster7
Glyma.08G179700,NA,cluster7
Glyma.08G198900,NA,cluster7
Glyma.08G228800,NA,cluster7
Glyma.08G235400,NA,cluster7
Glyma.08G289200,NA,cluster7
Glyma.08G339500,NA,cluster7
Glyma.08G352200,NA,cluster7
Glyma.09G005500,NA,cluster7
Glyma.09G016251,NA,cluster7
Glyma.09G017800,NA,cluster7
Glyma.09G118800,NA,cluster7
Glyma.09G196400,NA,cluster7
Glyma.09G205400,NA,cluster7
Glyma.09G216200,NA,cluster7
Glyma.09G250700,NA,cluster7
Glyma.09G266700,NA,cluster7
Glyma.09G270900,NA,cluster7
Glyma.09G277900,NA,cluster7
Glyma.10G010300,MYB,cluster7
Glyma.10G025500,NA,cluster7
Glyma.10G041200,NA,cluster7
Glyma.10G044550,NA,cluster7
Glyma.10G062600,NA,cluster7
Glyma.10G079900,NA,cluster7
Glyma.10G107900,NA,cluster7
Glyma.10G178400,NA,cluster7
Glyma.10G186800,ERF,cluster7
Glyma.10G201600,NA,cluster7
Glyma.10G209500,NA,cluster7
Glyma.10G221000,NA,cluster7
Glyma.10G245300,NA,cluster7
Glyma.10G253100,NA,cluster7
Glyma.10G253900,NA,cluster7
Glyma.10G257200,NA,cluster7
Glyma.10G272000,NA,cluster7
Glyma.10G276600,NA,cluster7
Glyma.11G030900,NA,cluster7
Glyma.11G050900,NA,cluster7
Glyma.11G082700,NA,cluster7
Glyma.11G087100,NA,cluster7
Glyma.11G120200,NA,cluster7
Glyma.11G152200,NA,cluster7
Glyma.11G152500,NA,cluster7
Glyma.11G153000,NA,cluster7
Glyma.11G162100,NA,cluster7
Glyma.11G198500,NA,cluster7
Glyma.11G204700,NA,cluster7
Glyma.11G207500,NA,cluster7
Glyma.11G218900,NA,cluster7
Glyma.11G229100,NA,cluster7
Glyma.12G062000,GRAS,cluster7
Glyma.12G062100,GRAS,cluster7
Glyma.12G081100,NA,cluster7
Glyma.12G088400,C2H2,cluster7
Glyma.12G094100,NA,cluster7
Glyma.12G143200,NA,cluster7
Glyma.12G198800,NA,cluster7
Glyma.12G206700,NA,cluster7
Glyma.12G207400,NA,cluster7
Glyma.12G217500,NA,cluster7
Glyma.12G225800,NA,cluster7
Glyma.12G233500,NA,cluster7
Glyma.13G028100,NA,cluster7
Glyma.13G029200,NA,cluster7
Glyma.13G032700,NA,cluster7
Glyma.13G053900,NA,cluster7
Glyma.13G073900,NA,cluster7
Glyma.13G085900,NA,cluster7
Glyma.13G087500,NA,cluster7
Glyma.13G117600,WRKY,cluster7
Glyma.13G138300,NA,cluster7
Glyma.13G173300,NA,cluster7
Glyma.13G210000,NA,cluster7
Glyma.13G213300,NA,cluster7
Glyma.13G221700,NA,cluster7
Glyma.13G223400,NA,cluster7
Glyma.13G233300,NA,cluster7
Glyma.13G234500,NA,cluster7
Glyma.13G248500,NA,cluster7
Glyma.13G265400,NA,cluster7
Glyma.13G302500,NA,cluster7
Glyma.13G302700,NA,cluster7
Glyma.13G305800,NA,cluster7
Glyma.13G316100,NA,cluster7
Glyma.14G014200,NA,cluster7
Glyma.14G016400,NA,cluster7
Glyma.14G042100,NA,cluster7
Glyma.14G048900,NA,cluster7
Glyma.14G058700,NA,cluster7
Glyma.14G073300,NA,cluster7
Glyma.14G080200,NA,cluster7
Glyma.14G089063,NA,cluster7
Glyma.14G089075,NA,cluster7
Glyma.14G122000,NA,cluster7
Glyma.14G156400,NA,cluster7
Glyma.14G201600,NA,cluster7
Glyma.14G208000,NA,cluster7
Glyma.14G212400,NA,cluster7
Glyma.15G016800,NA,cluster7
Glyma.15G026900,NA,cluster7
Glyma.15G052600,NA,cluster7
Glyma.15G052700,NA,cluster7
Glyma.15G054600,NA,cluster7
Glyma.15G065100,NA,cluster7
Glyma.15G072200,NA,cluster7
Glyma.15G099500,NA,cluster7
Glyma.15G105300,NA,cluster7
Glyma.15G107300,NA,cluster7
Glyma.15G109500,NA,cluster7
Glyma.15G150500,NA,cluster7
Glyma.15G160300,NA,cluster7
Glyma.15G229600,NA,cluster7
Glyma.15G270100,NA,cluster7
Glyma.16G020300,NA,cluster7
Glyma.16G076400,NA,cluster7
Glyma.16G115600,NA,cluster7
Glyma.16G144700,NA,cluster7
Glyma.16G159300,NA,cluster7
Glyma.16G164800,ERF,cluster7
Glyma.16G170000,NA,cluster7
Glyma.16G213700,NA,cluster7
Glyma.16G213900,NA,cluster7
Glyma.16G220900,NA,cluster7
Glyma.17G008000,NA,cluster7
Glyma.17G023000,NA,cluster7
Glyma.17G030000,NA,cluster7
Glyma.17G038800,CAMTA,cluster7
Glyma.17G058600,bHLH,cluster7
Glyma.17G065200,NA,cluster7
Glyma.17G088500,NA,cluster7
Glyma.17G096400,NA,cluster7
Glyma.17G140200,NA,cluster7
Glyma.17G155400,NA,cluster7
Glyma.17G158600,NA,cluster7
Glyma.17G175600,NA,cluster7
Glyma.17G218200,NA,cluster7
Glyma.17G232900,NA,cluster7
Glyma.18G026900,NA,cluster7
Glyma.18G054100,NA,cluster7
Glyma.18G127900,NA,cluster7
Glyma.18G170700,NA,cluster7
Glyma.18G205500,NA,cluster7
Glyma.18G208800,WRKY,cluster7
Glyma.18G211000,NA,cluster7
Glyma.18G212500,NA,cluster7
Glyma.18G223900,NA,cluster7
Glyma.18G225300,NA,cluster7
Glyma.18G236300,NA,cluster7
Glyma.18G265900,NA,cluster7
Glyma.18G268300,NA,cluster7
Glyma.18G281400,ERF,cluster7
Glyma.18G287200,C2H2,cluster7
Glyma.18G294400,NA,cluster7
Glyma.19G013200,NA,cluster7
Glyma.19G081500,NA,cluster7
Glyma.19G104201,NA,cluster7
Glyma.19G162100,NA,cluster7
Glyma.19G164300,NA,cluster7
Glyma.19G164600,MYB,cluster7
Glyma.19G192000,NA,cluster7
Glyma.19G197100,NA,cluster7
Glyma.19G203900,NA,cluster7
Glyma.19G226800,NA,cluster7
Glyma.19G239000,NA,cluster7
Glyma.19G255500,NA,cluster7
Glyma.19G259000,NA,cluster7
Glyma.19G263300,NA,cluster7
Glyma.20G013400,NA,cluster7
Glyma.20G063100,NA,cluster7
Glyma.20G068300,NA,cluster7
Glyma.20G080400,NA,cluster7
Glyma.20G099100,C2H2,cluster7
Glyma.20G108600,G2-like,cluster7
Glyma.20G112900,NA,cluster7
Glyma.20G134000,NA,cluster7
Glyma.20G137900,NA,cluster7
Glyma.20G139600,NA,cluster7
Glyma.20G140100,NA,cluster7
Glyma.20G149500,NA,cluster7
Glyma.20G154900,NA,cluster7
Glyma.20G164600,NA,cluster7
Glyma.20G186100,NA,cluster7
Glyma.20G193400,NA,cluster7
Glyma.20G211700,NA,cluster7
Glyma.20G236200,NA,cluster7
Glyma.U031624,NA,cluster7
Glyma.U039300,NA,cluster7
Glyma.U039400,NA,cluster7
Glyma.13G312700,NA,cluster8
Glyma.01G143500,HSF,cluster8
Glyma.01G172600,NA,cluster8
Glyma.01G239600,NA,cluster8
Glyma.02G005600,MYB,cluster8
Glyma.10G006600,MYB,cluster8
Glyma.11G036500,ERF,cluster8
Glyma.11G238300,NA,cluster8
Glyma.17G097900,WRKY,cluster8
Glyma.19G233900,NA,cluster8
Glyma.02G232600,WRKY,cluster8
Glyma.02G309300,NA,cluster8
Glyma.16G103900,NA,cluster8
Glyma.01G127200,NA,cluster8
Glyma.15G128700,NA,cluster8
Glyma.01G004200,NA,cluster8
Glyma.01G034600,NA,cluster8
Glyma.01G037200,NA,cluster8
Glyma.01G090400,NA,cluster8
Glyma.01G155400,NA,cluster8
Glyma.01G174102,NA,cluster8
Glyma.01G195300,NA,cluster8
Glyma.01G202200,NA,cluster8
Glyma.01G215100,NA,cluster8
Glyma.01G228600,NA,cluster8
Glyma.01G235600,NA,cluster8
Glyma.01G244000,NA,cluster8
Glyma.02G009800,MYB,cluster8
Glyma.02G022200,NA,cluster8
Glyma.02G023900,NA,cluster8
Glyma.02G052300,NA,cluster8
Glyma.02G054900,NA,cluster8
Glyma.02G070000,NAC,cluster8
Glyma.02G083702,NA,cluster8
Glyma.02G088700,NA,cluster8
Glyma.02G094500,C2H2,cluster8
Glyma.02G100300,NA,cluster8
Glyma.02G104300,NA,cluster8
Glyma.02G104500,NA,cluster8
Glyma.02G124700,NA,cluster8
Glyma.02G134700,NA,cluster8
Glyma.02G242900,NA,cluster8
Glyma.02G243300,NA,cluster8
Glyma.02G248100,NA,cluster8
Glyma.02G256900,NA,cluster8
Glyma.02G257700,NA,cluster8
Glyma.02G284800,NA,cluster8
Glyma.02G292100,NA,cluster8
Glyma.02G299500,NA,cluster8
Glyma.03G003300,NA,cluster8
Glyma.03G005800,NA,cluster8
Glyma.03G032500,NA,cluster8
Glyma.03G044500,NA,cluster8
Glyma.03G054900,NA,cluster8
Glyma.03G099000,NA,cluster8
Glyma.03G102800,NA,cluster8
Glyma.03G112700,ERF,cluster8
Glyma.03G147900,NA,cluster8
Glyma.03G160100,NA,cluster8
Glyma.03G162600,ERF,cluster8
Glyma.03G162800,NA,cluster8
Glyma.03G173200,C2H2,cluster8
Glyma.03G173300,C2H2,cluster8
Glyma.03G189600,Trihelix,cluster8
Glyma.03G201000,NA,cluster8
Glyma.03G201500,NA,cluster8
Glyma.03G231600,NA,cluster8
Glyma.04G003100,NA,cluster8
Glyma.04G036700,MYB,cluster8
Glyma.04G040000,NA,cluster8
Glyma.04G058100,NA,cluster8
Glyma.04G075800,NA,cluster8
Glyma.04G099200,NA,cluster8
Glyma.04G129200,NA,cluster8
Glyma.04G149300,NA,cluster8
Glyma.04G173500,WRKY,cluster8
Glyma.04G220600,NA,cluster8
Glyma.04G242400,NA,cluster8
Glyma.04G245000,NA,cluster8
Glyma.04G252000,NA,cluster8
Glyma.05G015400,NA,cluster8
Glyma.05G076600,NA,cluster8
Glyma.05G159200,NA,cluster8
Glyma.05G161400,NA,cluster8
Glyma.05G177700,C2H2,cluster8
Glyma.05G202500,NA,cluster8
Glyma.05G204800,NA,cluster8
Glyma.05G211900,WRKY,cluster8
Glyma.05G222400,NA,cluster8
Glyma.06G003100,NA,cluster8
Glyma.06G006500,NA,cluster8
Glyma.06G010800,NA,cluster8
Glyma.06G100900,NA,cluster8
Glyma.06G111300,ERF,cluster8
Glyma.06G141600,NA,cluster8
Glyma.06G145300,NA,cluster8
Glyma.06G148400,ERF,cluster8
Glyma.06G190800,WRKY,cluster8
Glyma.06G259150,NA,cluster8
Glyma.06G261100,NA,cluster8
Glyma.06G295400,NA,cluster8
Glyma.06G297600,NA,cluster8
Glyma.07G039700,NA,cluster8
Glyma.07G044100,NA,cluster8
Glyma.07G048900,NA,cluster8
Glyma.07G083700,NA,cluster8
Glyma.07G106000,NA,cluster8
Glyma.07G139800,NA,cluster8
Glyma.07G153500,NA,cluster8
Glyma.07G215500,NA,cluster8
Glyma.07G243500,NA,cluster8
Glyma.07G243600,NA,cluster8
Glyma.07G243651,NA,cluster8
Glyma.07G243900,NA,cluster8
Glyma.07G258200,NA,cluster8
Glyma.07G262700,WRKY,cluster8
Glyma.08G059900,MYB,cluster8
Glyma.08G083800,NA,cluster8
Glyma.08G109400,NA,cluster8
Glyma.08G110420,NA,cluster8
Glyma.08G119200,NA,cluster8
Glyma.08G169451,NA,cluster8
Glyma.08G174800,NA,cluster8
Glyma.08G175200,NA,cluster8
Glyma.08G277000,NA,cluster8
Glyma.08G306500,NA,cluster8
Glyma.08G352300,NA,cluster8
Glyma.09G004800,NA,cluster8
Glyma.09G040400,NA,cluster8
Glyma.09G040600,NA,cluster8
Glyma.09G048900,NA,cluster8
Glyma.09G051900,NA,cluster8
Glyma.09G061300,NA,cluster8
Glyma.09G063300,NA,cluster8
Glyma.09G069900,NA,cluster8
Glyma.09G091800,NA,cluster8
Glyma.09G094600,NA,cluster8
Glyma.09G099200,NA,cluster8
Glyma.09G118500,NA,cluster8
Glyma.09G126200,NA,cluster8
Glyma.09G130400,NA,cluster8
Glyma.09G160100,NA,cluster8
Glyma.09G163700,NA,cluster8
Glyma.09G163900,NA,cluster8
Glyma.09G194100,NA,cluster8
Glyma.09G237200,NA,cluster8
Glyma.09G239900,NA,cluster8
Glyma.09G246800,bHLH,cluster8
Glyma.09G269500,NA,cluster8
Glyma.09G269600,NA,cluster8
Glyma.09G277800,NA,cluster8
Glyma.09G281800,NA,cluster8
Glyma.10G006700,NA,cluster8
Glyma.10G007000,ERF,cluster8
Glyma.10G008600,NA,cluster8
Glyma.10G016500,ERF,cluster8
Glyma.10G018800,NA,cluster8
Glyma.10G069500,NA,cluster8
Glyma.10G079700,NA,cluster8
Glyma.10G081900,NA,cluster8
Glyma.10G082500,NA,cluster8
Glyma.10G138500,NA,cluster8
Glyma.10G147300,NA,cluster8
Glyma.10G161500,NA,cluster8
Glyma.10G165800,MYB,cluster8
Glyma.10G176500,NA,cluster8
Glyma.10G184700,NA,cluster8
Glyma.10G194500,NA,cluster8
Glyma.10G203500,NA,cluster8
Glyma.10G205400,NA,cluster8
Glyma.10G223200,ERF,cluster8
Glyma.10G267700,NA,cluster8
Glyma.10G273300,NA,cluster8
Glyma.10G290200,NA,cluster8
Glyma.11G000500,NA,cluster8
Glyma.11G040700,NA,cluster8
Glyma.11G043100,NA,cluster8
Glyma.11G051800,NA,cluster8
Glyma.11G060500,NA,cluster8
Glyma.11G070600,NA,cluster8
Glyma.11G124500,NA,cluster8
Glyma.11G129300,NA,cluster8
Glyma.11G129500,NA,cluster8
Glyma.11G129600,NA,cluster8
Glyma.11G129800,NA,cluster8
Glyma.11G132802,NA,cluster8
Glyma.11G152000,NA,cluster8
Glyma.11G159021,NA,cluster8
Glyma.11G169264,NA,cluster8
Glyma.11G178300,NA,cluster8
Glyma.11G194100,MYB,cluster8
Glyma.11G198300,NA,cluster8
Glyma.11G218600,NA,cluster8
Glyma.11G242100,NA,cluster8
Glyma.11G247600,NA,cluster8
Glyma.12G007100,NA,cluster8
Glyma.12G007400,NA,cluster8
Glyma.12G019800,NA,cluster8
Glyma.12G019900,NA,cluster8
Glyma.12G054000,NA,cluster8
Glyma.12G079800,MYB,cluster8
Glyma.12G095100,NA,cluster8
Glyma.12G097100,WRKY,cluster8
Glyma.12G110100,NA,cluster8
Glyma.12G114100,NA,cluster8
Glyma.12G137700,GRAS,cluster8
Glyma.12G145400,NA,cluster8
Glyma.13G032000,NA,cluster8
Glyma.13G035700,NA,cluster8
Glyma.13G093332,NA,cluster8
Glyma.13G099800,NA,cluster8
Glyma.13G118900,NA,cluster8
Glyma.13G133100,C2H2,cluster8
Glyma.13G150300,NA,cluster8
Glyma.13G173401,NA,cluster8
Glyma.13G191400,NA,cluster8
Glyma.13G208000,NA,cluster8
Glyma.13G209600,NA,cluster8
Glyma.13G212300,NA,cluster8
Glyma.13G233000,NA,cluster8
Glyma.13G282100,MYB,cluster8
Glyma.13G282200,NA,cluster8
Glyma.13G285300,NA,cluster8
Glyma.13G314400,NA,cluster8
Glyma.13G346700,NA,cluster8
Glyma.14G005700,NA,cluster8
Glyma.14G015100,NA,cluster8
Glyma.14G052200,NA,cluster8
Glyma.14G086800,NA,cluster8
Glyma.14G089021,NA,cluster8
Glyma.14G091500,MYB,cluster8
Glyma.14G118500,NA,cluster8
Glyma.14G121400,NA,cluster8
Glyma.14G190700,NA,cluster8
Glyma.14G199700,NA,cluster8
Glyma.14G203100,NA,cluster8
Glyma.14G215800,NA,cluster8
Glyma.15G024600,NA,cluster8
Glyma.15G038500,NA,cluster8
Glyma.15G077000,ERF,cluster8
Glyma.15G107100,NA,cluster8
Glyma.15G121000,NA,cluster8
Glyma.15G122200,NA,cluster8
Glyma.15G124900,NA,cluster8
Glyma.15G165000,NA,cluster8
Glyma.15G167800,NA,cluster8
Glyma.15G172800,NA,cluster8
Glyma.15G177900,NA,cluster8
Glyma.15G186300,WRKY,cluster8
Glyma.15G270000,NA,cluster8
Glyma.16G008500,NA,cluster8
Glyma.16G055900,NA,cluster8
Glyma.16G062600,NA,cluster8
Glyma.16G109300,NA,cluster8
Glyma.16G135200,NA,cluster8
Glyma.16G145100,NA,cluster8
Glyma.16G145500,NA,cluster8
Glyma.16G164200,NA,cluster8
Glyma.16G170100,NA,cluster8
Glyma.16G172200,NA,cluster8
Glyma.16G172600,NA,cluster8
Glyma.16G176600,NA,cluster8
Glyma.16G207700,NA,cluster8
Glyma.16G212600,NA,cluster8
Glyma.16G215000,NA,cluster8
Glyma.17G011400,WRKY,cluster8
Glyma.17G019500,NA,cluster8
Glyma.17G030200,NA,cluster8
Glyma.17G030300,NA,cluster8
Glyma.17G030400,NA,cluster8
Glyma.17G067200,NA,cluster8
Glyma.17G106500,NA,cluster8
Glyma.17G139800,NA,cluster8
Glyma.17G234000,NA,cluster8
Glyma.17G237600,NA,cluster8
Glyma.17G245200,MYB,cluster8
Glyma.18G013600,NA,cluster8
Glyma.18G047800,NA,cluster8
Glyma.18G048500,NA,cluster8
Glyma.18G050600,NA,cluster8
Glyma.18G056600,WRKY,cluster8
Glyma.18G092200,WRKY,cluster8
Glyma.18G096700,NA,cluster8
Glyma.18G113400,G2-like,cluster8
Glyma.18G141900,NA,cluster8
Glyma.18G172100,NA,cluster8
Glyma.18G193400,NA,cluster8
Glyma.18G220500,NA,cluster8
Glyma.18G220600,NA,cluster8
Glyma.18G228600,NA,cluster8
Glyma.18G257900,NA,cluster8
Glyma.18G265800,NA,cluster8
Glyma.18G268100,NA,cluster8
Glyma.18G273200,NA,cluster8
Glyma.18G285800,NA,cluster8
Glyma.18G290300,NA,cluster8
Glyma.19G094100,WRKY,cluster8
Glyma.19G145200,NA,cluster8
Glyma.19G151200,NA,cluster8
Glyma.19G196600,B3,cluster8
Glyma.19G196900,NA,cluster8
Glyma.19G198600,NA,cluster8
Glyma.19G212300,NA,cluster8
Glyma.19G212500,NA,cluster8
Glyma.20G003500,NA,cluster8
Glyma.20G030700,NA,cluster8
Glyma.20G050500,NA,cluster8
Glyma.20G062000,NA,cluster8
Glyma.20G064500,NA,cluster8
Glyma.20G118100,NA,cluster8
Glyma.20G119300,NA,cluster8
Glyma.20G124200,NA,cluster8
Glyma.20G130000,NA,cluster8
Glyma.20G138100,NA,cluster8
Glyma.20G139400,NA,cluster8
Glyma.20G139500,NA,cluster8
Glyma.20G183866,NA,cluster8
Glyma.20G203700,ERF,cluster8
Glyma.20G205800,NA,cluster8
Glyma.20G213700,NA,cluster8
Glyma.20G224200,NA,cluster8
Glyma.20G241600,NA,cluster8
Glyma.U031105,NA,cluster8
Glyma.U031118,NA,cluster8
Glyma.U031505,NA,cluster8
Glyma.19G128800,NA,cluster9
Glyma.19G232300,NA,cluster9
Glyma.19G235200,NA,cluster9
Glyma.19G236800,NA,cluster9
Glyma.10G219600,NAC,cluster9
Glyma.01G204400,NA,cluster9
Glyma.07G041400,NA,cluster9
Glyma.16G010000,NA,cluster9
Glyma.15G179600,NA,cluster9
Glyma.10G209800,NA,cluster9
Glyma.13G145000,NA,cluster9
Glyma.19G182300,NA,cluster9
Glyma.17G237900,MYB,cluster9
Glyma.02G161100,bZIP,cluster9
Glyma.01G007200,NA,cluster9
Glyma.01G007400,NA,cluster9
Glyma.01G007700,NA,cluster9
Glyma.01G010400,NA,cluster9
Glyma.01G015000,NA,cluster9
Glyma.01G017700,NA,cluster9
Glyma.01G018400,bHLH,cluster9
Glyma.01G024000,NA,cluster9
Glyma.01G024700,NA,cluster9
Glyma.01G031500,NA,cluster9
Glyma.01G044200,NA,cluster9
Glyma.01G053800,WRKY,cluster9
Glyma.01G057400,NA,cluster9
Glyma.01G061500,NA,cluster9
Glyma.01G061800,NA,cluster9
Glyma.01G063000,NA,cluster9
Glyma.01G071300,NA,cluster9
Glyma.01G074500,NA,cluster9
Glyma.01G081600,NA,cluster9
Glyma.01G083000,NA,cluster9
Glyma.01G092900,NA,cluster9
Glyma.01G096000,NA,cluster9
Glyma.01G107951,NA,cluster9
Glyma.01G109800,NA,cluster9
Glyma.01G111300,NA,cluster9
Glyma.01G124700,NA,cluster9
Glyma.01G126000,NA,cluster9
Glyma.01G131500,NA,cluster9
Glyma.01G139600,NA,cluster9
Glyma.01G147900,NA,cluster9
Glyma.01G162800,NA,cluster9
Glyma.01G163000,NA,cluster9
Glyma.01G164300,NA,cluster9
Glyma.01G169100,NA,cluster9
Glyma.01G170600,NA,cluster9
Glyma.01G172900,NA,cluster9
Glyma.01G176400,NA,cluster9
Glyma.01G176600,C2H2,cluster9
Glyma.01G176800,NA,cluster9
Glyma.01G177700,NA,cluster9
Glyma.01G180100,NA,cluster9
Glyma.01G183300,NA,cluster9
Glyma.01G185800,HSF,cluster9
Glyma.01G188700,NA,cluster9
Glyma.01G189100,WRKY,cluster9
Glyma.01G190500,NA,cluster9
Glyma.01G198300,NA,cluster9
Glyma.01G205200,NA,cluster9
Glyma.01G211900,NA,cluster9
Glyma.01G217200,NA,cluster9
Glyma.01G217900,NA,cluster9
Glyma.01G218600,NA,cluster9
Glyma.01G226900,NA,cluster9
Glyma.01G228200,MYB_related,cluster9
Glyma.01G236100,NA,cluster9
Glyma.01G242200,NA,cluster9
Glyma.01G242902,NA,cluster9
Glyma.01G244500,NA,cluster9
Glyma.02G000400,NA,cluster9
Glyma.02G008000,NA,cluster9
Glyma.02G012400,NA,cluster9
Glyma.02G012700,bZIP,cluster9
Glyma.02G014000,NA,cluster9
Glyma.02G015900,NA,cluster9
Glyma.02G017100,NA,cluster9
Glyma.02G017500,NA,cluster9
Glyma.02G019400,NA,cluster9
Glyma.02G024500,NA,cluster9
Glyma.02G026500,NA,cluster9
Glyma.02G035000,NA,cluster9
Glyma.02G036000,NA,cluster9
Glyma.02G036100,NA,cluster9
Glyma.02G041900,NA,cluster9
Glyma.02G049600,NA,cluster9
Glyma.02G049700,NA,cluster9
Glyma.02G049800,NA,cluster9
Glyma.02G055500,NA,cluster9
Glyma.02G057900,NA,cluster9
Glyma.02G058000,NA,cluster9
Glyma.02G058200,NA,cluster9
Glyma.02G066200,ERF,cluster9
Glyma.02G070600,NAC,cluster9
Glyma.02G072000,NA,cluster9
Glyma.02G075100,NA,cluster9
Glyma.02G091500,NA,cluster9
Glyma.02G095200,NA,cluster9
Glyma.02G095500,NA,cluster9
Glyma.02G096800,NA,cluster9
Glyma.02G102900,NA,cluster9
Glyma.02G106100,NA,cluster9
Glyma.02G107500,NA,cluster9
Glyma.02G107700,NA,cluster9
Glyma.02G114000,NA,cluster9
Glyma.02G131900,NA,cluster9
Glyma.02G133500,NA,cluster9
Glyma.02G137400,bHLH,cluster9
Glyma.02G141800,NA,cluster9
Glyma.02G149200,NA,cluster9
Glyma.02G149900,NA,cluster9
Glyma.02G151200,NA,cluster9
Glyma.02G155400,NA,cluster9
Glyma.02G155600,NA,cluster9
Glyma.02G156000,NA,cluster9
Glyma.02G157900,NA,cluster9
Glyma.02G167900,NA,cluster9
Glyma.02G168900,NA,cluster9
Glyma.02G170500,NA,cluster9
Glyma.02G173000,NA,cluster9
Glyma.02G182900,NA,cluster9
Glyma.02G187200,NA,cluster9
Glyma.02G193200,NA,cluster9
Glyma.02G204000,NA,cluster9
Glyma.02G208000,NA,cluster9
Glyma.02G208200,NA,cluster9
Glyma.02G209400,NA,cluster9
Glyma.02G211000,NA,cluster9
Glyma.02G211300,NA,cluster9
Glyma.02G211600,NA,cluster9
Glyma.02G220500,NA,cluster9
Glyma.02G224001,NA,cluster9
Glyma.02G227000,C3H,cluster9
Glyma.02G228200,NA,cluster9
Glyma.02G230200,NA,cluster9
Glyma.02G235700,NA,cluster9
Glyma.02G236500,NA,cluster9
Glyma.02G238100,NA,cluster9
Glyma.02G241200,NA,cluster9
Glyma.02G242200,NA,cluster9
Glyma.02G245400,NA,cluster9
Glyma.02G247000,NA,cluster9
Glyma.02G247600,NA,cluster9
Glyma.02G247900,NA,cluster9
Glyma.02G248500,NA,cluster9
Glyma.02G251000,NA,cluster9
Glyma.02G251700,NA,cluster9
Glyma.02G254000,NA,cluster9
Glyma.02G260800,NA,cluster9
Glyma.02G263900,NA,cluster9
Glyma.02G269600,NA,cluster9
Glyma.02G281000,NA,cluster9
Glyma.02G283300,NA,cluster9
Glyma.02G288600,NA,cluster9
Glyma.02G290300,NA,cluster9
Glyma.02G294500,NA,cluster9
Glyma.02G295900,NA,cluster9
Glyma.02G296600,C3H,cluster9
Glyma.02G296900,NA,cluster9
Glyma.02G297200,NA,cluster9
Glyma.02G299400,NA,cluster9
Glyma.02G303300,NA,cluster9
Glyma.02G305200,NA,cluster9
Glyma.02G306400,NA,cluster9
Glyma.02G311200,NA,cluster9
Glyma.03G001200,NA,cluster9
Glyma.03G004300,NA,cluster9
Glyma.03G006900,NA,cluster9
Glyma.03G012600,NA,cluster9
Glyma.03G016500,NA,cluster9
Glyma.03G019500,NA,cluster9
Glyma.03G022200,NA,cluster9
Glyma.03G027400,NA,cluster9
Glyma.03G027500,NA,cluster9
Glyma.03G036000,NA,cluster9
Glyma.03G041800,NA,cluster9
Glyma.03G041850,NA,cluster9
Glyma.03G055900,NA,cluster9
Glyma.03G063400,NA,cluster9
Glyma.03G074000,NA,cluster9
Glyma.03G074900,NA,cluster9
Glyma.03G076100,NA,cluster9
Glyma.03G083200,NA,cluster9
Glyma.03G092700,NA,cluster9
Glyma.03G107000,NA,cluster9
Glyma.03G109900,NA,cluster9
Glyma.03G119200,NA,cluster9
Glyma.03G122000,NA,cluster9
Glyma.03G126200,NA,cluster9
Glyma.03G127600,bZIP,cluster9
Glyma.03G130800,NA,cluster9
Glyma.03G131000,NA,cluster9
Glyma.03G133200,NA,cluster9
Glyma.03G134200,NA,cluster9
Glyma.03G136000,NA,cluster9
Glyma.03G137100,NA,cluster9
Glyma.03G138000,NA,cluster9
Glyma.03G138200,NA,cluster9
Glyma.03G150600,NA,cluster9
Glyma.03G152400,NA,cluster9
Glyma.03G156700,NA,cluster9
Glyma.03G161600,NA,cluster9
Glyma.03G166400,G2-like,cluster9
Glyma.03G172300,NA,cluster9
Glyma.03G176800,NA,cluster9
Glyma.03G180100,NA,cluster9
Glyma.03G182500,NA,cluster9
Glyma.03G182800,NA,cluster9
Glyma.03G186500,NA,cluster9
Glyma.03G188400,NA,cluster9
Glyma.03G191500,NA,cluster9
Glyma.03G192900,NA,cluster9
Glyma.03G194000,NA,cluster9
Glyma.03G195700,NA,cluster9
Glyma.03G196500,NA,cluster9
Glyma.03G198500,NA,cluster9
Glyma.03G199500,NA,cluster9
Glyma.03G205000,NA,cluster9
Glyma.03G206400,NA,cluster9
Glyma.03G215300,NA,cluster9
Glyma.03G216700,NA,cluster9
Glyma.03G217100,NA,cluster9
Glyma.03G218600,NA,cluster9
Glyma.03G220800,WRKY,cluster9
Glyma.03G221700,MYB,cluster9
Glyma.03G224400,NA,cluster9
Glyma.03G227400,NA,cluster9
Glyma.03G228900,NA,cluster9
Glyma.03G232700,NA,cluster9
Glyma.03G234900,NA,cluster9
Glyma.03G239900,NA,cluster9
Glyma.03G241500,NA,cluster9
Glyma.03G246700,NA,cluster9
Glyma.03G247200,NA,cluster9
Glyma.03G256200,NA,cluster9
Glyma.03G256500,NA,cluster9
Glyma.03G256700,WRKY,cluster9
Glyma.03G259300,NA,cluster9
Glyma.03G260100,NA,cluster9
Glyma.03G264400,NA,cluster9
Glyma.04G002200,NA,cluster9
Glyma.04G005900,NA,cluster9
Glyma.04G007700,NA,cluster9
Glyma.04G008633,NA,cluster9
Glyma.04G008900,GATA,cluster9
